Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Sanlo,Seed,Seed,"$3,500,000","May 12, 2021",Sanlo,Sanlo is a vertically-focused platform of financial services for gaming and app companies.,"Apps, Big Data, Finance, Financial Services, Gaming","Women Founded, Women Led","San Francisco, California, United States, North America",www.sanlo.io/,,"$13,500,000",Early Stage Venture,3,"Index Ventures, Initial Capital",9
Seed Round - Gestalt Diagnostics,Seed,Seed,"$2,000,000","Apr 15, 2021",Gestalt Diagnostics,"Gestalt Diagnostics provides digital pathology using advanced technology, proven digital expertise and artificial intelligence.","Biotechnology, Health Care",—,"Spokane, Washington, United States, North America",www.gestaltdiagnostics.com,,"$4,575,000",Seed,2,—,5
Seed Round - Dropp,Seed,Seed,"$2,000,000","May 1, 2021",Dropp,A payment service for small value transactions.,"Blockchain, Financial Services, FinTech, Payments",—,"Newark, New Jersey, United States, North America",dropp.cc/,,"$4,500,000",Seed,2,—,2
Pre Seed Round - UrbanicFarm,Pre-Seed,Seed,"$100,000","May 2, 2021",UrbanicFarm,Software connect farmers with consumers directly,Software,—,"San Jose, California, United States, North America",urbanicfarm.com/,,"$100,000",Seed,1,Murat Yalcin,1
Pre Seed Round - Unifimoney,Pre-Seed,Seed,"$1,500,000","Apr 28, 2021",Unifimoney,Multi asset digital wealth management platform for Community Banks and Credit Unions.,"Financial Services, FinTech, Software",—,"San Francisco, California, United States, North America",unifimoney.com,,"$13,100,000",Seed,4,—,3
Seed Round - Upside Cooperative,Seed,Seed,"$4,600,000","Apr 15, 2021",Upside Cooperative,Easy Equity for Everyone,"Finance, SaaS, Software",—,"Salt Lake City, Utah, United States, North America",upside.coop,,"$9,200,000",Seed,2,Kickstart,1
Pre Seed Round - ThotExperiment,Pre-Seed,Seed,"$110,000","May 1, 2021",ThotExperiment,ThotExperiment creates platforms for sexual liberation that are grounded in consent and safety.,"Apps, Information Technology, Sex Tech",—,"New York, New York, United States, North America",www.thotexperiment.co,,"$270,000",Seed,2,—,—
Seed Round - RiskHarbor,Seed,Seed,"$3,500,000","Apr 28, 2021",RiskHarbor,Risk management marketplace for digital assets.,"Blockchain, FinTech, Software",—,"San Francisco, California, United States, North America",www.riskharbor.com,,"$3,500,000",Seed,1,—,10
Pre Seed Round - Yuvo,Pre-Seed,Seed,"$350,000","Apr 28, 2021",Yuvo,Yuvo is a value-based contracting and administrative partner focusing on the needs of community health centers.,"Communities, Health Care, Medical",—,"New York, New York, United States, North America",www.yuvohealth.com,,"$27,850,000",Early Stage Venture,4,—,2
Seed Round - D1 Brands,Seed,Seed,"$8,500,000","Apr 17, 2021",D1 Brands,"D1 Brands buys, builds, and grows brands on Amazon.","Brand Marketing, Consumer Goods, E-Commerce, Retail",—,"New York, New York, United States, North America",www.d1brands.io,,"$134,500,000",Early Stage Venture,3,—,1
Pre Seed Round - InfinyOn,Pre-Seed,Seed,"$1,570,000","May 1, 2021",InfinyOn,"InfinyOn is a programmable data streaming platform that manages data movement between users, services, and locations.","Database, Information Technology, Software",—,"Santa Clara, California, United States, North America",www.infinyon.com,,"$6,570,000",Seed,2,—,—
Pre Seed Round - MyStandard,Pre-Seed,Seed,"$1,273,000","May 1, 2021",MyStandard,MyStandard develops software and digital tools that monetizes data ownership.,"Data Integration, Data Storage, Information Technology, Software",—,"Blackwood, New Jersey, United States, North America",mystandard.io/,,"$1,273,000",Seed,2,Ava Labs,2
Pre Seed Round - Skio,Pre-Seed,Seed,"$150,000","Apr 28, 2021",Skio,Skio helps brands on Shopify sell subscriptions without ripping their hair out.,"Advertising, E-Commerce, Finance, Internet",—,"New York, New York, United States, North America",skio.com,,"$8,350,000",Seed,2,—,1
Pre Seed Round - Aila,Pre-Seed,Seed,"$150,000","May 1, 2021",Aila,"Aila is an active wellness brand, creating superfood vitamin blends to support your active routine.","Consumer Goods, Food and Beverage, Nutrition, Wellness","Women Founded, Women Led","New York, New York, United States, North America",meetaila.com,,"$150,000",Seed,1,Jumpstart Foundry,2
Seed Round - Pretred,Seed,Seed,"$3,000,000","May 11, 2021",Pretred,Pretred repurposes waste tires and plastics into innovative and efficient industrial use barriers and blocks.,"Building Material, Construction, Waste Management",—,"Lakewood, Colorado, United States, North America",pretred.com/,,"$3,720,480",Seed,3,HG Ventures,1
Pre Seed Round - BlueTape,Pre-Seed,Seed,"$125,000","May 1, 2021",BlueTape,"BlueTape is a payment and financing platform for the construction industry, offering a “Buy Now, Pay Later” solution for building materials.","Construction, Finance, Financial Services, FinTech, Payments",—,"San Francisco, California, United States, North America",bluetape.com,,"$55,125,000",Seed,3,—,2
Seed Round - Hot Shot Final Mile,Seed,Seed,"$51,000","May 5, 2021",Hot Shot Final Mile,"Hot Shot Final Mile is a delivery and logsitics company that offers same-day courier delivery, last mile services, and warehouse logistics.","Delivery, Freight Service, Mobile Apps, Packaging Services",—,"Houston, Texas, United States, North America",hotshotfinalmile.com,,"$5,051,000",Seed,2,—,—
Pre Seed Round - Abbyya,Pre-Seed,Seed,"$10,000","May 1, 2021",Abbyya,Retail and Gaming,"E-Commerce, Retail, Software",—,"Milpitas, California, United States, North America",www.abbyya.com,,"$10,000",Seed,1,—,—
Seed Round - Hoolest Performance Technologies,Seed,Seed,"$630,000","May 3, 2021",Hoolest Performance Technologies,Hoolest Performance Technologies develops drug-free technologies to reduce anxiety and enhance human performance.,"Health Care, Medical, Medical Device, mHealth",—,"Phoenix, Arizona, United States, North America",www.hoolestpt.com,,"$630,000",Seed,1,—,—
Pre Seed Round - Markopolo,Pre-Seed,Seed,"$200,000","May 12, 2021",Markopolo,An advertising tool that takes care of the complicacy of paid marketing and automates the whole process for SMBs.,"Advertising, Advertising Platforms, Machine Learning, Marketing Automation, SaaS, Social Media Advertising",—,"Wilmington, Delaware, United States, North America",markopolo.ai/,,"$494,136",Seed,3,Dekko Isho Technologies Ltd. (DITECH),2
Pre Seed Round - EngineEars,Pre-Seed,Seed,"$1,000,000","May 5, 2021",EngineEars,EngineEars operates as a marketplace for audio engineers.,"Audio, Marketplace",—,"Los Angeles, California, United States, North America",engineears.com/,,"$1,000,000",Seed,1,Slauson & Co.,19
Seed Round - Mathison,Seed,Seed,"$4,200,000","Apr 21, 2021",Mathison,Mathison is the first all-inclusive platform for diversity hiring and retention.,"Delivery, Human Resources, Internet, Software",—,"Los Angeles, California, United States, North America",mathison.io,,"$31,200,000",Early Stage Venture,5,Bain Capital Ventures,8
Seed Round - The Expert,Seed,Seed,"$3,000,000","Apr 19, 2021",The Expert,The Expert is a platform that connects customers with designers for an hour-long one-on-one Zoom consultation.,"Consulting, E-Commerce, Interior Design, Video Conferencing",—,"Los Angeles, California, United States, North America",theexpert.com,,"$15,000,000",Early Stage Venture,2,Forerunner Ventures,8
Seed Round - Kadi Technologies,Seed,Seed,"$100,000","May 1, 2021",Kadi Technologies,Kadi Technologies is a online loan platform for food businesses,—,—,"Seattle, Washington, United States, North America",www.agrowfi.com/,,"$100,000",Seed,1,Norrsken Impact Accelerator,1
Seed Round - You Go Natural,Seed,Seed,"$2,000,000","Apr 21, 2021",You Go Natural,"You Go Natural sells natural hair accessories, including pre-tied natural hair wraps in awesome prints and styles.","Beauty, Consumer Goods, Cosmetics","Women Founded, Women Led","Dallas, Texas, United States, North America",yougonatural.com/,,"$2,000,000",Seed,1,Brand Foundry Ventures,4
Seed Round - The Dapp List,Seed,Seed,"$1,700,000","May 7, 2021",The Dapp List,The Dapp List is a multi-chain ecosystem for curating Web3 adoption.,"Blockchain, Cryptocurrency, Software",—,"Belmont, California, United States, North America",thedapplist.com/,,"$1,700,000",Seed,2,—,13
Seed Round - Affect Therapeutics,Seed,Seed,"$1,000,000","Apr 21, 2021",Affect Therapeutics,Affect Therapeutics uses mobile technology to revolutionize stimulant addiction recovery.,"Fitness, Health Care, Wellness","Women Founded, Women Led","New York, New York, United States, North America",www.affecttherapeutics.com,,"$23,000,000",Early Stage Venture,4,AlleyCorp,1
Pre Seed Round - Zomo.fit,Pre-Seed,Seed,"$480,000","May 8, 2021",Zomo.fit,"With Zomo.fit, any gym can make money online like Peloton. Make money with link in bio, livestreaming, and community.","B2B, Fitness, Software, Video Streaming",—,"New York, New York, United States, North America",zomo.fit/,,"$480,000",Seed,1,Arnab Raychaudhuri,1
Seed Round - Plunk,Seed,Seed,"$6,500,000","May 11, 2021",Plunk,Plunk is the first AI-powered and real-time analytics platform for residential real estate.,"Analytics, Artificial Intelligence, Computer Vision, Image Recognition, Machine Learning, Real Estate, Software",—,"Bellevue, Washington, United States, North America",www.getplunk.com,,"$6,500,000",Seed,7,Unlock Venture Partners,5
Seed Round - Farmsow,Seed,Seed,"$200,000","Apr 19, 2021",Farmsow,B2B ingredients company.,Biotechnology,—,"San Francisco, California, United States, North America",farmsow.com,,"$200,000",Seed,1,Big Idea Ventures,1
Seed Round - New Breed Meats,Seed,Seed,"$200,000","Apr 19, 2021",New Breed Meats,New Breed Meats prepares food and offers products with a plant-forward lifestyle.,Food and Beverage,—,"Atlanta, Georgia, United States, North America",www.eatnewbreed.com/,,"$200,000",Seed,1,Big Idea Ventures,1
Seed Round - Teambuilder,Seed,Seed,"$1,100,000","Apr 30, 2021",Teambuilder,"Empowering healthcare to build the right team for tomorrow, today.","Health Care, Human Resources, SaaS, Scheduling, Software",—,"Newtown, Connecticut, United States, North America",www.teambuilder.io,,"$3,995,000",Seed,3,—,—
Seed Round - Surfworks,Seed,Seed,"$1,500,000","May 11, 2021",Surfworks,Surfworks is a surf park resort developed by the American Surf Parks.,"Leisure, Resorts, Sports",—,"Myrtle Beach, South Carolina, United States, North America",www.surfworks.com,,"$1,500,000",Seed,1,—,—
Pre Seed Round - Infinite Giving,Pre-Seed,Seed,"$1,000,000","Apr 16, 2021",Infinite Giving,Modern investing and asset giving for nonprofits.,"Finance, Financial Services, FinTech, Non Profit, Social Impact","Women Founded, Women Led","Atlanta, Georgia, United States, North America",www.infinitegiving.com,,"$1,600,000",Seed,2,—,—
Seed Round - Zuum Transportation,Seed,Seed,"$4,000,000","May 1, 2021",Zuum Transportation,"Zuum is a logistics platform that connects digital freight marketplaces, shipper TMS, broker software, carrier TMS, and mobile driver app.","Logistics, Software, Supply Chain Management, Transportation",—,"Irvine, California, United States, North America",www.zuumapp.com,,"$38,580,000",Early Stage Venture,5,—,—
Seed Round - Quiet. Please,Seed,Seed,"$250,000","May 9, 2021",Quiet. Please,"Quiet. Please Studios creates audio content and meditations for self-improvement, reflection, and discovery.",Podcast,—,"Los Angeles, California, United States, North America",www.quietperiodplease.com,,"$250,000",Seed,1,—,—
Seed Round - Campfire,Seed,Seed,"$8,000,000","Apr 27, 2021",Campfire,Revolutionizing the way professionals communicate and collaborate in 3D,"3D Technology, Software",—,"San Mateo, California, United States, North America",campfire3d.com/,,"$8,000,000",Seed,1,—,4
Seed Round - Agora,Seed,Seed,"$7,500,000","May 6, 2021",Agora,Agora is a compensation platform that helps companies figure out how to pay their employees by making data driven decisions.,"Employee Benefits, Financial Services, FinTech, Human Resources, Productivity Tools, Software",—,"San Francisco, California, United States, North America",getagora.com,,"$7,500,000",M&A,1,CRV,9
Pre Seed Round - Rola,Pre-Seed,Seed,"$150,000","May 1, 2021",Rola,SaaS mobile application for organizations to engage and connect their community.,Software,Black / African American Founded,"San Diego, California, United States, North America",www.rola.tech,,"$150,000",Seed,1,—,—
Seed Round - HotStreak Fantasy,Seed,Seed,"$1,500,000","May 1, 2021",HotStreak Fantasy,HotStreak Fantasy provides sports gaming products.,—,—,"Santa Monica, California, United States, North America",hotstreak.gg,,"$10,500,000",Early Stage Venture,2,—,—
Seed Round - Veganzone,Seed,Seed,"$300,000","May 4, 2021",Veganzone,Veganzone is a social media app that aims to access and organize events for vegan-vegetarians from different parts of the world.,"Social Media, Software",—,"New York, New York, United States, North America",www.veganzone.com/,,"$300,000",Seed,1,—,—
Pre Seed Round - Upscale,Pre-Seed,Seed,"$772,000","Apr 14, 2021",Upscale,Upscale is a Sales Engagement Platform that accelerates B2B sales pipeline and revenue.,"SaaS, Sales Automation, Software",—,"Middletown, Delaware, United States, North America",upscale.ai/,,"$772,000",Seed,3,—,3
Pre Seed Round - Rejoicy,Pre-Seed,Seed,"$500,000","May 12, 2021",Rejoicy,"Rejoicy helps local businesses get discovered by offering digital storefronts and an online marketplace for consumers to shop local, online.","Digital Marketing, E-Commerce, E-Commerce Platforms, Internet, Marketing",—,"Bentonville, Arkansas, United States, North America",home.rejoicy.com/,,"$500,000",Seed,2,"Tyson Ventures, Winrock International",2
Seed Round - Minnow,Seed,Seed,"$3,000,000","May 5, 2021",Minnow,Minnow is a single-source approach to streaming built to help consumers discover the best content across all their subscriptions.,"Consumer Applications, Data Visualization, Enterprise Applications, Market Research, Media and Entertainment, Software, Video on Demand, Video Streaming",—,"Los Angeles, California, United States, North America",www.minnowtv.com,,"$3,000,000",Seed,3,—,2
Seed Round - Invoice Stream,Seed,Seed,"$475,000","May 4, 2021",Invoice Stream,Invoice Stream is a procure-to-pay network that provides Software as a Service.,"Accounting, Cloud Management, Information Technology, Management Information Systems, SaaS, Software",—,"Mount Juliet, Tennessee, United States, North America",www.invoice-stream.com,,"$475,000",Seed,1,—,—
Pre Seed Round - Arva Intelligence,Pre-Seed,Seed,"$75,000","Apr 13, 2021",Arva Intelligence,Arva Intelligence is an artificial intelligence company serving the agriculture sector.,"Agriculture, Artificial Intelligence, Machine Learning",—,"Salt Lake City, Utah, United States, North America",www.arvaintelligence.com/,,"$75,000",Seed,2,SVG Ventures,1
Seed Round - Nice Healthcare,Seed,Seed,"$6,000,000","May 1, 2021",Nice Healthcare,"Nice Healthcare provides primary care, physical therapy, and chronic-care management services.","Health Care, Home Health Care, Medical, Personal Health","Black / African American Founded, Black / African American Led, Women Founded, Women Led","Minneapolis, Minnesota, United States, North America",www.nice.healthcare,,"$42,100,000",Early Stage Venture,6,Conductive Ventures,1
Seed Round - Fireball,Seed,Seed,"CZK20,000,000","May 10, 2021",Fireball,Fireball is a Czech gaming company which simplifies and enables role playing games to be played on mobile devices.,"Gaming, Mobile Apps, Video Games",—,"San Francisco, California, United States, North America",www.fireballrpg.com/,,"$1,015,094",Seed,3,"Ján Ilavský, Purpose Ventures",2
Seed Round - Tulip,Seed,Seed,"$1,700,000","Apr 19, 2021",Tulip,Tulip is a free diy egg donor search platform.,"Fertility, Internet, Medical",—,"San Rafael, California, United States, North America",www.tulipfertility.com,,"$1,700,000",Seed,1,—,—
Seed Round - NonExomics,Seed,Seed,"$200,000","Apr 21, 2021",NonExomics,NonExomics develops therapeutics to diagnose and cure diseases emanating from the nonexome.,"Biotechnology, Health Care, Therapeutics",—,"Acton, Massachusetts, United States, North America",nonexomics.com/,,"$200,000",Seed,2,—,—
Seed Round - Siero Mart,Seed,Seed,"$7,245,000","Apr 21, 2021",Siero Mart,Siero Mart is a cosmetics and beauty products B2B seller,Retail,—,"San Francisco, California, United States, North America",www sieromart.com,,"$7,645,000",Seed,2,Adrian Gaithuma,1
Seed Round - AngelNV,Seed,Seed,"$10,000","May 8, 2021",AngelNV,Early stage investor school and investment fund for Nevada based accredited investors and scalable Nevada based startups,—,—,"Las Vegas, Nevada, United States, North America",angelnv.com/,,"$340,000",Seed,2,—,1
Seed Round - MOUND,Seed,Seed,"$1,600,000","Apr 13, 2021",MOUND,MOUND is a decentralized finance platform for yield farming.,"Financial Exchanges, Stock Exchanges",—,"Cambridge, Massachusetts, United States, North America",pancakebunny.finance/pool,,"$1,600,000",Seed,1,Binance Labs,5
Seed Round - South Texas Clinical Partners ACO,Seed,Seed,"$933,200","Apr 20, 2021",South Texas Clinical Partners ACO,South Texas Clinical Partners ACO engages in Medicare Shared Savings Program in partnership with local hospitals.,"Health Care, Hospital, Wellness",—,"King Of Prussia, Pennsylvania, United States, North America",stcpaco.com/,,"$983,200",Seed,2,—,—
Seed Round - Dasera,Seed,Seed,"$6,000,000","Apr 21, 2021",Dasera,Dasera's DataGovOps platform protects data by continually enforcing data governance policies throughout the data lifecycle.,"Cloud Security, Cyber Security, Software",—,"Mountain View, California, United States, North America",dasera.com/,,"$21,000,000",Early Stage Venture,4,Sierra Ventures,6
Seed Round - Songvest,Seed,Seed,"$500,000","May 1, 2021",Songvest,Songvest is a web-based investment platform that offers music apps for sale.,"Finance, Music",—,"Raleigh, North Carolina, United States, North America",www.songvest.com,,"$500,000",Seed,1,—,—
Seed Round - Food Rocket,Seed,Seed,"$2,000,000","Apr 28, 2021",Food Rocket,Food Rocket is a rapid grocery delivery startup,"Artificial Intelligence, Delivery, E-Commerce, Food Delivery, Mobile Apps, Software",—,"Chicago, Illinois, United States, North America",www.foodrocket.me/,,"$27,000,000",Early Stage Venture,2,—,6
Seed Round - fortú,Seed,Seed,"$5,000,000","May 3, 2021",fortú,fortú is the personal finance platform for Latinos and Hispanics,"Banking, Financial Services",—,"Miami, Florida, United States, North America",www.fortu.com,,"$5,000,000",Seed,1,Valar Ventures,7
Seed Round - MD Ally,Seed,Seed,"$3,500,000","Apr 28, 2021",MD Ally,MD Ally is a telehealth company that enables a virtual response tier for 9-1-1.,"Health Care, Navigation, Public Safety, Software","Black / African American Founded, Black / African American Led, Women Founded, Women Led","New York, New York, United States, North America",www.mdally.com,,"$8,500,000",Seed,5,General Catalyst,3
Seed Round - incrEDIBLE,Seed,Seed,"$200,000","Apr 19, 2021",incrEDIBLE,Edible cutlery to replace single use plastics,"Food and Beverage, Snack Food, Sustainability",—,"Milpitas, California, United States, North America",incrediblespoon.com/,,"$200,000",Seed,1,Big Idea Ventures,1
Pre Seed Round - Caribejob,Pre-Seed,Seed,"$12,000","May 1, 2021",Caribejob,Online job platform that connects employers to candidates in the Caribbean.,"Human Resources, Recruiting, Software",—,"Bessemer, Alabama, United States, North America",caribejob.com/,,"$22,000",Seed,2,—,—
Pre Seed Round - BioCoach,Pre-Seed,Seed,"$1,000,000","May 12, 2021",BioCoach,BioCoach is helping the 1 out of 2 Americans with metabolic dysfunction take control of their health.,"Consumer, Education, Fitness, Health Care, Health Diagnostics",Hispanic / Latine Led,"Minneapolis, Minnesota, United States, North America",www.BioCoach.io,,"$5,500,000",Seed,3,SecretLab,1
Seed Round - Text Blaze,Seed,Seed,"$3,300,000","May 5, 2021",Text Blaze,Personal workflow automation. Save programmable snippets and insert them anywhere on the web.,"Information Technology, Productivity Tools, SaaS, Software",—,"Oakland, California, United States, North America",blaze.today,,"$3,425,000",Seed,2,"Susa Ventures, Two Sigma Ventures",5
Seed Round - Levered Learning,Seed,Seed,"$956,907","Apr 21, 2021",Levered Learning,Levered Learning is a classroom-tested and teacher-designed instructional system providing 3rd-5th grade mathematical learning.,"E-Learning, EdTech, Education",—,"Soquel, California, United States, North America",www.levered.com,,"$2,456,907",Seed,2,—,—
Seed Round - CrowdHealth,Seed,Seed,"$6,025,800","May 7, 2021",CrowdHealth,CrowdHealth is an alternative to health insurance helps people find quality and fairly priced care.,"Health Care, Health Insurance, Information Technology",—,"Austin, Texas, United States, North America",www.joincrowdhealth.com,,"$12,100,800",Early Stage Venture,2,Next Coast Ventures,1
Seed Round - Pinata,Seed,Seed,"$3,600,000","May 10, 2021",Pinata,Pinata makes IPFS easy.,"Blockchain, Cryptocurrency, Ethereum, Software",—,"Omaha, Nebraska, United States, North America",pinata.cloud,,"$21,750,000",Early Stage Venture,3,"Greylock, Offline Ventures",2
Pre Seed Round - Catena Biosciences,Pre-Seed,Seed,"$700,000","Apr 22, 2021",Catena Biosciences,Biotech company focused on protein conjugation.,"Biotechnology, Life Science","Hispanic / Latine Founded, Hispanic / Latine Led","Berkeley, California, United States, North America",www.catenabiosciences.com/,,"$5,700,000",Seed,2,Social Impact Capital,3
Seed Round - Imagen Dental Partners,Seed,Seed,"$934,500","May 7, 2021",Imagen Dental Partners,Imagen Dental Partners is a collaborative community that partners with dental practices and supports their growth.,"Communities, Dental, Health Care, Medical",—,"Scottsdale, Arizona, United States, North America",www.imagendentalpartners.com,,"$30,839,629",Seed,15,—,—
Seed Round - Bluetail,Seed,Seed,"$310,000","May 6, 2021",Bluetail,"Bluetail helps aircraft owners and teams to manage, store, and privately share all of their aircraft documents, records, and data.","Document Management, Information Technology, Management Information Systems",—,"Scottsdale, Arizona, United States, North America",bluetail.aero/,,"$4,610,000",Early Stage Venture,3,—,—
Pre Seed Round - CYRISMA,Pre-Seed,Seed,"$135,000","Apr 14, 2021",CYRISMA,"CYRISMA is an all-in-one, cloud-hosted cyber risk management platform designed to reduce cybersecurity complexity.","Cyber Security, Information Technology, Network Security, Risk Management, SaaS, Software",—,"Rochester, New York, United States, North America",www.cyrisma.com,,"$1,785,000",Seed,3,—,1
Seed Round - Sanctuary,Seed,Seed,"$3,000,000","May 10, 2021",Sanctuary,Sanctuary is a mystical products and services company.,"B2C, Digital Media, Internet, Mobile, Mobile Apps",—,"New York, New York, United States, North America",www.sanctuaryworld.co,,"$6,500,000",Seed,3,BITKRAFT Ventures,11
Seed Round - Just Networking,Seed,Seed,"$270,000","May 1, 2021",Just Networking,Just Networking is a cloud-managed hardware VPN platform that connect systems through the internet without hassle.,"Audio, Film Production, Hardware, Internet, IT Infrastructure, Lighting, Media and Entertainment, Software, TV Production",—,"Nashville, Tennessee, United States, North America",www.just-networking.com,,"$270,000",Seed,1,—,—
Seed Round - Charm,Seed,Seed,"$4,000,000","Apr 21, 2021",Charm,We build tools to make the command line glamorous.,"Developer Tools, Software",—,"New York, New York, United States, North America",charm.sh,,"$4,000,000",Seed,3,Cavalry Ventures,8
Seed Round - Recurate,Seed,Seed,"$3,250,000","May 5, 2021",Recurate,Recurate is a full-service recommerce partner that enables a used product P2P market directly on e-commerce stores.,"Consumer, E-Commerce, Internet, Sales",—,"Washington, District of Columbia, United States, North America",www.recurate.com,,"$17,385,000",Early Stage Venture,3,Gradient Ventures,3
Seed Round - PERSOWN,Seed,Seed,"$996,000","Apr 13, 2021",PERSOWN,PERSOWN provides a family health diagnostic solution delivered within a smartphone app.,"Health Care, Health Diagnostics, mHealth",—,"Jacksonville, Florida, United States, North America",persown.com/,,"$2,508,250",Seed,5,—,—
Seed Round - PAXAFE,Seed,Seed,"$1,500,000","May 12, 2021",PAXAFE,"PAXAFE develops an AI-enabled, device-agnostic risk-management platform.","Logistics, Packaging Services, Shipping, Supply Chain Management","Women Founded, Women Led","Indianapolis, Indiana, United States, North America",www.paxafe.com/,,"$4,665,000",Seed,4,—,—
Seed Round - BluePallet,Seed,Seed,"$4,400,000","May 12, 2021",BluePallet,Our Mission is to connect the world of chemical commerce and make its companies and individuals more successful,"Chemical, E-Commerce, E-Commerce Platforms",—,"Austin, Texas, United States, North America",bluepallet.io/,,"$16,956,000",—,3,—,3
Seed Round - Stockal,Seed,Seed,"$3,000,000","May 5, 2021",Stockal,Stockal is the platform for cross-border savings and investments.,"Analytics, Big Data, Finance, FinTech, Stock Exchanges, Trading Platform",—,"New York, New York, United States, North America",www.stockal.com,,"$14,776,655",Early Stage Venture,7,"Ritesh Agarwal, ScaleX Partners",8
Seed Round - DataDistillr,Seed,Seed,"$5,000,000","Apr 15, 2021",DataDistillr,DataDistillr is an enterprise platform that enables data scientists to get value from the data.,"Analytics, Big Data, Business Intelligence",—,"Washington, District of Columbia, United States, North America",datadistillr.com,,"$6,600,000",Seed,2,Bessemer Venture Partners,4
Seed Round - QualSights,Seed,Seed,"$360,000","May 7, 2021",QualSights,QualSights is an immersive insights platform that empowers companies to generate authentic insights from consumers anywhere in the world.,"Analytics, Artificial Intelligence, B2B, Computer, Internet of Things, Market Research, Mobile, SaaS, Software, Video",South Asian Founded,"Chicago, Illinois, United States, North America",www.qualsights.com,,"$11,240,000",Early Stage Venture,10,—,—
Pre Seed Round - Keydabra,Pre-Seed,Seed,"$950,000","May 1, 2021",Keydabra,Keydabra provides a digital intelligence platform that aims to boost website engagement and conversions.,"Artificial Intelligence, SaaS, Software",South Asian Founded,"Atlanta, Georgia, United States, North America",www.keydabra.com,,"$950,000",Seed,1,—,3
Seed Round - XMTP,Seed,Seed,"$5,000,000","May 5, 2021",XMTP,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.","Communications Infrastructure, Cryptocurrency, Messaging, Software",—,"Austin, Texas, United States, North America",xmtp.com,,"$25,000,000",Early Stage Venture,2,Offline Ventures,18
Pre Seed Round - ROOMBUS,Pre-Seed,Seed,"$303,000","May 1, 2021",ROOMBUS,Building smarter cities - starting with fully autonomous and modular smart houses.,"Clean Energy, Hardware, Industrial Design, Internet of Things, Smart Home","Black / African American Founded, Black / African American Led","Los Angeles, California, United States, North America",www.roombus.com,,"$708,000",Seed,4,—,—
Seed Round - Don-Key,Seed,Seed,"$2,000,000","Apr 15, 2021",Don-Key,Don-Key finance is a social trading meets yield farming.,Financial Services,—,"New York, New York, United States, North America",don-key.finance/,,"$2,000,000",Seed,1,—,7
Seed Round - Imagine Autos,Seed,Seed,"$650,000","Apr 23, 2021",Imagine Autos,Imagine Autos is an online car shopping portal designed to showcase detailed walk-around videos for new and used vehicles.,"Automotive, E-Commerce, Shopping, Video Advertising",—,"Manchester, Connecticut, United States, North America",imagineautos.com,,"$650,000",Seed,1,—,—
Seed Round - Advanced Silicon Group,Seed,Seed,"$1,025,990","May 12, 2021",Advanced Silicon Group,Advanced Silicon Group offers silicon nanotechnology services.,"Battery, Nanotechnology, Solar","Women Founded, Women Led","Lowell, Massachusetts, United States, North America",www.advancedsilicongroup.com,,"$2,105,991",Seed,4,Cherrystone Angel Group,3
Pre Seed Round - Jellatech,Pre-Seed,Seed,"$2,000,000","Apr 19, 2021",Jellatech,"Jellatech is a B2B biotech business that produces pure, animal-free collagen and gelatin.","Biotechnology, Food and Beverage, Life Science, Medical, Pharmaceutical","Women Founded, Women Led","Raleigh, North Carolina, United States, North America",www.jellatech.com,,"$9,000,000",Seed,4,—,8
Seed Round - Last Gameboard,Seed,Seed,"$4,000,000","May 11, 2021",Last Gameboard,Last Gameboard is a technology company building tabletop games that merge digital play with analog experiences.,"3D Technology, Console Games, Gaming, Video Games","South Asian Founded, Women Founded, Women Led","Denver, Colorado, United States, North America",lastgameboard.com,,"$6,525,000",Seed,4,TheVentureCity,5
Seed Round - Attune Neurosciences,Seed,Seed,"$3,750,000","Apr 15, 2021",Attune Neurosciences,Attune Neurosciences is a medical device company.,"Biotechnology, Health Care, Medical Device",—,"Menlo Park, California, United States, North America",www.attuneneuro.com/,,"$3,750,000",Seed,1,—,3
Seed Round - Hotel Tango Distillery,Seed,Seed,"$350,003","Apr 14, 2021",Hotel Tango Distillery,Hotel Tango Distillery is a service-disabled and veteran-owned distillery that focuses on crafting exceptional spirits.,"Craft Beer, Food and Beverage, Wine And Spirits",—,"Indianapolis, Indiana, United States, North America",www.hoteltangowhiskey.com/,,"$5,000,003",—,5,—,—
Seed Round - Vigor,Seed,Seed,"$1,000,000","Apr 29, 2021",Vigor,Vigor delivers respiratory care into every patient’s home through a unique combination of technology and experienced clinical care team.,"Health Care, Home Health Care, Medical Device",—,"Houston, Texas, United States, North America",www.hellovigor.com,,"$1,900,000",Seed,2,SpringTide Ventures,1
Seed Round - Obviously AI,Seed,Seed,"$3,700,000","May 3, 2021",Obviously AI,Obviously AI is a tool for business analysts and product teams to rapidly run predictions on historical data.,"Artificial Intelligence, Machine Learning, Predictive Analytics","South Asian Founded, South Asian Led","San Francisco, California, United States, North America",www.obviously.ai/,,"$4,600,000",Seed,3,TMV,10
