Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Truleo,Seed,Seed,"$3,000,000","Sep 1, 2022",Truleo,"Truleo processes police body camera videos to help automate supervision, facilitate coaching, and promote police professionalism.",Public Safety,—,"Chicago, Illinois, United States, North America",www.Truleo.co,,"$3,000,000",Seed,1,Arnold Ventures,1
Pre Seed Round - MINU,Pre-Seed,Seed,"$135,000","Sep 1, 2022",MINU,MINU is redefining mineral sun care as a daily wellness essential for all skin tones.,"Beauty, Health Care, Wellness","Southeast Asian Founded, Women Founded","Los Angeles, California, United States, North America",www.minuminerals.com/,,"$135,000",Seed,2,XRC Ventures,1
Seed Round - ClearCOGS,Seed,Seed,"$950,000","Jul 27, 2022",ClearCOGS,ClearCOGS is a Predictive Restaurant Forecasting that provides operational efficiency.,"Artificial Intelligence, Information Technology, Machine Learning, Predictive Analytics, Restaurants, Retail, Software",—,"Philadelphia, Pennsylvania, United States, North America",www.clearcogs.com/,,"$950,000",Seed,2,MATH Venture Partners,1
Seed Round - AAVogen,Seed,Seed,"$2,000,000","Sep 1, 2022",AAVogen,AAVogen is a biotech startup that develops gene therapeutics for muscle wasting diseases.,"Biotechnology, Health Care",—,"Rockville, Maryland, United States, North America",www.aavogen.com,,"$4,700,000",Seed,6,—,1
Seed Round - Flamingo Electric,Seed,Seed,"$500,000","Sep 1, 2022",Flamingo Electric,Flamingo Electric operates as a manufacturing company.,"Electronics, Industrial, Manufacturing",—,"Grafton, Wisconsin, United States, North America",,,"$2,100,000",—,2,—,—
Seed Round - Modern Life,Seed,Seed,"$15,000,000","Aug 9, 2022",Modern Life,Tech-enabled brokerage helping everyone protect what matters most.,"Advice, Insurance, Life Insurance",—,"New York, New York, United States, North America",www.modernlife.com,,"$15,000,000",Seed,1,Thrive Capital,10
Pre Seed Round - SQOR Technologies Inc.,Pre-Seed,Seed,"$120,000","Sep 12, 2022",SQOR Technologies Inc.,"Business intelligence made simple. SQOR uses AI to make insights from company SaaS data easily accessible, digestible and actionable.","Analytics, SaaS",—,"New York, New York, United States, North America",www.sqor.io,,"$120,000",Seed,2,Techstars,1
Pre Seed Round - Pinntag,Pre-Seed,Seed,"£240,000","Aug 1, 2022",Pinntag,"Pinntag is a real-time platform for exploring local deals, creating custom promotions, and connecting with like-minded individuals.","Enterprise Applications, Mobile Apps",—,"Dover, Delaware, United States, North America",pinntag.com/,,"£240,000",Seed,1,—,—
Seed Round - Articulate Labs,Seed,Seed,"$120,000","Sep 15, 2022",Articulate Labs,Articulate Labs develops wearable devices that augment movement with electrical stimulation to turn everyday activity into on-the-go rehab.,"Health Care, Medical, Medical Device",—,"Dallas, Texas, United States, North America",articulatelabs.tech,,"$715,000",Seed,5,Techstars,1
Seed Round - Podcast Hawk,Seed,Seed,"$100,000","Aug 1, 2022",Podcast Hawk,Get booked as a podcast guest on auto-pilot.,"PaaS, SaaS, Software",—,"Newark, Delaware, United States, North America",www.podcasthawk.com,,"$100,000",Seed,1,—,—
Seed Round - Troop,Seed,Seed,"$4,300,000","Jul 28, 2022",Troop,Troop is a fintech platform that connects activist investors to advance shareholder resolutions targeting publicly traded companies.,"Financial Services, FinTech, Information Technology",—,"Brooklyn, New York, United States, North America",www.troop.com,,"$6,100,000",Seed,2,"BlockTower Capital, Northzone, Seedcamp",5
Seed Round - xBloom,Seed,Seed,"$15,000,000","Sep 15, 2022",xBloom,xBloom's mission is to let everyone easily enjoy specialty coffee at home and truly connect roasters and consumers through the marketplace,"Coffee, Consumer Applications, Hardware",—,"Walnut Creek, California, United States, North America",xbloom.com/,,"$15,000,000",Seed,1,Shunwei Capital,5
Seed Round - His Lovers,Seed,Seed,"$200,000","Sep 1, 2022",His Lovers,His Lovers is a social dating platform focused on men finding relationships on their terms.,—,—,"Middletown, Delaware, United States, North America",hislovers.com,,"$200,000",Seed,1,—,2
Pre Seed Round - James-Hawkins,Pre-Seed,Seed,"$1,100,000","Aug 15, 2022",James-Hawkins,James-Hawkins is an investment holding company.,"Commercial Real Estate, Property Management, Real Estate, Real Estate Investment, Residential",—,"Dallas, Texas, United States, North America",www.james-hawkins.com,,"$1,500,000",Seed,2,"Blue Metric Group,",1
Seed Round - Carbon Counts,Seed,Seed,"$4,500,000","Aug 24, 2022",Carbon Counts,"Carbon Counts is a mobile game platform that harnesses the power of play, people, and technology to positively impact climate change.","Computer, Mobile Apps, Online Games, Software",—,"Cambridge, Massachusetts, United States, North America",www.carboncounts.tech/,,"$7,000,000",Seed,2,—,8
Pre Seed Round - Whatcha,Pre-Seed,Seed,"$200,000","Jul 29, 2022",Whatcha,"Whatcha is a social app where users can find, debate, and share content.","Apps, Information Technology, Mobile Apps, Social Media",—,"Boulder, Colorado, United States, North America",www.whatcha.io,,"$200,000",Seed,1,Antler,1
Pre Seed Round - Cedar,Pre-Seed,Seed,"$200,000","Jul 25, 2022",Cedar,Cedar is a platform for residential construction that dramatically reduces the time it takes to go from land search to permitting,"Real Estate, Residential, Software",—,"Austin, Texas, United States, North America",cedar.build,,"$200,000",Seed,1,Antler,1
Seed Round - Health Haven Rx,Seed,Seed,"$100,000","Sep 8, 2022",Health Haven Rx,A pharmacy infrastructure built for value based care,"Health Care, Pharmaceutical",—,"Boston, Massachusetts, United States, North America",www.healthhavenrx.com,,"$864,000",Seed,6,—,1
Pre Seed Round - PureCode,Pre-Seed,Seed,"$2,625,000","Sep 1, 2022",PureCode,Front-End Code Generator Powered by Computer Vision and AI,"Artificial Intelligence, Developer Tools, Information Services, Information Technology, Software, Software Engineering, Web Development",—,"Austin, Texas, United States, North America",purecodesoftware.com,,"$2,625,000",Seed,1,Draper Associates,2
Seed Round - Axicle,Seed,Seed,"$1,070,800","Aug 1, 2022",Axicle,Axicle transforms the long-haul trucking industry with an innovative product line that promotes safety and energy efficiency.,"Automotive, Manufacturing, Transportation",—,"Los Angeles, California, United States, North America",axicleengineering.com,,"$2,595,098",—,3,Central Texas Angel Network,6
Pre Seed Round - Pixmap,Pre-Seed,Seed,"$50,000","Sep 20, 2022",Pixmap,Pixmap provides image analytics for e-commerce performance.,"E-Commerce, Predictive Analytics",—,"Miami, Florida, United States, North America",www.pixmap.io,,"$50,000",Seed,1,—,1
Pre Seed Round - Digital Gaia,Pre-Seed,Seed,"$250,000","Aug 1, 2022",Digital Gaia,"Digital Gaia’s agroecology assistant helps agripreneurs produce more while regenerating nature, through open science and decentralized AI.","Agriculture, AgTech, Artificial Intelligence, Information Services, Information Technology, Predictive Analytics",—,"Greenwood Village, Colorado, United States, North America",www.digitalgaia.earth,,"$250,000",Seed,2,—,2
Seed Round - Modifi Bio,Seed,Seed,"$6,400,000","Jul 28, 2022",Modifi Bio,Modifi Biosciences is a leader in direct DNA modification and the development of novel cancer therapeutics.,"Biotechnology, Medical, Therapeutics",—,"New Haven, Connecticut, United States, North America",modifibio.com/,,"$8,800,000",Seed,2,—,5
Pre Seed Round - rumie,Pre-Seed,Seed,"$115,000","Sep 1, 2022",rumie,"rumie is a college marketplace app that allows students to buy, sell, and rent items on their campus as well as between campuses.","Advertising, E-Commerce, Software",—,"Oxford, Mississippi, United States, North America",www.rumieapp.com/,,"$615,000",Seed,2,—,—
Seed Round - Ivy Clinicians,Seed,Seed,"$648,000","Aug 16, 2022",Ivy Clinicians,"Two-sided marketplace for clinician jobs. Ivy is the simplest way for physicians, PAs and nurse practitioners to match with jobs they love.","Health Care, Marketplace, Medical, Professional Services",—,"Raleigh, North Carolina, United States, North America",www.ivyclinicians.io/,,"$948,000",Seed,2,—,1
Pre Seed Round - Undahealth,Pre-Seed,Seed,"$150,000","Sep 1, 2022",Undahealth,Undahealth is a telehealth platform that helps individuals with chronic diseases get personalized treatments by leveraging AI technologies.,"Artificial Intelligence, Health Care, Medical, mHealth, Personal Health, Wellness",—,"New York, New York, United States, North America",www.mygenomd.com,,"$150,000",Seed,3,—,1
Pre Seed Round - HITMKR,Pre-Seed,Seed,"$360,000","Aug 3, 2022",HITMKR,Collaboration platform for creatives,"Collaboration, Media and Entertainment, Software",—,"Austin, Texas, United States, North America",www.hitmkr.com/,,"$360,000",Seed,1,Antler,4
Pre Seed Round - CatchProbe,Pre-Seed,Seed,"$1,500,000","Aug 1, 2022",CatchProbe,CatchProbe is the world's leading technology company that developed the world's first AI-Driven SaaS-based centralized intelligence product.,"Analytics, Artificial Intelligence, Big Data, Cyber Security, Information Technology, Intrusion Detection, Network Security, Risk Management, Software",—,"San Francisco, California, United States, North America",www.catchprobe.com,,"$5,000,000",Seed,5,Applied Value,1
Pre Seed Round - Swoovy,Pre-Seed,Seed,"$100,000","Jul 31, 2022",Swoovy,"Swoovy’s SaaS corporate employee volunteer platform boosts corporate social responsibility, engagement, and volunteerism for nonprofits.","Employee Benefits, Human Resources, Internet, Non Profit, SaaS, Social Impact, Software, Training","Women Founded, Women Led","Austin, Texas, United States, North America",www.swoovy.com,,"$1,730,000",Seed,6,Sputnik ATX,1
Pre Seed Round - Watson Institute,Pre-Seed,Seed,"$120,000","Sep 19, 2022",Watson Institute,Watson Institute is a higher education company.,—,—,"Boulder, Colorado, United States, North America",watson.is/,,"$120,000",Seed,1,Techstars,1
Pre Seed Round - Xodus,Pre-Seed,Seed,"$120,000","Sep 6, 2022",Xodus,Xodus is a digital banking solution that provides free digital banking for the Pan-African diaspora.,Banking,—,"New York, New York, United States, North America",www.xodus.app,,"$120,000",Seed,1,Techstars,1
Seed Round - Node JS Development Company Nyoka,Seed,Seed,"$500,000","Sep 6, 2022",Node JS Development Company Nyoka,Node JS Development Company in the US,Web Development,—,"Seattle, Washington, United States, North America",nyoka-nodejs.com/,,"$500,000",Seed,1,—,—
Pre Seed Round - Qurate,Pre-Seed,Seed,"$50,000","Aug 25, 2022",Qurate,Marketing intelligence platform that tells you exactly what content you need to create to grow the business.,"Information Technology, Internet, Software",—,"San Francisco, California, United States, North America",qurate.com,,"$50,000",Seed,2,—,1
Seed Round - Bluesky,Seed,Seed,"$8,800,000","Sep 14, 2022",Bluesky,Bluesky is a tech startup that provides workload optimization and cost governance tools to data-driven organizations.,"Analytics, Data Visualization, Information Technology, Software",—,"Menlo Park, California, United States, North America",www.getbluesky.io/,,"$8,800,000",Seed,1,Greylock,5
Seed Round - HiddenLayer,Seed,Seed,"$6,000,000","Jul 19, 2022",HiddenLayer,HiddenLayer provides a software-based platform that helps enterprises monitor the inputs and outputs of their machine-learning algorithms.,"Cyber Security, Machine Learning, Security",—,"Austin, Texas, United States, North America",hiddenlayer.com,,"$37,899,983",—,2,Ten Eleven Ventures,2
Pre Seed Round - The PS Collective,Pre-Seed,Seed,"$120,000","Aug 2, 2022",The PS Collective,The PS Collective is a AI-powered marketplace for women to find clothing that fits and flatters.,"Artificial Intelligence, E-Commerce, Fashion, Machine Learning, Marketplace","Black / African American Led, Women Led","Brooklyn, New York, United States, North America",pscollective.co/,,"$120,000",Seed,3,Techstars,1
Pre Seed Round - --,Pre-Seed,Seed,"$120,000","Sep 20, 2022",--,--,Software,—,"Portland, Maine, United States, North America",www.torque.cloud/,,"$120,000",Seed,1,Techstars,1
Seed Round - Bloom,Seed,Seed,"$6,500,000","Jul 20, 2022",Bloom,Bloom is a mobile banking app that offers innovative financial services and products.,"Financial Services, FinTech",—,"Newark, Delaware, United States, North America",withbloom.com/,,"$7,300,000",Seed,3,Y Combinator,9
Seed Round - CYTK Corp.,Seed,Seed,"$2,000,000","Aug 3, 2022",CYTK Corp.,"CYTK is the first AI powered, mobile Parts and Services search application for Automotive technicians in the bay.","Artificial Intelligence, Automotive, Consumer Electronics, Information Technology, Software, Transportation",—,"South Lyon, Michigan, United States, North America",www.cytk.io,,"$5,000,000",Seed,3,—,—
Seed Round - Perelel,Seed,Seed,"$4,700,000","Jul 20, 2022",Perelel,Perelel is a supplement manufacturer.,"Health Care, Medical",—,"Los Angeles, California, United States, North America",perelelhealth.com,,"$4,700,000",Seed,1,Unilever Ventures,14
Pre Seed Round - Remble,Pre-Seed,Seed,"$1,400,000","Jul 26, 2022",Remble,Remble is a mental health monitoring app.,Health Care,—,"Tulsa, Oklahoma, United States, North America",www.remble.com/,,"$1,400,000",Seed,1,—,1
Pre Seed Round - Fonor,Pre-Seed,Seed,"$100,000","Sep 13, 2022",Fonor,A GPT Based Emailbot for Enterprises,"Artificial Intelligence, CRM, Enterprise, Financial Services, Human Computer Interaction, Information Technology, Natural Language Processing, Virtual Assistant",—,"Smyrna, Delaware, United States, North America",www.fonor.ai,,"$150,000",Seed,2,Upekkha AI SaaS Fund and Accelerator,1
Seed Round - Ryne Biotechnology,Seed,Seed,"$3,000,000","Jul 20, 2022",Ryne Biotechnology,Ryne Biotechnology focuses on developing therapies for neurodegenerative movement disorders.,"Biotechnology, Health Care, Medical",—,"Cambridge, Massachusetts, United States, North America",www.ryne-bio.com/,,"$7,000,000",Seed,2,Saisei Ventures,1
"Pre Seed Round - COMUNITYmade, INC.",Pre-Seed,Seed,"$130,000","Aug 9, 2022","COMUNITYmade, INC.","Local Supply Chain Platform, Manufacturer, Footwear, Private Label, E-Commerce, Retail, B2C& B2C, Community, Social Responsibility","E-Commerce, Manufacturing",Women Founded,"Los Angeles, California, United States, North America",www.comunitymade.com,,"$650,000",Seed,3,—,—
Pre Seed Round - Simply5,Pre-Seed,Seed,"$100,000","Jul 29, 2022",Simply5,Simply5 is an internet company that provides modular and software-driven networking solutions.,"Information Technology, Internet, Software",—,"Middletown, Delaware, United States, North America",www.simply5.io,,"$100,000",Seed,1,Upekkha AI SaaS Fund and Accelerator,1
Pre Seed Round - Viveka,Pre-Seed,Seed,"$700,000","Aug 31, 2022",Viveka,"Viveka is all-in-one employee experience platform that centralizes Skilling, Training and Wellbeing.","Information Technology, Internet",—,"Redondo Beach, California, United States, North America",www.viveka.world/,,"$700,000",Seed,1,—,3
Seed Round - Rainwalk Technology,Seed,Seed,"$150,001","Aug 5, 2022",Rainwalk Technology,"Rainwalk helps insurers increase customer retention and build a new revenue stream using its white label, turn-key pet insurance product.","FinTech, Insurance, InsurTech, Pet, SaaS",—,"Columbia, South Carolina, United States, North America",rainwalk.io/,,"$3,466,931",—,4,—,1
Pre Seed Round - Weltio,Pre-Seed,Seed,"$500,000","Sep 7, 2022",Weltio,Weltio is a trading platform that lets users open an account in US dollars and lets them invest in stock exchanges and cryptocurrencies.,"Cryptocurrency, Mobile Apps, Stock Exchanges, Trading Platform",—,"Miami, Florida, United States, North America",weltio.com/,,"$500,000",Seed,2,Y Combinator,2
Seed Round - Quark.ai,Seed,Seed,"$2,500,000","Sep 5, 2022",Quark.ai,"Quark is a Generative AI Support platform that interprets support issues to recommend resolutions automatically, skyrocketing productivity.","SaaS, Software",—,"Santa Clara, California, United States, North America",www.quark.ai,,"$8,000,000",Seed,2,—,—
Pre Seed Round - DevX School,Pre-Seed,Seed,"$100,000","Sep 15, 2022",DevX School,DevX trains students with 0 coding background to get software engineering jobs at companies.,"E-Learning, EdTech, Education, Software Engineering, Training",—,"Chicago, Illinois, United States, North America",devxschool.com,,"$100,000",Seed,1,Antler,1
Pre Seed Round - Love Lifesciences,Pre-Seed,Seed,"$124,000","Sep 1, 2022",Love Lifesciences,Love Lifesciences develops medical devices in the medication administration and medication adherence spaces.,"Biotechnology, Health Care, Medical",—,"Overland Park, Kansas, United States, North America",lovelifesciences.com/,,"$1,124,000",Seed,3,—,—
Seed Round - Oven,Seed,Seed,"$7,000,000","Aug 23, 2022",Oven,"Oven is the company behind Bun, a fast all-in-one JavaScript runtime, bundler, and package manager.","Developer Tools, Software",—,"San Francisco, California, United States, North America",oven.sh/,,"$7,000,000",Seed,1,Kleiner Perkins,2
Pre Seed Round - Relish,Pre-Seed,Seed,"$120,000","Sep 2, 2022",Relish,"Relish integrates medication, behavioral counseling, and lifestyle support to treat the underlying emotional causes of weight gain.","Fitness, Health Care, Wellness",—,"San Diego, California, United States, North America",relish.life/,,"$120,000",Seed,1,Techstars,1
Seed Round - Infima,Seed,Seed,"$5,000,000","Jul 26, 2022",Infima,Deep-learning-based mortgage analytics platform for predicting borrower payment behaviors,"Artificial Intelligence, FinTech, Machine Learning, Predictive Analytics",—,"San Mateo, California, United States, North America",www.infima.io,,"$5,223,820",Seed,3,Radical Ventures,1
Pre Seed Round - Quadrobee,Pre-Seed,Seed,"$200,000","Aug 8, 2022",Quadrobee,Quadrobee utilizes augmented reality to accelerate the next wave of designers and engineers.,"Augmented Reality, Software",—,"Boulder, Colorado, United States, North America",www.quadrobee.com,,"$200,000",Seed,1,Antler,1
Pre Seed Round - Inspira AI Corp.,Pre-Seed,Seed,"$299,650","Sep 1, 2022",Inspira AI Corp.,AI Productivity Software services,"Artificial Intelligence, Software",—,"Los Angeles, California, United States, North America",inspira.ai,,"$509,650",Seed,3,—,—
Pre Seed Round - PopPD,Pre-Seed,Seed,"$120,000","Jul 27, 2022",PopPD,PopPD is a peer learning platform for educators.,"Continuing Education, E-Learning, EdTech, Education, Primary Education, Secondary Education, Training",—,"Boston, Massachusetts, United States, North America",www.poppd.co,,"$120,000",Seed,2,Techstars,1
Seed Round - Verge Aero,Seed,Seed,"$3,900,000","Sep 1, 2022",Verge Aero,"A Philadelphia-based team of electrical, computer, software, systems, and aerospace engineers.","Aerospace, Software",—,"Philadelphia, Pennsylvania, United States, North America",vergeaero.com/,,"$4,000,000",Seed,3,eLab Ventures,1
Pre Seed Round - OutAt Inc,Pre-Seed,Seed,"$120,000","Sep 6, 2022",OutAt Inc,"OutAt Inc.manage the ""OutAt"" brands, which include the LGBTQ+ family-friendly festival Out at the Fair®, OutAt.TV, and OutAt Music.",Media and Entertainment,—,"Escondido, California, United States, North America",www.outatinc.com,,"$120,000",Seed,1,Techstars,1
Seed Round - Loris,Seed,Seed,"$150,000","Aug 24, 2022",Loris,"Loris is a safer, leaner, and greener industrial job sites with light-towers and data capture platform.",—,—,"San Francisco, California, United States, North America",www.getloris.com/,,"$420,000",Seed,3,Techstars,1
Pre Seed Round - CharityStack,Pre-Seed,Seed,"$200,000","Aug 8, 2022",CharityStack,CharityStack is an AI-powered fundraising assistant for nonprofits. Our mission is to eliminate the operational overhead for nonprofits.,—,—,"Austin, Texas, United States, North America",www.charitystack.com,,"$200,000",Seed,1,Antler,1
Seed Round - Sunny,Seed,Seed,"$1,200,000","Jul 20, 2022",Sunny,Sunny designed a menstruation cup that can be inserted like a tampon.,Women's,—,"Indianapolis, Indiana, United States, North America",sunnyperiod.com/,,"$1,200,000",Seed,1,—,1
Seed Round - Prive,Seed,Seed,"$3,100,000","Aug 15, 2022",Prive,"Powerful subscriptions, one-click away. Unlocking recurring revenue for the next generation of DTC.","E-Commerce, SaaS, Software, Subscription Service","Women Founded, Women Led","San Francisco, California, United States, North America",www.tryprive.com/,,"$4,750,000",Seed,2,Amity Ventures,1
Seed Round - Safara,Seed,Seed,"$4,000,000","Sep 1, 2022",Safara,hotel booking platform,Travel,—,"Los Angeles, California, United States, North America",www.safara.com,,"$7,300,000",Seed,4,—,2
Pre Seed Round - Sail Pay,Pre-Seed,Seed,"$1,000,000","Jul 27, 2022",Sail Pay,"Sail is the group payment platform that allows you to instantly split a transaction at the point of sail, in person or online.",FinTech,—,"Austin, Texas, United States, North America",www.sailpay.io,,"$1,375,000",Seed,2,—,—
Seed Round - Hybrid Financial Services Group,Seed,Seed,"$100,000","Sep 15, 2022",Hybrid Financial Services Group,Hybrid is a modern financial services company that caters to high-risk industries such as Web3 and gaming.,FinTech,—,"Sacramento, California, United States, North America",bankhybrid.com,,"$100,000",Seed,1,Ruell Medina,1
Seed Round - Seashell,Seed,Seed,"$6,000,000","Aug 13, 2022",Seashell,Seashell is a provider of financial investing services.,"Financial Services, FinTech, Mobile Payments, Payments",—,"Seattle, Washington, United States, North America",www.seashell.com,,"$12,000,000",Seed,4,—,4
Pre Seed Round - Liberate,Pre-Seed,Seed,"$120,000","Sep 20, 2022",Liberate,A meditation app for the Black experience.,"Apps, Mobile Apps, Personal Health, Software, Wellness",—,"Los Angeles, California, United States, North America",liberatemeditation.com,,"$120,000",Seed,1,Techstars,1
Pre Seed Round - Latimer Controls,Pre-Seed,Seed,"$120,000","Sep 16, 2022",Latimer Controls,Latimer Controls provides an embedded control software solution for power controls.,"Electrical Distribution, Energy, Solar",—,"Denver, Colorado, United States, North America",www.latimercontrols.com,,"$220,000",Seed,2,Techstars,1
Pre Seed Round - HUDU,Pre-Seed,Seed,"$800,000","Jul 20, 2022",HUDU,"SaaS, Mobile App, Gig Economy Ecosystem, Marketplace","Apps, Marketplace",—,"Des Moines, Iowa, United States, North America",HeyHUDU.com,,"$800,000",Seed,1,—,—
Pre Seed Round - Kabila,Pre-Seed,Seed,"$120,000","Jul 26, 2022",Kabila,Kabila is a co-founder matching app for tech startup founders that matches founders of all backgrounds.,"Apps, Credit, Enterprise Software, Information Technology, Subscription Service",—,"Atlanta, Georgia, United States, North America",www.joinkabila.com/,,"$120,000",Seed,1,Techstars,1
Pre Seed Round - Swapt,Pre-Seed,Seed,"$550,000","Aug 31, 2022",Swapt,Swapt is a SaaS marketing automation platform for offline data acquisition.,"Marketing Automation, QR Codes, SaaS, Software",—,"Boston, Massachusetts, United States, North America",swaptqr.com,,"$550,000",Seed,1,Perkins Cove Partner,4
Pre Seed Round - Aerospace Orbit,Pre-Seed,Seed,"$120,000","Sep 19, 2022",Aerospace Orbit,Aerospace Orbit is the newest addition to the ASAP Semiconductor family and was created to serve the aerospace and defense industries.,Aerospace,—,"Spokane, Washington, United States, North America",www.aerospaceorbit.com,,"$120,000",Seed,1,Techstars,1
Pre Seed Round - Disclo,Pre-Seed,Seed,"$1,500,000","Aug 3, 2022",Disclo,"Disclo is HIPAA compliant software for employers to collect, verify, and manage employee health disclosures and accommodation requests.","Compliance, Human Resources, Medical, SaaS","LGBTQ+ Founded, Southeast Asian Founded, Women Founded","Atlanta, Georgia, United States, North America",www.disclo.com/,,"$6,625,000",Seed,2,"Bain Capital Ventures, Lerer Hippeau",5
Pre Seed Round - Landng,Pre-Seed,Seed,"$220,000","Aug 25, 2022",Landng,Landng is a trip planning company that aims to help travelers discover authentic travel experiences.,"Advertising Platforms, Consumer Software, Social Media Marketing, Travel","East Asian Founded, East Asian Led, Middle Eastern / North African Founded, Middle Eastern / North African Led, Native Hawaiian / Pacific Islander Founded, Native Hawaiian / Pacific Islander Led, Women Founded, Women Led","Los Angeles, California, United States, North America",www.landng.travel,,"$420,000",Seed,3,—,—
Seed Round - ZIKI,Seed,Seed,"$6,700,000","Aug 3, 2022",ZIKI,"ZIKI provides food without adding any seed oils, canola oils, vegetable oils, and ZIKI completely soy-free.","Food Processing, Restaurants",—,"Austin, Texas, United States, North America",ziki.kitchen,,"$6,700,000",Seed,1,Gigafund,1
Seed Round - SuprSend,Seed,Seed,"$1,000,000","Sep 14, 2022",SuprSend,SuprSend is the notification infrastructure for the product.,"Apps, Communications Infrastructure, Email, SMS, Software",—,"San Francisco, California, United States, North America",www.suprsend.com/,,"$1,000,000",Seed,1,BoldCap,5
Pre Seed Round - Infiltron,Pre-Seed,Seed,"$120,000","Sep 19, 2022",Infiltron,Infiltron empowers people and businesses to proactively secure their data and devices in real-time.,"Apps, Financial Services, Insurance, Internet of Things, Smart Building, Smart Cities, Software",—,"Warner Robins, Georgia, United States, North America",www.infiltron.net,,"$120,000",Seed,3,Techstars,1
Seed Round - Bunch AI,Seed,Seed,"$2,200,000","Aug 15, 2022",Bunch AI,Bunch AI is an artificial intelligence company that provides leadership coaching services.,"Artificial Intelligence, Information Technology, Machine Learning, Mobile Apps, Personal Development, Software","Women Founded, Women Led","New York, New York, United States, North America",bunch.ai,,"$6,598,139",Seed,4,—,7
Pre Seed Round - Onlihub,Pre-Seed,Seed,"$235,000","Sep 16, 2022",Onlihub,B2B platform connecting DTC and private label brands with online retailers around the world.,"B2B, E-Commerce, Marketplace",—,"Wilmington, Delaware, United States, North America",onlihub.com/,,"$235,000",Seed,2,—,—
Pre Seed Round - HonestDeed,Pre-Seed,Seed,"$120,000","Jul 27, 2022",HonestDeed,Financial Engineering for Agile Home Finance,Financial Services,—,"Los Angeles, California, United States, North America",honestdeed.com,,"$120,000",Seed,1,Techstars,1
Pre Seed Round - Causely,Pre-Seed,Seed,"$2,500,000","Jul 19, 2022",Causely,Causely is an AI platform to eliminate human troubleshooting and enable resilient cloud application management.,Artificial Intelligence,—,"Newton, Massachusetts, United States, North America",causely.io,,"$13,300,000",Seed,2,Amity Ventures,1
Seed Round - Haulsale,Seed,Seed,"$120,000","Aug 8, 2022",Haulsale,"Sell all your clutter in a single ""wholesale"" lot to a professional reseller easily and responsibly",Shopping,—,"Austin, Texas, United States, North America",haulsale.com/,,"$120,000",—,3,Techstars,1
Seed Round - Havoc Shield,Seed,Seed,"$150,000","Jul 25, 2022",Havoc Shield,Havoc Shield develops a cyber security program effective for small businesses.,"Compliance, Cyber Security, Information Technology, Network Security, Security",—,"Chicago, Illinois, United States, North America",havocshield.com,,"$5,187,121",—,4,Techstars,1
Seed Round - Compression Works,Seed,Seed,"$2,000,000","Aug 31, 2022",Compression Works,"Compression Works is the developer and manufacturer of the AAJT-S, the abdominal and aortic junctional tourniquet.","Manufacturing, Medical Device",—,"Birmingham, Alabama, United States, North America",compressionworks.com/,,"$2,000,000",Seed,1,—,1
Pre Seed Round - Fieldhouse,Pre-Seed,Seed,"$300,000","Jul 28, 2022",Fieldhouse,"SaaS, Sportstech, Data Analytics, AI, Consumer Health,","Analytics, B2B, Consumer Software, Machine Learning, Sports",—,"New York, New York, United States, North America",www.fieldhouse.app/,,"$300,000",Seed,2,—,—
Seed Round - H2Ok Innovations,Seed,Seed,"$99,999","Aug 16, 2022",H2Ok Innovations,H2Ok Innovations is an IoT-enabled analytics platform.,"Agriculture, Aquaculture, Industrial Automation, Internet of Things, Manufacturing",Women Founded,"Cambridge, Massachusetts, United States, North America",www.h2okinnovations.com,,"$7,019,999",—,5,Techstars,1
Seed Round - StoreCash,Seed,Seed,"$2,580,000","Sep 5, 2022",StoreCash,Earn cash back on your everyday shopping.,"Consumer Goods, E-Commerce, Financial Services, FinTech, Mobile Apps, Retail","Black / African American Founded, Black / African American Led, South Asian Founded, South Asian Led, Women Founded","San Jose, California, United States, North America",www.storecashapp.com/,,"$2,700,000",—,3,MaC Venture Capital,7
Seed Round - Lionize,Seed,Seed,"$4,400,000","Aug 19, 2022",Lionize,Lionize is a B2B software platform that enables brands to partner with influencers at scale.,"Advertising, Internet, Marketing Automation, Social Media, Software",Hispanic / Latine Led,"New York, New York, United States, North America",www.lionize.ai,,"$5,835,000",Seed,2,Cultivation Capital,3
Pre Seed Round - Quench.ai,Pre-Seed,Seed,"$1,000","Jul 24, 2022",Quench.ai,Bringing just-in-time learning to busy professionals.,"Artificial Intelligence, Content Creators, E-Learning, EdTech, Video",—,"Murrieta, California, United States, North America",qunech.ai,,"$4,957,240",Seed,2,—,—
Pre Seed Round - Emigrait,Pre-Seed,Seed,"$20,000","Jul 18, 2022",Emigrait,Emigrait generates detailed fingerprints of behavior and lifestyle for each consumer.,—,—,"Cedar Falls, Iowa, United States, North America",www.emigrait.com,,"$20,000",Seed,2,Techstars,1
Pre Seed Round - Fenix Space,Pre-Seed,Seed,"$20,000","Sep 9, 2022",Fenix Space,Fenix Space is a revolutionary platform that provides responsive and flexible launch-on-demand services at rideshare prices.,"Industrial, Information Technology, Space Travel",—,"San Bernardino, California, United States, North America",www.fenixspace.com,,"$20,000",Seed,1,Techstars,1
