Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Wine n Dine,Seed,Seed,"$500,000","Apr 29, 2019",Wine n Dine,Wine n Dine is a Visual Menu company that helps restaurants create & distribute menus online with our many in house tech solutions - SaaS,"Consumer Reviews, Food and Beverage, Mobile Apps, Restaurants, Software",—,"New York, New York, United States, North America",www.winendine.com,,"$3,000,000",Seed,2,—,—
Seed Round - OOVA,Seed,Seed,"$1,000,000","Mar 13, 2019",OOVA,OOVA is a fertility diagnostic company that brings the accuracy of a clinic into your own home.,"Consumer, Consumer Goods, Health Care","Women Founded, Women Led","New York, New York, United States, North America",www.oova.life,,"$12,500,000",Early Stage Venture,5,Special Situations Life Sciences Innovation Fund,3
Seed Round - Terray Therapeutics,Seed,Seed,"$5,000,000","Mar 13, 2019",Terray Therapeutics,Terray Therapeutics is a biotechnology company that propels drug discovery into the information age.,"Artificial Intelligence, Biopharma, Biotechnology, Life Science, Medical",—,"Pasadena, California, United States, North America",terraytx.com,,"$80,000,000",Early Stage Venture,4,Two Sigma,3
Seed Round - Integrated CBD,Seed,Seed,"$10,000,000","Mar 25, 2019",Integrated CBD,"Integrated CBD is a vertically-integrated, institutional quality and scale supplier of organically grown hemp and hemp-derived CBD.","Biotechnology, Farming, Manufacturing, Nutraceutical, Organic",—,"Scottsdale, Arizona, United States, North America",www.integrated-cbd.com/,,"$63,300,000",Early Stage Venture,4,—,—
Seed Round - Kiwibot,Seed,Seed,"$1,800,000","May 4, 2019",Kiwibot,Kiwibot designs and manufactures a fleet of mobile robots used for food delivery on college campuses.,"Delivery, Food Delivery, Robotics","Hispanic / Latine Founded, Hispanic / Latine Led","Berkeley, California, United States, North America",www.kiwibot.com/,,"$30,083,498",—,13,—,3
Seed Round - Orbee,Seed,Seed,"$282,000","Apr 25, 2019",Orbee,"Orbee provides digital marketing analytics, data, and automation solutions to the automotive industry.","Advertising, Automotive, Digital Marketing, Internet, Marketing, Marketing Automation","South Asian Founded, South Asian Led","Irvine, California, United States, North America",www.orbee.com,,"$7,492,000",Early Stage Venture,7,—,—
Pre Seed Round - DataBlock,Pre-Seed,Seed,"$55,000","Apr 26, 2019",DataBlock,"DataBlock provides trusted on-chain analytics and data visualizations for EOS blockchains, dApps, tokens, and smart contracts.","Analytics, Big Data, Blockchain, Internet",—,"Phoenix, Arizona, United States, North America",www.datablock.one,,"$55,000",Seed,1,—,—
Seed Round - Web2ship.com,Seed,Seed,"$265,000","Apr 29, 2019",Web2ship.com,"Web2ship is booking.com for logistics in Southeast Asia, we help online sellers to book different couriers and postal services.","E-Commerce, Internet, Marketing, Small and Medium Businesses",Women Founded,"New York, New York, United States, North America",www.web2ship.com,,"$265,000",Seed,4,Chinaccelerator,5
Pre Seed Round - Pression,Pre-Seed,Seed,"$25,000","Apr 26, 2019",Pression,Medical device company improving blood flow volume body-wide using smart compression with initial focus on heart failure patients.,"Health Care, Medical Device, Personal Health, Sports, Therapeutics",—,"Philadelphia, Pennsylvania, United States, North America",www.pressionllc.com,,"$50,000",Seed,4,NextFab,1
Pre Seed Round - Reibus,Pre-Seed,Seed,"$600,000","Mar 21, 2019",Reibus,Reibus is a B2B digital marketplace for industrial materials.,"B2B, E-Commerce, Industrial, Marketplace, Supply Chain Management",—,"Atlanta, Georgia, United States, North America",reibus.com,,"$101,650,000",—,6,Initialized Capital,1
Seed Round - Native,Seed,Seed,"$2,500,000","Apr 17, 2019",Native,Native is an on-demand company enabling businesses to task trained locals to collect data on their behalf and analyze results in realtime,"Analytics, Data Visualization, Delivery, Geospatial, Logistics, Market Research, Sharing Economy",—,"New York, New York, United States, North America",www.native.io,,"$2,500,000",M&A,2,Lavrock Ventures,1
Pre Seed Round - Basement App,Pre-Seed,Seed,"$150,000","Mar 22, 2019",Basement App,A social network for close friends.,"Apps, Social Network",Hispanic / Latine Founded,"San Francisco, California, United States, North America",www.basement.social,,"$150,000",Seed,1,Y Combinator,1
Pre Seed Round - Nettrons,Pre-Seed,Seed,"$150,000","Mar 18, 2019",Nettrons,Nettrons is the people matching engine that speaks your language.,"Human Resources, Recruiting","Women Founded, Women Led","Menlo Park, California, United States, North America",www.nettrons.com/,,"$150,000",Seed,1,Y Combinator,1
Pre Seed Round - National Advisors Group,Pre-Seed,Seed,"$290,000","Apr 15, 2019",National Advisors Group,National Advisors is an insurance agency offering a comprehensive suite of insurance protection.,"Auto Insurance, Commercial Insurance, Insurance, InsurTech, Life Insurance, Property Insurance",—,"Malvern, Pennsylvania, United States, North America",www.nationaladvisorsgroup.com,,"$8,907,412",Early Stage Venture,6,—,—
Seed Round - Malomo,Seed,Seed,"$600,000","Apr 1, 2019",Malomo,Malomo is a shipment tracking platform for ecommerce businesses.,"E-Commerce, Information Technology, SaaS, Shipping, Software",Black / African American Founded,"Indianapolis, Indiana, United States, North America",gomalomo.com,,"$8,300,000",Seed,3,Hyde Park Venture Partners,2
"Seed Round - APstem Therapeutics, Inc.",Seed,Seed,"$500,000","May 1, 2019","APstem Therapeutics, Inc.",NOVEL STEM CELL TECHNOLOGY TARGETING UNMET MEDICAL NEEDS,"Biotechnology, Health Care, Life Science",—,"Fremont, California, United States, North America",www.apstemtx.com/,,"$4,300,000",Seed,3,—,1
Seed Round - Pulse Active Savings,Seed,Seed,"$150,000","Mar 18, 2019",Pulse Active Savings,A mobile savings start-up that allows low income families in the developing world to save for core household needs.,Communities,Women Founded,"San Francisco, California, United States, North America",www.pulsesavings.com/,,"$150,000",Seed,1,Y Combinator,1
Seed Round - Studio,Seed,Seed,"¥18,000,000","Mar 28, 2019",Studio,Studio makes audio based group running classes available live and on-demand to anyone with access to a treadmill.,"Apps, Fitness, Health Care, Wellness",Women Founded,"New York, New York, United States, North America",www.trystudio.com,,"$282,701",—,8,—,3
Seed Round - BrowserUp,Seed,Seed,"$115,000","Mar 28, 2019",BrowserUp,BrowserUp Provides Browsers Supporting Tools.,"Information Technology, Internet, Productivity Tools, Service Industry",—,"Natick, Massachusetts, United States, North America",browserup.com/,,"$115,000",Seed,1,—,—
Pre Seed Round - Xclaim,Pre-Seed,Seed,"$845,000","Apr 30, 2019",Xclaim,Freeing crypto account holders from bankruptcy,"B2B, Financial Exchanges, Financial Services, FinTech, Legal Tech, Marketplace",—,"Los Angeles, California, United States, North America",www.x-claim.com,,"$18,445,000",Early Stage Venture,6,—,1
Seed Round - Offsite,Seed,Seed,"$648,000","May 3, 2019",Offsite,A marketplace and ad placement tool that allows audience owners to monetize the value they’ve created,—,—,"Mesa, Arizona, United States, North America",,,"$648,000",Seed,1,—,1
Seed Round - PiiQ Media & Risk,Seed,Seed,"$3,000,000","Apr 1, 2019",PiiQ Media & Risk,"The Only TRULY AUTOMATED  SPEAR PHISHING SIMULATION for Social, Open, & Dark Web Risk & OSINT Business Intelligence tool","Analytics, Artificial Intelligence, Compliance, Cyber Security, Fraud Detection, Physical Security, Simulation, Social Media Management, Software, Training",—,"Cambridge, Massachusetts, United States, North America",www.piiqmedia.com,,"$4,500,000",Seed,4,—,—
Seed Round - Tandem PV,Seed,Seed,"$2,400,000","Apr 11, 2019",Tandem PV,Tandem PV provides a unique opportunity for solar to reach new heights.,"Energy, Renewable Energy, Solar",—,"Stanford, California, United States, North America",www.tandempv.com/,,"$19,693,695",Early Stage Venture,5,—,—
Seed Round - LEAH Labs,Seed,Seed,"$150,000","Mar 18, 2019",LEAH Labs,LEAH Labs provides Car T cells for curing B-cell lymphoma cancer in dogs .,"Biotechnology, Health Care, Product Research",—,"Rochester, Minnesota, United States, North America",www.leahlabs.com/,,"$475,000",Seed,5,Y Combinator,1
Seed Round - Koya Medical,Seed,Seed,"$3,000,000","Mar 31, 2019",Koya Medical,Koya Medical is a transformative healthcare company developing breakthrough treatments for lymphedema and venous diseases.,"Biotechnology, Health Care, Internet, Pharmaceutical",—,"Oakland, California, United States, North America",www.koyamedical.com,,"$40,224,957",Early Stage Venture,5,—,1
Seed Round - Impact Proteomics,Seed,Seed,"$25,000","Apr 25, 2019",Impact Proteomics,"Impact Proteomics makes all inclusive kits for protein, peptide, and proteome sample preparation and clean up.","Biotechnology, Clinical Trials, Nutrition, Product Research","Women Founded, Women Led","Pittsburgh, Pennsylvania, United States, North America",www.impactproteomics.com/,,"$1,274,684",Seed,4,—,1
Seed Round - Biltmore Technology Solutions,Seed,Seed,"$1,500,000","Apr 23, 2019",Biltmore Technology Solutions,Biltmore Technology Solutions offers end-to-end cloud-based solutions for the financial industry.,"Cloud Computing, Finance, Financial Services, FinTech",—,"New York, New York, United States, North America",www.bilttechsolutions.com,,"$2,250,000",—,2,—,—
Seed Round - BASE10 Genetics,Seed,Seed,"$1,600,000","Apr 1, 2019",BASE10 Genetics,BASE10 provides disease management as a software platform.,"Health Care, Information Technology, Insurance, Medical, Software",—,"Chicago, Illinois, United States, North America",www.base10genetics.com/,,"$1,600,000",Seed,1,—,—
Seed Round - Mogul Hospitality,Seed,Seed,"$600,000","Apr 1, 2019",Mogul Hospitality,Mogul Hospitality is a tech-led management and branding company whose purpose is to perfect meritocracy and accelerate diversity,"Marketplace, Software","South Asian Founded, Women Founded","Newark, Delaware, United States, North America",www.mogulhospitality.com,,"$3,100,000",Seed,3,—,—
Pre Seed Round - ViewStub,Pre-Seed,Seed,"$30,000","May 1, 2019",ViewStub,"Generate more revenue and increase the reach of your content with the ViewStub platform designed for streaming, ticketing, and promotion.","Marketing Automation, Ticketing, Video",—,"Orlando, Florida, United States, North America",viewstub.com/,,"$2,895,000",—,6,—,—
"Pre Seed Round - COMUNITYmade, INC.",Pre-Seed,Seed,"$120,000","Mar 13, 2019","COMUNITYmade, INC.","Local Supply Chain Platform, Manufacturer, Footwear, Private Label, E-Commerce, Retail, B2C& B2C, Community, Social Responsibility","E-Commerce, Manufacturing",Women Founded,"Los Angeles, California, United States, North America",www.comunitymade.com,,"$650,000",Seed,3,—,1
Pre Seed Round - Neon,Pre-Seed,Seed,"$150,000","Mar 18, 2019",Neon,Neon delivers ready-to-eat meals from restaurants to homes.,Food Delivery,Women Founded,"San Francisco, California, United States, North America",www.bentocart.com/,,"$1,150,000",Seed,2,Y Combinator,2
Seed Round - 54gene,Seed,Seed,"$150,000","Mar 20, 2019",54gene,54gene is a healthcare startup that offers a genetics testing platform.,"Biotechnology, Genetics, Health Care, Life Science","Black / African American Founded, Black / African American Led","Washington, District of Columbia, United States, North America",www.54gene.com,,"$94,725,000",Early Stage Venture,10,—,1
Seed Round - Terbine,Seed,Seed,"$1,500,000","May 7, 2019",Terbine,Terbine Is Solving EV Charging Pain,"Big Data, Cloud Data Services, Internet of Things, Sustainability, Transportation",—,"Las Vegas, Nevada, United States, North America",www.terbine.com/,,"$3,296,500",Seed,6,—,—
Seed Round - Handrail,Seed,Seed,"$800,000","Apr 11, 2019",Handrail,Handrail is an information technology company that specializes in providing research platform created by UX Researcher for UX Researchers.,"Consumer Research, Market Research, UX Design",—,"Coralville, Iowa, United States, North America",handrailux.com/,,"$1,799,908",M&A,2,—,—
Seed Round - Triparound,Seed,Seed,"$1,200,000","Mar 18, 2019",Triparound,Triparound is an umbrella guest management platform(SaaS) for hotels & vacation rentals worldwide,"Information Technology, SaaS, Software, Tourism, Travel",—,"Palo Alto, California, United States, North America",www.triparound.com,,"$2,000,000",Seed,2,—,4
Seed Round - UBIQWIFI,Seed,Seed,"$51,000","May 3, 2019",UBIQWIFI,UBIQWIFI is a Platform as a Service (PaaS) that utilizes artificial intelligence and geospatial intelligence.,"Artificial Intelligence, Geospatial, Machine Learning, Software",—,"California City, California, United States, North America",ubiqwifi.io/,,"$51,000",Seed,1,—,—
Seed Round - Graphite,Seed,Seed,"$2,000,000","Mar 16, 2019",Graphite,Graphite is a technology platform for on-demand business expertise.,"Internet, Recruiting, Software, Staffing Agency",—,"San Francisco, California, United States, North America",www.graphite.com,,"$18,750,000",Early Stage Venture,4,Eric Salzman,1
Pre Seed Round - Vectordash,Pre-Seed,Seed,"$150,000","Mar 18, 2019",Vectordash,Vectordash is a cloud-based game launcher that turns any Mac into a powerful gaming PC.,"PC Games, Software",—,"San Francisco, California, United States, North America",vectordash.com/,,"$150,000",Seed,1,Y Combinator,1
"Seed Round - ProHawk Technology Group, Inc.",Seed,Seed,"$775,879","Apr 9, 2019","ProHawk Technology Group, Inc.",ProHawk’s patented computer vision algorithms restore and enhance video streams for the clearest imagery possible.,"Artificial Intelligence, Computer Vision, Machine Learning, Security, Software, Software Engineering, Video, Video on Demand",—,"Lake Mary, Florida, United States, North America",prohawk.ai/,,"$1,741,271",Seed,5,—,—
Seed Round - Chili Piper,Seed,Seed,"$3,000,000","Apr 23, 2019",Chili Piper,Chili Piper is a meeting lifecycle automation platform that helps revenue teams to increase their conversion rates.,"B2B, Enterprise Software, Meeting Software, Productivity Tools, SaaS, Sales, Software",Women Founded,"New York, New York, United States, North America",www.chilipiper.com,,"$54,350,000",Early Stage Venture,6,Flashpoint,1
Pre Seed Round - AceUp,Pre-Seed,Seed,"$650,000","Mar 15, 2019",AceUp,"AceUp empowers individuals, teams, and organizations to lead through change.","EdTech, Education, Human Resources, SaaS, Software, Training, Virtual Workforce",—,"Boston, Massachusetts, United States, North America",www.aceup.com,,"$10,950,000",Seed,4,Christopher J. Dean,11
Pre Seed Round - Ficto,Pre-Seed,Seed,"$1,000,000","May 1, 2019",Ficto,Next gen Web3 EST store,"Apps, Blockchain, Consumer Applications, Consumer Software, Cryptocurrency, Information Technology, Media and Entertainment, Video on Demand, Video Streaming",—,"West Hollywood, California, United States, North America",ficto.tv,,"$5,000,000",Seed,2,—,—
Seed Round - Dasha.AI,Seed,Seed,"$2,000,000","Mar 15, 2019",Dasha.AI,"Dasha.AI is the first and only AI platform that allows you to design, test and launch rich, human-level voice conversations.","Artificial Intelligence, Information Services, Information Technology, Machine Learning",—,"New York, New York, United States, North America",dasha.ai/,,"$2,000,000",Seed,2,RTP Global,1
Seed Round - Meissa Vaccines,Seed,Seed,"$3,400,000","Mar 27, 2019",Meissa Vaccines,Meissa Vaccines is a pharmaceutical company focused on advancement of unmet vaccines against viruses that cause serious human diseases.,"Biotechnology, Health Care",—,"San Francisco, California, United States, North America",www.meissavaccines.com/,,"$33,400,000",Early Stage Venture,3,—,—
Seed Round - GRO Biosciences,Seed,Seed,"$3,500,000","Mar 13, 2019",GRO Biosciences,GRO Biosciences is a biotechnology company that expands the amino acid alphabet to overcome the limitations of protein therapeutics.,"Biotechnology, Health Diagnostics, Medical Device, Pharmaceutical, Therapeutics",—,"Boston, Massachusetts, United States, North America",www.grobio.com,,"$32,324,999",Early Stage Venture,6,Digitalis Ventures,8
Seed Round - Handle,Seed,Seed,"$150,000","Mar 19, 2019",Handle,Construction software that helps simplify payment compliance and notice management.,"Construction, Financial Services, Payments, Service Industry, Software",—,"San Francisco, California, United States, North America",handle.com/,,"$14,650,000",Early Stage Venture,3,Y Combinator,2
Seed Round - Juno,Seed,Seed,"$300,000","Mar 18, 2019",Juno,Juno develops apartment buildings intended to offer environment-friendly and speedy housing alternatives.,"Property Development, Real Estate, Residential",—,"San Francisco, California, United States, North America",juno.co/,,"$31,300,000",Early Stage Venture,3,—,1
Pre Seed Round - Tailor-ED,Pre-Seed,Seed,"$150,000","Mar 18, 2019",Tailor-ED,Tailor-ED allows teachers to provide an engaging and effective learning experiences for students.,"Content, E-Learning, Education, Personal Development","Women Founded, Women Led","San Francisco, California, United States, North America",www.tailor-ed.com/,,"$1,750,000",Seed,2,Y Combinator,1
Seed Round - Lambda,Seed,Seed,"$4,000,000","Apr 28, 2019",Lambda,Lambda is a deep learning infrastructure company.,"Artificial Intelligence, Cloud Computing, GPU, Hardware, Machine Learning, Software",—,"San Francisco, California, United States, North America",lambdalabs.com,,"$112,205,501",Early Stage Venture,6,Gradient Ventures,3
Seed Round - Lucina Health,Seed,Seed,"$2,000,000","Mar 25, 2019",Lucina Health,"Lucina Health is a data-driven, enterprise SaaS company that delivers the leading women’s maternity analytics platform.","Analytics, Health Care, SaaS, Software",—,"Prospect, Kentucky, United States, North America",www.lucinahealth.com/,,"$2,000,000",M&A,1,—,4
Pre Seed Round - Toggle,Pre-Seed,Seed,"$2,250,000","May 1, 2019",Toggle,SaaS company building state-of-the-art AI technology to help investors turn Big Data into investment insights.,"Artificial Intelligence, Cryptocurrency, FinTech, Machine Learning",—,"New York, New York, United States, North America",toggle.ai/,,"$12,750,000",Early Stage Venture,5,—,1
"Pre Seed Round - LetYouKnow, Inc.",Pre-Seed,Seed,"$105,600","Apr 28, 2019","LetYouKnow, Inc.",LetYouKnow is a highly innovative marketplace that empowers consumers to price bid on new cars with instant results!,"Automotive, E-Commerce, Marketplace, Online Auctions, Sales Automation",—,"Seattle, Washington, United States, North America",LetYouKnow.com/,,"$1,605,600",Seed,2,—,—
Seed Round - AXDRAFT,Seed,Seed,"$1,110,000","Apr 5, 2019",AXDRAFT,AXDRAFT - draft error-free legal documents 10x faster,"Legal, Software",—,"San Francisco, California, United States, North America",axdraft.com,,"$1,370,000",M&A,4,—,3
Seed Round - Insight Browser,Seed,Seed,"$1,500,000","Mar 18, 2019",Insight Browser,"Insight is an iOS browser with powerful, easy-to-make extensions","Advertising, Search Engine, Software, Web Browsers",—,"San Francisco, California, United States, North America",insightbrowser.com,,"$1,500,000",Seed,1,Y Combinator,5
Seed Round - The Operr Group,Seed,Seed,"$940,000","May 1, 2019",The Operr Group,The Operr Group is a software company that provides services and convertible software applications for transportation businesses.,"Software, Taxi Service, Transportation",—,"Flushing, New York, United States, North America",operrgroup.com,,"$940,000",Seed,1,—,—
Seed Round - Karner Blue Capital,Seed,Seed,"$750,000","Apr 5, 2019",Karner Blue Capital,Karner Blue Capital is an investment management firm to offer strategies centered around animal welfare.,"Consulting, Finance, Financial Services","Women Founded, Women Led","Bethesda, Maryland, United States, North America",karnerbluecapital.com/,,"$750,000",Seed,1,—,—
Seed Round - Dyneti Technologies,Seed,Seed,"$2,150,000","Mar 22, 2019",Dyneti Technologies,Dyneti Technologies is a  Combinator-backed team with extensive experience reducing fraud and improving conversion from our work at Uber.,"Artificial Intelligence, Information Technology, Machine Learning","Women Founded, Women Led","San Francisco, California, United States, North America",www.dyneti.com/,,"$2,300,000",Seed,4,—,—
Seed Round - Render,Seed,Seed,"$2,300,000","Apr 25, 2019",Render,"Render provides a unified cloud for developers and teams to host all their applications, databases, and websites.","Cloud Infrastructure, Internet, Software","South Asian Founded, South Asian Led","San Francisco, California, United States, North America",render.com,,"$76,800,000",Early Stage Venture,4,General Catalyst,3
Seed Round - Massive Bio,Seed,Seed,"$2,000,000","May 2, 2019",Massive Bio,Massive Bio is an AI powered oncology platform that connects patients to clinical trials while enabling pharma to get access to patients.,"Artificial Intelligence, Big Data, Biotechnology, Clinical Trials, Health Care, Machine Learning, Medical, Natural Language Processing, Pharmaceutical, Therapeutics","Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led","New York, New York, United States, North America",massivebio.com/,,"$23,317,500",Early Stage Venture,6,International Private Bank (IPB),2
Seed Round - DisSolves,Seed,Seed,"$50,000","May 10, 2019",DisSolves,"DisSolves exists to fill the gaps left by current packaging by introducing their convenient, dissolvable packaging.","Food and Beverage, Packaging Services",—,"Pittsburgh, Pennsylvania, United States, North America",www.dissolves.net,,"$50,000",Seed,2,—,1
Seed Round - Outer,Seed,Seed,"$150,000","Apr 19, 2019",Outer,Outer is a direct-to-consumer outdoor furniture brand.,"E-Commerce, Furniture, Manufacturing, Retail",—,"Santa Monica, California, United States, North America",liveouter.com/,,"$64,950,000",—,7,—,1
Seed Round - H2O Recycling Systems,Seed,Seed,"$60,357","Mar 26, 2019",H2O Recycling Systems,H2O Recycling Systems is a wastewater treatment company that specializes in filtration and distillation of undrinkable water.,"Waste Management, Water, Water Purification",—,"San Jose, California, United States, North America",h2orecyclingsystems.com,,"$60,357",Seed,1,—,—
"Pre Seed Round - RDCL Superfoods, Inc.",Pre-Seed,Seed,"$500,000","May 1, 2019","RDCL Superfoods, Inc.","Powerful, personalized superfoods","E-Commerce, Food and Beverage, Health Care, Personal Health, Wellness",—,"Los Angeles, California, United States, North America",rdclsuperfoods.com,,"$1,000,000",Seed,2,—,—
Pre Seed Round - Tribevest,Pre-Seed,Seed,"$485,000","May 9, 2019",Tribevest,Tribevest is OS and banking platform for Investor Groups,"Banking, Collaboration, Financial Services, FinTech, Online Portals, Real Estate Investment, Wealth Management",—,"Columbus, Ohio, United States, North America",tribevest.com,,"$4,070,000",Seed,5,—,—
Seed Round - Cluster,Seed,Seed,"$1,900,000","Mar 13, 2019",Cluster,Cluster is a vertical labor marketplace for companies to hire 30+ types of mechanical and electrical engineers.,"Automotive, Career Planning, Electric Vehicle, Employment, Human Resources, Industrial Manufacturing, Marketplace, Recruiting, Vertical Search","Women Founded, Women Led","Los Angeles, California, United States, North America",www.clusterinc.com/,,"$1,900,000",—,2,"ECMC, Mark Cuban",7
Seed Round - Visbit,Seed,Seed,"$2,250,000","Apr 9, 2019",Visbit,"Smart transmission and playback of premium quality immersive media across headsets, mobile, and web.","Cloud Computing, Computer Vision, Enterprise Software, Video Streaming, Virtual Reality","Women Founded, Women Led","Sunnyvale, California, United States, North America",www.visbit.co,,"$5,450,000",Seed,3,—,—
Seed Round - Synesis Aleph,Seed,Seed,"$15,000,000","May 2, 2019",Synesis Aleph,Aleph is the world’s best lossless data compression algorithm,Information Technology,—,"Alexandria, Virginia, United States, North America",synesis-group.com/blog/aleph,,"$15,000,000",Seed,1,—,—
Seed Round - Moonfish,Seed,Seed,"$2,800,000","Mar 25, 2019",Moonfish,Moonfish provides flight deals.,Travel,—,"San Francisco, California, United States, North America",moonfish.com/,,"$2,800,000",Seed,2,—,1
Pre Seed Round - Tetra Insights,Pre-Seed,Seed,"$500,000","May 1, 2019",Tetra Insights,Tetra Insights is a platform for enterprise user research and insights.,"Analytics, Consumer Research, Market Research, Product Research, SaaS, Software, UX Design",—,"Boulder, Colorado, United States, North America",www.tetrainsights.com/,,"$7,000,000",Early Stage Venture,3,—,—
Pre Seed Round - Mobot,Pre-Seed,Seed,"$150,000","Mar 18, 2019",Mobot,Mobot is a QA-as-a-service platform using real mechanical robots to automate testing on real mobile devices.,"B2B, Developer Tools, Mobile Apps, Quality Assurance, Robotics, Software","East Asian Founded, East Asian Led, Women Founded, Women Led","New York, New York, United States, North America",mobot.io/,,"$17,750,000",Early Stage Venture,5,—,1
Seed Round - TerraClear,Seed,Seed,"$6,100,000","May 1, 2019",TerraClear,TerraClear is an agricultural technology company focused on improving farmers' productivity through end to end automation.,"Agriculture, Industrial Automation, Machine Learning, Robotics",—,"Bellevue, Washington, United States, North America",www.terraclear.com,,"$38,118,140",Early Stage Venture,3,Madrona,1
Seed Round - Fetcher,Seed,Seed,"$5,400,000","Mar 21, 2019",Fetcher,Fetcher provides an AI-powered sourcing platform designed to automate the recruitment process.,"Artificial Intelligence, Employment, Human Resources, Recruiting","Hispanic / Latine Founded, Hispanic / Latine Led","New York, New York, United States, North America",fetcher.ai/,,"$47,300,000",Early Stage Venture,7,"Accomplice, Slow Ventures",6
Seed Round - Flume,Seed,Seed,"$3,000,000","Mar 31, 2019",Flume,Flume eliminates water waste and protects homes by helping homeowners and communities with real-time water usage data.,"Internet of Things, Smart Home, Water",—,"San Luis Obispo, California, United States, North America",www.flumewater.com,,"$7,500,000",—,8,Augment Ventures,1
Pre Seed Round - Green Energy Exchange,Pre-Seed,Seed,"$150,000","Mar 18, 2019",Green Energy Exchange,Green Energy Exchange provides renewable electricity plans for homes and businesses.,"Energy, Energy Efficiency, Energy Management, Renewable Energy",—,"Austin, Texas, United States, North America",getgex.com/,,"$150,000",Seed,2,Y Combinator,1
Pre Seed Round - NumberSquad,Pre-Seed,Seed,"$250,000","May 1, 2019",NumberSquad,NumberSquad provides B2B accounting services through automated cloud-based workflow and document management software,"Accounting, FinTech, SaaS, Software",—,"Fairfax, Virginia, United States, North America",numbersquad.com/,,"$500,000",Seed,2,—,—
Seed Round - Asteroom,Seed,Seed,"$1,500,000","May 1, 2019",Asteroom,"Asteroom designs and develops three-dimensional ""virtual tours"" for those who seek to buy new houses and real estate.","Mobile Apps, Real Estate, Software, Virtual Reality","Black / African American Founded, Women Founded","Fremont, California, United States, North America",www.asteroom.com/,,"$1,500,000",Seed,1,—,—
Pre Seed Round - Let'sMOD,Pre-Seed,Seed,"$1,000,000","Mar 21, 2019",Let'sMOD,Let'sMOD is the TikTok of Gaming,"Gaming, Virtual World",Women Led,"Saratoga, California, United States, North America",www.letsmod.com,,"$7,000,000",Seed,4,—,—
Seed Round - Bonusly,Seed,Seed,"$1,500,000","Apr 5, 2019",Bonusly,"Bonusly is an online platform for employee recognition, rewards, and engagement.","Employee Benefits, Human Resources, Productivity Tools, SaaS",—,"Boulder, Colorado, United States, North America",bonus.ly,,"$31,400,000",Early Stage Venture,5,"Bloomberg Beta, FirstMark",2
Pre Seed Round - Sequiet Labs,Pre-Seed,Seed,"$1,000,000","Apr 1, 2019",Sequiet Labs,Digital marketing and business development.,"Blockchain, Business Development, Content, Cryptocurrency, Marketing",—,"West Hollywood, California, United States, North America",sequietlabs.io,,"$5,000,000",Seed,2,—,—
Seed Round - UNOMi,Seed,Seed,"$350,000","Mar 19, 2019",UNOMi,UNOMi is a software as a service for animators and video game developers.,"Animation, Media and Entertainment, SaaS, Software, Video Games",Black / African American Founded,"Venice, California, United States, North America",getunomi.com/,,"$350,000",Seed,2,Backstage Capital,2
Pre Seed Round - Dyneti Technologies,Pre-Seed,Seed,"$150,000","Mar 18, 2019",Dyneti Technologies,Dyneti Technologies is a  Combinator-backed team with extensive experience reducing fraud and improving conversion from our work at Uber.,"Artificial Intelligence, Information Technology, Machine Learning","Women Founded, Women Led","San Francisco, California, United States, North America",www.dyneti.com/,,"$2,300,000",Seed,4,Y Combinator,1
Pre Seed Round - Wanderlog,Pre-Seed,Seed,"$150,000","Mar 18, 2019",Wanderlog,"Wanderlog allows users to choose, organize, and map places in a Google Doc built just for travel planning.",Travel,—,"San Francisco, California, United States, North America",wanderlog.com/,,"$1,650,000",Seed,3,Y Combinator,1
Pre Seed Round - Revi,Pre-Seed,Seed,"$1,600,000","Mar 20, 2019",Revi,"Revi enhances the in-store consumer experience, taking the data & automatically creating personalized campaigns to drive 40%+ more revenue.","B2B, Software",—,"San Francisco, California, United States, North America",getrevi.com,,"$9,950,000",Seed,6,—,1
Seed Round - Ace Marks,Seed,Seed,"$345,532","Apr 9, 2019",Ace Marks,Ace Marks primarily sells handcrafted shoes for men online.,"E-Commerce, Men's, Shoes",—,"Doral, Florida, United States, North America",www.acemarks.com/,,"$345,532",Seed,1,—,—
Pre Seed Round - Vairt Inc.,Pre-Seed,Seed,"$150,000","Apr 1, 2019",Vairt Inc.,Vairt is a Real Estate Liquidation & Fractional Investment Platform through Blockchain,"Blockchain, Financial Exchanges, FinTech, Real Estate Investment",Women Founded,"Cincinnati, Ohio, United States, North America",www.vairt.com,,"$200,000",Seed,2,—,—
Seed Round - Spark Insights,Seed,Seed,"$3,200,000","Apr 25, 2019",Spark Insights,Spark Insights provides decision analytics to the insurance industry using AI.,"Analytics, Artificial Intelligence, Machine Learning",—,"Boston, Massachusetts, United States, North America",sparkinsights.co/,,"$3,200,000",M&A,1,Allied Minds,1
