Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Pre Seed Round - Lendtable,Pre-Seed,Seed,"$1,500,000","Jun 1, 2020",Lendtable,Lendtable provides income-constrained individuals with wealth-building cash advances.,"Credit Cards, Financial Services, FinTech, Personal Finance, Wealth Management","Black / African American Founded, Black / African American Led","San Francisco, California, United States, North America",www.lendtable.com/,,"$24,000,000",Early Stage Venture,6,Foundation Capital,3
Pre Seed Round - Hotpyp,Pre-Seed,Seed,"$700,000","May 18, 2020",Hotpyp,Hotpyp creates a digital identity and uses strong encryption to protect data.,"Cyber Security, Information Technology",—,"Walnut Creek, California, United States, North America",hotpyp.com/,,"$2,840,000",Seed,4,—,—
Seed Round - Clean Crop Technologies,Seed,Seed,"$2,750,000","Jun 8, 2020",Clean Crop Technologies,"Clean Crop Technologies is translating groundbreaking research on ways to reduce molds, toxins, and pests.","Farming, Food Processing, Quality Assurance",—,"Haydenville, Massachusetts, United States, North America",cleancroptech.com/,,"$11,367,000",Early Stage Venture,4,Prime Impact Fund,6
Seed Round - Intellispark,Seed,Seed,"$2,300,000","Jun 10, 2020",Intellispark,"Intellispark helps schools to maximize student achievement through a data-driven, community-centered approach to student advising.","Communities, EdTech, Education",—,"Mclean, Virginia, United States, North America",www.intellispark.com,,"$4,522,999",—,4,GSV Ventures,2
Seed Round - Abfero Pharmaceuticals,Seed,Seed,"$680,000","Jun 12, 2020",Abfero Pharmaceuticals,Abfero Pharmaceuticals is a clinical stage pharmaceutical company that specializes in healthcare and medical industry.,"Biotechnology, Health Care, Medical, Pharmaceutical",—,"Boston, Massachusetts, United States, North America",www.abferopharmaceuticals.com,,"$6,680,000",M&A,4,—,—
Seed Round - Amber Agriculture,Seed,Seed,"$2,092,562","Jun 25, 2020",Amber Agriculture,Amber Agriculture leverages the latest in analytics and automation to help farmers manage and market grain.,"Agriculture, Farming, Industrial Automation, Internet of Things, Sensor",—,"Chicago, Illinois, United States, North America",amber.ag/,,"$3,308,366",Seed,3,—,5
Pre Seed Round - Obscure Games,Pre-Seed,Seed,"$100,000","May 25, 2020",Obscure Games,Obscure Games is a mobile game studio development company that focuses on developing casual games.,"Developer Tools, Gaming, Information Technology, Software, Video Games",Middle Eastern / North African Founded,"Santa Monica, California, United States, North America",www.obscuregames.com/,,"$100,000",Seed,1,EXPERT DOJO,1
Seed Round - Coco,Seed,Seed,"$1,000,000","Jun 8, 2020",Coco,Coco is on a mission to reinvent remittances.,"Assistive Technology, Consumer Goods, FinTech, Mobile Apps, Social Assistance",Hispanic / Latine Founded,"San Francisco, California, United States, North America",www.cocomercado.com/,,"$1,150,000",Seed,4,—,1
Seed Round - Bopdrop,Seed,Seed,"$445,000","May 28, 2020",Bopdrop,Bopdrop is an application that makes it easy to share music.,"Apps, Internet, Music, Music Streaming",—,"Chicago, Illinois, United States, North America",www.bopdrop.com/,,"$565,000",—,3,—,—
Seed Round - mettleAI,Seed,Seed,"$500,000","Jul 1, 2020",mettleAI,Leveraging ML/AI to predict substance abuse relapse before it happens.,"Artificial Intelligence, Health Care, Health Diagnostics, Machine Learning, Personal Health, Software, Wellness",—,"Los Angeles, California, United States, North America",mettleai.com,,"$557,323",Seed,4,—,—
Seed Round - Irrigreen,Seed,Seed,"$1,894,000","May 18, 2020",Irrigreen,Internet connected digital sprinklers that save 50% of water used in landscape irrigation.,Internet,—,"San Francisco, California, United States, North America",irrigreen.com,,"$16,894,000",Seed,3,Band of Angels,4
Seed Round - Play One Up,Seed,Seed,"$3,100,000","Jun 2, 2020",Play One Up,Play One Up is a e-sports mobile app that connects video gamers who want to compete in their favorite video games for real cash prizes.,"eSports, Mobile Apps, Video Games",—,"Cleveland, Ohio, United States, North America",www.playoneup.com/,,"$6,100,000",Seed,2,Three Curve Capital,3
Pre Seed Round - Mo: Meditation & Sleep,Pre-Seed,Seed,"$210,000","May 18, 2020",Mo: Meditation & Sleep,"Mo is a mobile application for sleep, meditation, and relaxation.",—,—,"Wilmington, Delaware, United States, North America",momeditation.app/,,"$1,210,000",Seed,2,—,2
Seed Round - Preava,Seed,Seed,"$1,600,000","Jun 5, 2020",Preava,Prevent Misdirected Emails to Unwanted Recipients,Software,—,"Essex, Vermont, United States, North America",preava.com,,"$1,600,000",Seed,1,—,—
Seed Round - LEX Markets,Seed,Seed,"$8,500,000","Jun 1, 2020",LEX Markets,LEX Markets is a commercial real estate securities marketplace that takes commercial buildings public through single-asset IPOs.,"FinTech, Marketplace, Real Estate, Real Estate Investment",—,"New York, New York, United States, North America",www.LEX-markets.com,,"$27,500,000",Early Stage Venture,6,—,14
Seed Round - TooDeep,Seed,Seed,"$50,000","Jul 1, 2020",TooDeep,TooDeep is a mobile peer-to-peer support platform that helps people express their emotions anonymously.,"Apps, Peer to Peer, Software, Wellness",—,"San Jose, California, United States, North America",wearetoodeep.com/,,"$50,000",Seed,1,—,—
Seed Round - Velox,Seed,Seed,"$2,500,000","Jun 24, 2020",Velox,"Velox is provides a bridge to the future of front office technology, empowering industry/capital markets leaders.","Financial Services, FinTech",—,"New York, New York, United States, North America",www.veloxfintech.com/,,"$2,500,000",—,2,ETFS Capital,1
Seed Round - Pathotrak,Seed,Seed,"$1,200,000","May 18, 2020",Pathotrak,Revolutionizing food safety by reducing the detection time of pathogens (causing foodborne illness) from 1-2 days down to 6 hours.,"Biotechnology, Food Delivery",—,"College Park, Maryland, United States, North America",pathotrak.com/,,"$2,446,848",Seed,5,—,2
Seed Round - Searchable.ai,Seed,Seed,"$4,000,000","Jun 4, 2020",Searchable.ai,Searchable.ai is a developer of a personalized semantic search engine used to improve work productivity.,"Artificial Intelligence, Productivity Tools, Semantic Search",—,"San Francisco, California, United States, North America",searchable.ai,,"$8,426,220",—,3,"Omicron Media, Susquehanna International Group (SIG)",4
Pre Seed Round - GO² Devices,Pre-Seed,Seed,"$200,000","Jul 1, 2020",GO² Devices,Consumer and medical products that are built on well-known principles of PEEP (Positive End Expiratory Pressure).,"American Football, Consumer Goods, Cycling, Fitness, Health Care, Medical Device, Sports, Wearables, Wellness",—,"Houston, Texas, United States, North America",www.go2devices.com,,"$200,000",Seed,1,—,—
Pre Seed Round - Kernls,Pre-Seed,Seed,"$1,000,000","Jun 1, 2020",Kernls,"Kernls is a platform that helps research foundations attract, grow and retain large donors.","Financial Services, Funding Platform, SaaS",—,"New York, New York, United States, North America",kernls.com/,,"$2,050,000",Seed,2,—,—
Seed Round - Flexable,Seed,Seed,"$50,000","Jun 11, 2020",Flexable,Flexable is bringing trust and safety to the $17B backup childcare space by connecting Flexable Certified Caregivers to parents,"Apps, Child Care, Children, Marketplace, Mobile Apps, Parenting",Women Founded,"Pittsburgh, Pennsylvania, United States, North America",flexablecare.com,,"$865,000",Seed,7,—,1
Pre Seed Round - Foodhaul,Pre-Seed,Seed,"$500,000","Jul 6, 2020",Foodhaul,Foodhaul is a digital platform that partners with notable chefs to create chef-driven virtual restaurant concepts.,Food Delivery,—,"Chicago, Illinois, United States, North America",www.foodhaul.com/,,"$1,250,000",Seed,2,—,—
Pre Seed Round - Give InKind,Pre-Seed,Seed,"$850,000","Jun 1, 2020",Give InKind,Give InKind is a modern social platform designed to support and connect with loved ones during times of crisis or need.,"Communities, Internet, Social Network, Wellness","Women Founded, Women Led","Tacoma, Washington, United States, North America",www.giveinkind.com,,"$2,850,000",M&A,3,—,—
Seed Round - Warehouse Exchange,Seed,Seed,"$2,200,000","May 28, 2020",Warehouse Exchange,Warehouse Exchange develops an online marketplace that matches warehouse owners with businesses seeking warehouse space.,"Logistics, Marketplace, Supply Chain Management, Warehousing",—,"Los Angeles, California, United States, North America",www.warehouseexchange.com,,"$2,200,000",Seed,1,Xebec,1
Pre Seed Round - thatDot,Pre-Seed,Seed,"$2,000,000","May 26, 2020",thatDot,"A streaming data platform based on Quine.io that connects, acts on, and explores streaming data for enterprise workflow and analytics.","Analytics, Information Technology, Real Time, Security, Software",—,"Portland, Oregon, United States, North America",www.thatdot.com,,"$2,100,000",Seed,2,—,—
Pre Seed Round - Finli,Pre-Seed,Seed,"$125,000","Jun 22, 2020",Finli,"Finli is a payment management system helping service businesses get paid timely, easily and affordably.","Financial Services, FinTech",—,"Los Angeles, California, United States, North America",finli.com,,"$8,625,000",Seed,4,—,1
Seed Round - AseptiScope,Seed,Seed,"$8,051,099","May 20, 2020",AseptiScope,AseptiScope is a medical device developer and provider designed to address the challenges of healthcare-associated infection.,"Health Care, Health Diagnostics, Manufacturing, Medical, Medical Device",Women Founded,"San Diego, California, United States, North America",aseptiscope.com/,,"$9,723,599",Seed,3,—,—
Seed Round - GIGO Games,Seed,Seed,"$25,000","Jun 15, 2020",GIGO Games,GIGO Games makes videogames and apps for people and small businesses.,—,—,"New York, New York, United States, North America",www.gigogames.com,,"$25,000",Seed,1,—,1
Seed Round - Vigilant Technologies,Seed,Seed,"$25,000","Jun 30, 2020",Vigilant Technologies,Redefining health in the workplace,"Health Care, Wearables",—,"Pittsburgh, Pennsylvania, United States, North America",www.vitinitiative.com,,"$25,000",M&A,5,—,1
Seed Round - Monad,Seed,Seed,"$2,000,000","Jun 1, 2020",Monad,Monad makes security data easy and accessible for DevOps and cloud engineering teams.,"Compliance, Cyber Security, Network Security",—,"San Francisco, California, United States, North America",www.monad.security/,,"$19,000,000",Early Stage Venture,2,Sequoia Capital,1
Pre Seed Round - TieSet,Pre-Seed,Seed,"$248,600","Jul 8, 2020",TieSet,"TieSet is creating a federated learning platform that achieves data privacy, low latency, and significant cost saving.","Analytics, Artificial Intelligence, Health Care, Machine Learning, Medical, Retail, Software",—,"Santa Clara, California, United States, North America",tie-set.com/,,"$668,600",Seed,3,—,2
Seed Round - Pippin Title,Seed,Seed,"$450,000","Jun 15, 2020",Pippin Title,Property reports powered by SaaS technology,"Real Estate, SaaS, Software",Women Founded,"New York, New York, United States, North America",www.pippintitle.com,,"$450,000",Seed,3,Polsky Center for Entrepreneurship and Innovation,3
Pre Seed Round - MuukTest,Pre-Seed,Seed,"$120,000","Jun 5, 2020",MuukTest,MuukTest is a software testing platform powered by AI that increases Software Devs testing productivity.,"Artificial Intelligence, Information Technology, Software, Web Apps","Hispanic / Latine Founded, Hispanic / Latine Led","Raleigh, North Carolina, United States, North America",muuktest.com/,,"$1,377,372",Seed,8,Techstars,1
Seed Round - TOI Pay,Seed,Seed,"$100,000","Jun 9, 2020",TOI Pay,TOI Pay is dedicated to servicing both the workforce and the employer.,"Finance, Financial Services",—,"Omaha, Nebraska, United States, North America",toipay.com/,,"$100,000",Seed,2,—,—
Seed Round - Campaign.TV,Seed,Seed,"$165,000","Jun 12, 2020",Campaign.TV,Campaign.TV is a platform that connects celebrities with their fans over online video games,"Celebrity, Gaming, Video Games",—,"New York, New York, United States, North America",campaign.tv/,,"$385,000",Seed,2,—,—
Seed Round - Summer​,Seed,Seed,"$125,000","Jun 22, 2020",Summer​,Summer​ is a workplace benefit that helps employees navigate college costs and reduce student debt.,"Employee Benefits, Financial Services, Personal Finance",—,"New York, New York, United States, North America",www.meetsummer.org,,"$20,125,000",Early Stage Venture,8,—,2
Seed Round - Glamsquad,Seed,Seed,"$860,000","Jun 1, 2020",Glamsquad,Cherry is a marketpalce connecting consumers with beauty professionals.,"Beauty, Consumer Software, Internet, Mobile Apps",Women Founded,"Dallas, Texas, United States, North America",downloadcherry.com,,"$1,310,000",Seed,2,—,—
Seed Round - Ankyra,Seed,Seed,"$14,500,000","May 16, 2020",Ankyra,Ankyra is a biotech company developing anchored immunotherapy for cancer treatments.,Biotechnology,—,"Boston, Massachusetts, United States, North America",ankyratx.com/,,"$59,500,000",Early Stage Venture,2,—,1
Pre Seed Round - Authenticx,Pre-Seed,Seed,"$800,000","May 22, 2020",Authenticx,Authenticx provides a single source of conversational data for customer insight analytics to inform business decisions.,"Analytics, Compliance, Customer Service, Health Care, Software","Women Founded, Women Led","Indianapolis, Indiana, United States, North America",authenticx.com,,"$28,300,000",Early Stage Venture,3,M25,3
Seed Round - Rhabit Analytics,Seed,Seed,"$75,000","May 22, 2020",Rhabit Analytics,"Rhabit's lightweight & easy-to-use platform transforms feedback into powerful performance insights for employees, managers, and leadership.","Human Resources, Information Technology, SaaS, Software",—,"Pittsburgh, Pennsylvania, United States, North America",rhabitanalytics.com/,,"$125,000",Seed,2,—,1
Seed Round - Oisin Biotechnologies,Seed,Seed,"$2,118,936","Jun 10, 2020",Oisin Biotechnologies,Oisin Biotechnologies is a drug development company focused on mitigating the senolytic technology to combat age-related diseases.,"Biopharma, Biotechnology, Medical",—,"Seattle, Washington, United States, North America",www.oisinbio.com,,"$7,118,936",Seed,4,—,—
Pre Seed Round - CloudNine AI,Pre-Seed,Seed,"$500,000","May 13, 2020",CloudNine AI,CloudNine develops AI infrastructure to automate intelligence from disparate data for enterprises,"Analytics, Artificial Intelligence, Big Data, Business Intelligence, Cloud Data Services, Data Storage, Electronic Health Record (EHR), Machine Learning, Predictive Analytics","Black / African American Led, Southeast Asian Founded","Santa Monica, California, United States, North America",www.cloudnineai.com,,"$600,000",Seed,2,—,1
Seed Round - Zeitworks,Seed,Seed,"$4,500,000","Jun 11, 2020",Zeitworks,Zeitworks is a provider of a machine learning powered business process improvement platform.,"Enterprise Software, Machine Learning, SaaS, Software",—,"Seattle, Washington, United States, North America",zeitworks.com/,,"$6,500,000",—,2,Madrona,3
Seed Round - Reconnect,Seed,Seed,"$3,700,000","Jun 25, 2020",Reconnect,"Reconnect improves outcomes and provides ongoing support during pretrial, reentry, and recovery.","Information Technology, Public Safety, Software",—,"Cumberland Center, Maine, United States, North America",reconnect.io/,,"$7,410,705",—,5,SustainVC,3
Pre Seed Round - Covercasa,Pre-Seed,Seed,"$250,000","Jul 8, 2020",Covercasa,Covercasa provides full transparency into the home insurance market.,"Financial Services, Insurance, Property Insurance","Women Founded, Women Led","Tampa, Florida, United States, North America",covercasa.com/,,"$250,000",Seed,1,—,—
Seed Round - Intento,Seed,Seed,"$3,000,000","Jul 1, 2020",Intento,Intento is a machine translation and multilingual generative AI platform for global companies.,"Artificial Intelligence, Developer APIs, Enterprise Software, Information Technology, SaaS, Translation Service",—,"San Francisco, California, United States, North America",inten.to,,"$3,911,000",—,8,Flint Capital,3
Pre Seed Round - Vectrix,Pre-Seed,Seed,"$150,000","Jun 1, 2020",Vectrix,Vectrix helps IT and security teams detect security issues across their SaaS applications.,"Cloud Infrastructure, Cloud Security, Network Security, SaaS, Security, Software",—,"San Francisco, California, United States, North America",www.vectrix.io,,"$2,150,000",M&A,2,—,1
Seed Round - Soelect,Seed,Seed,"$1,000,000","Jun 15, 2020",Soelect,"Soelect provides engineering solutions and develops solid-state battery components for electric vehicles, power tools, and electronics.","Battery, Electric Vehicle, Industrial Engineering, Manufacturing",—,"Greensboro, North Carolina, United States, North America",www.soelect.com/,,"$12,000,000",Early Stage Venture,3,—,—
Seed Round - Blueprintee,Seed,Seed,"$500,000","Jul 7, 2020",Blueprintee,Blueprintee is providing to be the best Instagram growth service to boost and promote your Instagram account drastically,"Artificial Intelligence, Digital Marketing",—,"San Francisco, California, United States, North America",blueprintee.com,,"$1,000,000",Seed,2,—,—
Pre Seed Round - ZoneIn,Pre-Seed,Seed,"$120,000","Jun 29, 2020",ZoneIn,The performance nutrition platform customized to the unique needs of each dietitian and athlete,"Health Care, Nutrition, Sports, Wellness",—,"New York, New York, United States, North America",www.getzonein.com/,,"$370,000",Seed,2,Techstars,1
Seed Round - Wise Telemetry,Seed,Seed,"$25,000","Jun 29, 2020",Wise Telemetry,Wise Telemetry is a Provider of gas sensor systems intended to help gas distributors to monitor real-time supply and usage data.,"Internet of Things, Logistics, Sensor",—,"Pittsburgh, Pennsylvania, United States, North America",wisetelemetry.com/,,"$75,000",M&A,6,Innovation Works,2
Pre Seed Round - Mighty You,Pre-Seed,Seed,"$305,000","Jun 6, 2020",Mighty You,Mighty You is an employee goal and feedback management software company.,"SaaS, Software",—,"Marina Del Rey, California, United States, North America",www.mightyyou.com,,"$505,000",Seed,2,—,—
Seed Round - Zaraz,Seed,Seed,"$2,000,000","Jun 1, 2020",Zaraz,"Zaraz makes any website 40% faster with a single line of code, by optimizing how it loads third-party tools. Formerly Sweeps, YCW20.","Analytics, Big Data, Information Technology, Internet, Marketing, Mobile, Software, Web Development",—,"San Francisco, California, United States, North America",zaraz.com,,"$2,000,000",M&A,3,—,11
Pre Seed Round - AIM Technologies,Pre-Seed,Seed,"$400,000","Jul 1, 2020",AIM Technologies,"AIM Technologies is a young, talented and ambitious artificial intelligence company","Artificial Intelligence, Computer, Software",—,"Dover, Delaware, United States, North America",www.aimtechnologies.co/,,"$1,400,000",Seed,2,—,—
Seed Round - Poppy,Seed,Seed,"$4,000,000","Jul 6, 2020",Poppy,Poppy provides pathogen sensing and detection network that helps to protect places.,—,"Women Founded, Women Led","San Francisco, California, United States, North America",poppy.com,,"$4,000,000",Seed,1,—,1
Seed Round - Play,Seed,Seed,"$3,000,000","Jun 18, 2020",Play,"The first native iOS design tool built for creating mobile products. Design, prototype, and collaborate directly from your phone.","Apps, Developer Tools, Internet, Mobile, Product Design, Software, UX Design",—,"New York, New York, United States, North America",www.createwithplay.com/,,"$9,111,096",Seed,2,—,—
Pre Seed Round - Woodpecker,Pre-Seed,Seed,"$100,000","May 25, 2020",Woodpecker,Woodpecker is building the future of legal by empowering attorneys to productize their legal services.,Legal Tech,—,"Chicago, Illinois, United States, North America",www.woodpeckerweb.com,,"$100,000",M&A,1,EXPERT DOJO,1
Seed Round - Zilla Security,Seed,Seed,"$1,000,000","Jul 1, 2020",Zilla Security,Zilla Security is an early-stage security startup that provides software-as-a-service security management platform.,"Information Technology, SaaS, Security, Software",—,"Boston, Massachusetts, United States, North America",zillasecurity.com/,,"$18,625,000",Early Stage Venture,4,—,—
Seed Round - NakedPoppy,Seed,Seed,"$1,000,000","Jul 8, 2020",NakedPoppy,NakedPoppy is a clean beauty company that curates better-for-you beauty brands and tailors them to you.,"Beauty, Cosmetics, Health Care, Women's","Women Founded, Women Led","San Francisco, California, United States, North America",nakedpoppy.com/,,"$7,787,065",—,3,—,—
Pre Seed Round - CAVU Global,Pre-Seed,Seed,"$400,000","May 15, 2020",CAVU Global,SaaS,"Analytics, Artificial Intelligence, Information Technology, Management Consulting, Software",—,"Boulder, Colorado, United States, North America",www.cavuglobal.io,,"$400,000",Seed,1,"RedLion Capital, LLC RedLion Capital, LLC",1
Seed Round - Secured Communications,Seed,Seed,"$3,300,000","Jun 1, 2020",Secured Communications,"SC produces ultra-secure productivity and communications tools, protected by bleeding-edge encryption & security protocols.","Apps, Information Technology, Security",—,"Reno, Nevada, United States, North America",www.securedcommunications.com/,,"$7,700,000",Seed,3,—,—
Seed Round - Hum Capital,Seed,Seed,"$9,000,000","Jun 30, 2020",Hum Capital,Hum Capital is a funding platform connecting companies with the right capital for their growth.,"Financial Services, FinTech, Funding Platform, Software",—,"New York, New York, United States, North America",www.humcapital.com,,"$35,000,000",Early Stage Venture,4,AME Cloud Ventures,9
Pre Seed Round - Axees,Pre-Seed,Seed,"$50,000","Jul 1, 2020",Axees,The best creator economy tool for link-in-bio brand deals,"Advertising, Content Creators, E-Commerce, E-Commerce Platforms, Internet, Marketing, Social Media",—,"St. Petersburg, Florida, United States, North America",axees.io/,,"$320,000",Seed,9,—,1
Seed Round - Inclusivv,Seed,Seed,"$850,000","Jul 1, 2020",Inclusivv,Inclusivv is an engagement platform that brings people together for conversations that matter.,"Cause Marketing, CivicTech, Communities, Education, Event Management, Events, Meeting Software, Social Impact, Social Recruiting","Women Founded, Women Led","Atlanta, Georgia, United States, North America",www.inclusivv.co,,"$1,000,000",Seed,3,Atlanta Seed Company,3
Seed Round - Element5,Seed,Seed,"$2,500,000","Jun 1, 2020",Element5,Element5 provides AI and RPA based automation-as-a-service solutions for post-acute care,"Artificial Intelligence, Health Care, Home Health Care, Information Technology",—,"San Jose, California, United States, North America",www.e5.ai,,"$48,500,000",Early Stage Venture,3,—,—
Seed Round - Invati,Seed,Seed,"$100,000","Jun 30, 2020",Invati,"Invati specializes in next generation enterprise business applications for Private Equity, Mortgage and Financial Services.","Cloud Computing, Consulting, Enterprise Applications, Enterprise Software, Professional Services, Software, Software Engineering",—,"Colleyville, Texas, United States, North America",invati.ai/,,"$100,000",Seed,1,—,1
Seed Round - Cabana,Seed,Seed,"$3,500,000","May 29, 2020",Cabana,Cabana is a travel startup that turns vans into bookable mobile hotels.,"Hospitality, Transportation, Travel",—,"Seattle, Washington, United States, North America",cabana.life,,"$16,500,000",—,6,Craft Ventures,5
Seed Round - Smart Apply,Seed,Seed,"$1,500,000","May 19, 2020",Smart Apply,Smart Apply develops a density-based sprayer technology that cuts pesticides with less waste and higher yields.,"Agriculture, AgTech, CleanTech",—,"Indianapolis, Indiana, United States, North America",www.smartapply.com,,"$5,908,913",M&A,3,—,1
Seed Round - Stockal,Seed,Seed,"$1,800,000","Jul 5, 2020",Stockal,Stockal is the platform for cross-border savings and investments.,"Analytics, Big Data, Finance, FinTech, Stock Exchanges, Trading Platform",—,"New York, New York, United States, North America",www.stockal.com,,"$14,776,655",Early Stage Venture,7,—,1
Pre Seed Round - Hypatia Tech,Pre-Seed,Seed,"$200,000","Jun 1, 2020",Hypatia Tech,Hypatia Tech provides education transformation services.,EdTech,—,"New Castle, Delaware, United States, North America",hypatia.tech/,,"$200,000",Seed,1,—,—
Seed Round - Rethink,Seed,Seed,"$1,125,000","Jun 15, 2020",Rethink,Building a better framework for the future of cloud software.,"Cloud Infrastructure, Cloud Storage, Software",—,"Venice, California, United States, North America",rethinksoftware.com,,"$3,625,000",Seed,3,Christopher Schaepe,5
Pre Seed Round - beastcoast,Pre-Seed,Seed,"$120,000","Jul 1, 2020",beastcoast,Beastcoast is an online esports game organizer that specializes in organizing games and tournaments based on players' interests.,"Communities, Content, Digital Entertainment, eSports, Gaming, Online Games",—,"New York, New York, United States, North America",beastcoast.gg/,,"$2,620,000",—,3,Techstars,2
Pre Seed Round - Cloud to Street,Pre-Seed,Seed,"$2,400,000","Jul 1, 2020",Cloud to Street,Cloud to Street is a satellite and AI platform to track floods in near real-time anywhere on earth.,"Artificial Intelligence, Geospatial, Government, Information Technology","Women Founded, Women Led","New York, New York, United States, North America",www.cloudtostreet.ai,,"$21,298,725",Early Stage Venture,3,—,—
Seed Round - Omix.ai,Seed,Seed,"$2,250,000","May 21, 2020",Omix.ai,Life science data platform. In stealth mode.,"Biotechnology, Health Care, Health Insurance, Medical, Software",—,"Suwanee, Georgia, United States, North America",,,"$2,250,000",Seed,1,—,—
Pre Seed Round - AirDeck,Pre-Seed,Seed,"$500,000","Jun 12, 2020",AirDeck,AirDeck is an SaaS that enables users to create shareable presentations and documents with narrated voice or video.,Software,—,"Madison, Wisconsin, United States, North America",airdeck.co,,"$4,650,000",Seed,3,—,1
Pre Seed Round - Snorble,Pre-Seed,Seed,"$1,000,000","Jul 9, 2020",Snorble,"Snorble designs and develops technology that builds healthy habits, supports personal growth, and inspires a child’s imagination.","Artificial Intelligence, Consumer Electronics, Electronics, Natural Language Processing, Software, Speech Recognition",Middle Eastern / North African Founded,"Skillman, New Jersey, United States, North America",snorble.com,,"$6,500,000",Seed,4,—,—
Pre Seed Round - Energsoft,Pre-Seed,Seed,"$50,000","May 20, 2020",Energsoft,"Energsoft is software as a service that improves batteries and energy storage,  B2B platform reports, and predicts batteries AI insights.","Analytics, Artificial Intelligence, B2B, Big Data, Data Visualization, Energy Efficiency, Energy Management, Machine Learning, Predictive Analytics, SaaS",—,"Seattle, Washington, United States, North America",energsoft.com,,"$400,000",Seed,4,—,1
Seed Round - Signal Advisors,Seed,Seed,"$6,000,000","Jul 1, 2020",Signal Advisors,Signal Advisors is an evolution in annuity and life insurance distribution company.,"Financial Services, Insurance, Life Insurance",—,"Detroit, Michigan, United States, North America",signaladvisors.com/,,"$16,000,000",Early Stage Venture,5,—,6
Seed Round - Abaca,Seed,Seed,"$500,000","Jul 1, 2020",Abaca,"Abaca is a fintech company offering banking, payment processing, lending, and treasury management services to the U.S. cannabis industry.","Banking, Cannabis, Financial Services, FinTech, Lending, Payments",—,"North Little Rock, Arkansas, United States, North America",www.goabaca.com,,"$1,330,000",M&A,2,—,—
Seed Round - Atlast Food,Seed,Seed,"$7,000,000","May 27, 2020",Atlast Food,Atlast Food is a food technology company that produces ingredients for plant-based and whole cut meat products.,"Food Processing, Organic, Organic Food",—,"Albany, New York, United States, North America",www.atlastfood.co/,,"$47,000,000",Early Stage Venture,2,—,8
Pre Seed Round - Truss,Pre-Seed,Seed,"CA$500,000","May 15, 2020",Truss,Truss is a financial technology company that moves money for construction businesses.,"B2B, Construction, Financial Services, FinTech, Mobile Payments, Payments, Transaction Processing",—,"San Francisco, California, United States, North America",www.trusspayments.com,,"$5,020,937",—,7,"E-Fund, Hello Ventures, Sprout Fund LP, WUTIF",7
Pre Seed Round - Onboardible,Pre-Seed,Seed,"$51,920","Jun 22, 2020",Onboardible,The 1# Virtual Platform to Onboard any Tax & Accounting Client Anywhere in the World.,"Accounting, Software",—,"Milford, Michigan, United States, North America",onboardible.com,,"$51,920",Seed,1,Crysta Tyus,1
Seed Round - Aniline,Seed,Seed,"$3,500,000","Jun 11, 2020",Aniline,"Aniline is an AI platform that quantifies employer culture using AI, NLP and publicly exposed data to deliver business intelligence.","Analytics, Artificial Intelligence, Financial Services, Machine Learning",—,"Chappaqua, New York, United States, North America",www.aniline.ai,,"$3,500,000",Early Stage Venture,2,—,1
Seed Round - Rise Gardens,Seed,Seed,"$2,600,000","May 27, 2020",Rise Gardens,Rise Gardens is a smart indoor hydroponic gardening system for consumers to grow their own food.,"Food Processing, Organic Food",—,"Skokie, Illinois, United States, North America",risegardens.com/,,"$11,600,000",Early Stage Venture,3,True Ventures,9
Seed Round - FarmHand App,Seed,Seed,"$25,000","Jun 30, 2020",FarmHand App,FarmHand App is a mobile web application that connects farmers with quality farmhands.,"Farming, Web Apps",—,"De Witt, Iowa, United States, North America",thefarmhandapp.com/,,"$50,000",Seed,2,Ag Startup Engine,1
Pre Seed Round - WattWorker Inc.,Pre-Seed,Seed,"$110,000","Jun 26, 2020",WattWorker Inc.,"We Fast Swap Electric Truck Batteries in under 5 minutes - enabling low Truck TCO & the ability to go anywhere, 24/7.","B2B, Electric Vehicle, Fleet Management, Logistics, Transportation",—,"Berkeley, California, United States, North America",www.wattworker.com,,"$215,000",Seed,2,—,1
Seed Round - TeamHandOut,Seed,Seed,"$15,000","Jun 1, 2020",TeamHandOut,"TeamHandOut is a software development company based in San Francisco, California, which focuses on the development of mobile apps and games.","Android, Information Technology, iOS, Mobile Apps",—,"San Francisco, California, United States, North America",www.teamhandout.com/,,"$45,000",Early Stage Venture,3,Joice Perumalil,1
Seed Round - Path,Seed,Seed,"$1,000,000","Jun 30, 2020",Path,Path is an SEC registered robo-advisor that automates your crypto portfolio investing,"Cryptocurrency, FinTech, Internet",—,"Chicago, Illinois, United States, North America",www.PathCrypto.com/,,"$36,500,000",Early Stage Venture,3,—,2
Seed Round - B224 USA Co.,Seed,Seed,"$5,000","Jun 4, 2020",B224 USA Co.,Fragrances & Baby Apparels,"Fashion, Personal Health, Textiles","Women Founded, Women Led","Clearwater, Florida, United States, North America",b224.co/,,"$20,000",Seed,2,Aiolos Holdings,1
Seed Round - Heartstrings Media,Seed,Seed,"$100,000","Jun 6, 2020",Heartstrings Media,Heartstrings media in an entertainment company that distributes feel-good streaming and home entertainment content.,"Media and Entertainment, Music",—,"Fort Worth, Texas, United States, North America",heartstrings.media/,,"$100,000",Seed,1,—,—
