Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Signet Therapeutics,Seed,Seed,"$10,000,000","Jan 1, 2020",Signet Therapeutics,Signet Therapeutics is a biopharmaceutical startup focusing on developing innovative targeted cancer drugs using novel disease models.,"Biotechnology, Life Science",—,"Newton, Massachusetts, United States, North America",www.signetbio.com,,"$20,000,000",Seed,2,—,2
Pre Seed Round - Formation,Pre-Seed,Seed,"$1,000,000","Nov 30, 2019",Formation,Formation is a remote fellowship for ambitious software engineers looking to land the next step in their career.,"Education, Recruiting, Software, Training","Women Founded, Women Led","San Francisco, California, United States, North America",formation.dev,,"$5,000,000",Seed,2,Designer Fund,3
Seed Round - Fundraise Up,Seed,Seed,"$1,250,000","Jan 9, 2020",Fundraise Up,Fundraise Up is an online donation platform that helps nonprofits engage donors and increase revenue.,"Artificial Intelligence, B2B, Enterprise Software, FinTech, Non Profit, Payments, Social Impact",—,"New York, New York, United States, North America",fundraiseup.com,,"$12,100,000",Early Stage Venture,5,Splash Capital,1
Seed Round - Brindocorp,Seed,Seed,"$5,000","Jan 2, 2020",Brindocorp,"Brindocorp is focused on driving innovation by providing clients with superior-tech talent, strategy, and support.","Blockchain, Information Technology, Mobile Apps, Software, Web Apps",—,"Sheridan, Wyoming, United States, North America",brindocorp.co,,"$28,604",Seed,3,—,—
Pre Seed Round - MenuBubble,Pre-Seed,Seed,"$20,000","Jan 1, 2020",MenuBubble,Healthy meal delivery service focuses on accessibility and convenience offering ready to warm-up meals palatable to everyone.,"Delivery, E-Commerce, Food and Beverage, Food Delivery, Internet, Social Entrepreneurship, Wellness",Black / African American Founded,"Lansing, Michigan, United States, North America",www.MenuBubble.com,,"$20,000",Seed,3,—,1
Pre Seed Round - Intvo,Pre-Seed,Seed,"$100,000","Dec 23, 2019",Intvo,We're developing solutions through AI to predict/anticipate pedestrian behavior in urban environment resulting in improved pedestrian safety,"Artificial Intelligence, Automotive",—,"Ann Arbor, Michigan, United States, North America",intvo.com,,"$237,000",—,4,—,—
Pre Seed Round - Caster,Pre-Seed,Seed,"$500,000","Nov 14, 2019",Caster,Caster provides users with the ability to streamline the entire event planning process for all their social events.,"Apps, Communities, Event Management, Events, Social Network",—,"New York, New York, United States, North America",castergo.com/,,"$500,000",Seed,1,—,—
Seed Round - TerraTrue,Seed,Seed,"$4,500,000","Dec 11, 2019",TerraTrue,TerraTrue is a privacy platform designed to work with product development.,"Compliance, Privacy, SaaS, Security, Software",—,"San Francisco, California, United States, North America",terratrue.com,,"$19,500,000",Early Stage Venture,2,—,1
Seed Round - iBlockchain Bank & Trust Technologies Co.,Seed,Seed,"$238,000","Dec 27, 2019",iBlockchain Bank & Trust Technologies Co.,iBBT enables access control to a stack of decentralized utilities in a crypto-banking system.,"Blockchain, Financial Exchanges, Financial Services, FinTech, Real Estate, Real Estate Investment",—,"Clearwater, Florida, United States, North America",ibbt.io,,"$238,000",Seed,1,—,—
Seed Round - Visual Plan Inc.,Seed,Seed,"$100,000","Jan 1, 2020",Visual Plan Inc.,"Visual Plan improves operational efficiency, capturing, and compiling all 360° photos, documentation, video, Lidar, BIM, and more.","Architecture, Facilities Support Services, Facility Management, Oil and Gas, Power Grid, Transportation, Universities",—,"Seattle, Washington, United States, North America",visualplan.net,,"$100,000",Seed,1,—,1
Pre Seed Round - Better Earth,Pre-Seed,Seed,"$214,196","Nov 20, 2019",Better Earth,Better Earth aims to create a more sustainable and better Earth through solar energy.,"Energy, Renewable Energy, Solar, Sustainability",—,"Los Angeles, California, United States, North America",www.betterearth.solar/,,"$214,196",Seed,1,—,—
Seed Round - Breakthru,Seed,Seed,"$1,100,000","Jan 1, 2020",Breakthru,Breakthru connects companies and youth through an earning platform,"Education, Recruiting, Social Media",Hispanic / Latine Founded,"Brooklyn, New York, United States, North America",www.joinbreakthru.com,,"$2,600,000",Seed,4,37 Angels,1
Seed Round - NuriFlex,Seed,Seed,"$468,000","Dec 26, 2019",NuriFlex,NuriFlex offers products that provide a complete energy IOT solution.,"Information Services, Information Technology, Internet of Things",Women Led,"Bellevue, Washington, United States, North America",nuriflex.com,,"$488,492",Seed,2,—,—
Seed Round - Debut,Seed,Seed,"$2,600,000","Jan 7, 2020",Debut,Debut is an innovation company that integrates biotechnology and brand creation to build sustainable beauty businesses.,"Beauty, Biotechnology, Consumer Goods, Cosmetics, Personal Health",—,"San Diego, California, United States, North America",debutbiotech.com,,"$60,200,000",Early Stage Venture,4,—,5
Seed Round - Water Refined,Seed,Seed,"CA$40,000","Jan 9, 2020",Water Refined,Water Refined is a Pure bottled water sales and delivery company.,—,—,"Cambridge, Massachusetts, United States, North America",www.mineva.com/,,"CA$40,000",Seed,1,Accelerator Centre,1
Seed Round - Tribal,Seed,Seed,"$5,500,000","Dec 1, 2019",Tribal,Tribal is a payments and financing platform that provides SMBs in emerging markets with better access to financial services,"Credit Cards, Finance, Financial Services, FinTech",—,"San Francisco, California, United States, North America",www.tribal.credit,,"$142,500,000",Early Stage Venture,9,"BECO Capital, Global Ventures",7
Seed Round - Kingfield,Seed,Seed,"$5,080,100","Nov 18, 2019",Kingfield,Kingfield  provides transparency in financial services operations that improve the client and service provider experience.,"Financial Services, FinTech",—,"Naples, Florida, United States, North America",www.kingfieldcorp.com/,,"$7,079,100",Seed,2,—,—
Seed Round - Amara Organic Foods,Seed,Seed,"$712,754","Dec 20, 2019",Amara Organic Foods,Amara Organic Foods is a food technology company that offers families the benefits of fresh homemade goods.,"Baby, E-Commerce, Organic Food, Retail",Women Founded,"San Francisco, California, United States, North America",www.amaraorganicfoods.com,,"$12,752,754",Early Stage Venture,3,—,—
Seed Round - We Nuzzle™,Seed,Seed,"$245,000","Dec 1, 2019",We Nuzzle™,"We Nuzzle Connects People, Pets, and Caregivers™ is a mobile application providing real-time, on demand pet care services.","Consumer, Internet, Mobile Apps, Pet, Software Engineering, Web Apps",—,"Longboat Key, Florida, United States, North America",www.wenuzzle.com,,"$888,000",Seed,3,—,—
Pre Seed Round - Comikey,Pre-Seed,Seed,"$30,000","Dec 20, 2019",Comikey,"Comikey Media Inc. is a digital licensing and publishing company based in Portland (Oregon). Current Markets: Manga, Webtoons and Manhua","Comics, Digital Entertainment, Digital Media, Information Technology, Media and Entertainment",—,"Portland, Oregon, United States, North America",corp.comikey.com/,,"$30,000",Seed,1,—,—
Seed Round - Switcher Studio,Seed,Seed,"$2,400,000","Jan 1, 2020",Switcher Studio,Switcher Studio is record and stream multi-camera video with iOS.,"Film Production, Mobile, Video Streaming",—,"Louisville, Kentucky, United States, North America",switcherstudio.com/en/,,"$5,500,000",Seed,5,Thornton Capital,1
Seed Round - Adona Medical,Seed,Seed,"$2,500,000","Dec 3, 2019",Adona Medical,Adona Medical is a privately held portfolio company of Shifamed that innovates interventional approaches for heart failure.,"Health Care, Medical, Medical Device",—,"Campbell, California, United States, North America",www.adonamed.com,,"$62,000,000",Early Stage Venture,3,—,—
Seed Round - Infinite Cooling,Seed,Seed,"$4,000,000","Nov 30, 2019",Infinite Cooling,Infinite Cooling is a renewables and environment company that specializes in wastewater management and recycling.,"Industrial, Recycling, Waste Management, Water",—,"Cambridge, Massachusetts, United States, North America",www.infinite-cooling.com/,,"$17,739,908",Early Stage Venture,8,Material Impact,1
Pre Seed Round - Battlecard,Pre-Seed,Seed,"$90,000","Dec 16, 2019",Battlecard,Teams of all sizes use Battlecard to manage their growing playbook and enforce consistent messaging across the entire sales effort.,"Customer Service, Information Technology, Sales",—,"San Francisco, California, United States, North America",battlecard.com,,"$1,445,000",Seed,4,GSV Ventures,2
Pre Seed Round - Cloudux,Pre-Seed,Seed,"$100,000","Nov 20, 2019",Cloudux,"Cloudux is a software platform that simplifies the creation, management and deployment of code in a multi-cloud environment.","Computer, Software",—,"Milwaukee, Wisconsin, United States, North America",www.cloudux.io,,"$100,000",Seed,1,gener8tor,2
Pre Seed Round - Alive & Well,Pre-Seed,Seed,"$100,000","Nov 20, 2019",Alive & Well,Alive & Well is a direct-to-consumer startup that sells sustainable hair care products.,"Health Care, Wellness",Women Founded,"Milwaukee, Wisconsin, United States, North America",,,"$100,000",Seed,1,gener8tor,1
Pre Seed Round - dash.fi,Pre-Seed,Seed,"$525,000","Jan 1, 2020",dash.fi,The world first charge card exclusively for ad spend,"Credit Cards, Financial Services, FinTech, Infrastructure, Lending, Payments",—,"Austin, Texas, United States, North America",dash.fi,,"$3,725,000",Seed,3,—,—
Seed Round - Planaria,Seed,Seed,"$1,650,000","Nov 26, 2019",Planaria,Planaria is a Bitcoin development company.,—,—,"New York, New York, United States, North America",neon.planaria.network/,,"$1,800,000",Seed,2,—,2
Seed Round - Open,Seed,Seed,"$5,390,000","Nov 27, 2019",Open,"Shared mindful experiences to help friends be present together, on and offline.","Fitness, Health Care, Wellness",—,"San Francisco, California, United States, North America",o-p-e-n.com,,"$14,390,000",Early Stage Venture,4,—,1
Seed Round - Brummell,Seed,Seed,"$500,000","Dec 8, 2019",Brummell,Brummell is a men’s lifestyle clothing company.,"E-Commerce, Retail",—,"Houston, Texas, United States, North America",www.brummellco.com/,,"$500,000",Seed,1,Chowning Group,1
Pre Seed Round - Praisidio,Pre-Seed,Seed,"$1,500,000","Jan 1, 2020",Praisidio,Praisidio is a talent intelligence platform that protects enterprises by mitigating talent risk.,"Artificial Intelligence, Internet, Risk Management",—,"San Francisco, California, United States, North America",www.praisidio.com/,,"$5,500,000",Seed,2,Storm Ventures,2
Seed Round - Miso,Seed,Seed,"$2,500,000","Dec 24, 2019",Miso,Building the future of search and discovery with API-powered personalization,"Developer APIs, Machine Learning, Natural Language Processing, Personalization, Privacy, Product Search, SaaS, Visual Search",—,"San Francisco, California, United States, North America",miso.ai/,,"$6,241,000",—,5,—,1
Seed Round - KIT Plugins,Seed,Seed,"$245,000","Jan 1, 2020",KIT Plugins,Music Software Development Company,"Audio, Music, Software",—,"Nashville, Tennessee, United States, North America",kitplugins.com/,,"$245,000",Seed,1,—,—
Pre Seed Round - Viewst,Pre-Seed,Seed,"$400,000","Dec 1, 2019",Viewst,Bridging the gap between creative and media teams in the digital ad space.,"Advertising, Productivity Tools, Software, Video Advertising","Women Founded, Women Led","New York, New York, United States, North America",viewst.com,,"$900,000",Seed,4,—,—
Seed Round - CyLogic,Seed,Seed,"$1,000,000","Dec 27, 2019",CyLogic,CyLogic is a provider of Information Technology services.,Information Technology,—,"Vienna, Virginia, United States, North America",www.cylogic.com/,,"$1,000,000",Seed,1,—,—
Seed Round - Mercato,Seed,Seed,"$1,100,000","Nov 26, 2019",Mercato,Mercato is an online grocery marketplace that connects consumers with local merchants.,"E-Commerce, Grocery, Marketplace",—,"San Diego, California, United States, North America",www.mercato.com,,"$34,700,000",Early Stage Venture,7,Tech Coast Angels San Diego,1
Seed Round - Memfault,Seed,Seed,"$2,500,000","Nov 15, 2019",Memfault,IoT reliability platform that gives developers a more scalable & sustainable process to transform the way they build & operate devices,"Developer Platform, Developer Tools, Information Technology, Internet of Things, SaaS, Software",—,"San Francisco, California, United States, North America",memfault.com/,,"$35,150,000",Early Stage Venture,4,Uncork Capital,5
Seed Round - Missing Channel Media Group,Seed,Seed,"$5,000,000","Jan 1, 2020",Missing Channel Media Group,Media distribution and publisher.,Media and Entertainment,—,"Long Beach, California, United States, North America",mcmg.us,,"$5,000,000",Seed,1,—,—
Seed Round - Avocado Systems,Seed,Seed,"$3,000,000","Jan 1, 2020",Avocado Systems,Next-generation Agentless Application Security & Monitoring for Enterprise,"Cloud Security, Compliance, Computer, Cyber Security, Developer Tools, Enterprise Applications, Enterprise Software, Information Technology, Network Security, Software",—,"San Jose, California, United States, North America",www.avocadosys.com/,,"$4,120,000",Seed,3,—,—
Seed Round - Coladka,Seed,Seed,"$900,000","Dec 30, 2019",Coladka,Coladka operates in the bar and restaurant industry.,Wine And Spirits,—,"Raleigh, North Carolina, United States, North America",coladka.com,,"$900,000",Seed,1,—,—
Pre Seed Round - Toke,Pre-Seed,Seed,"$2,000,000","Jan 5, 2020",Toke,Toke provides an enterprise solution for the needs of dispensary operators.,"Cannabis, Enterprise Software",—,"Hartford, Connecticut, United States, North America",gotoke.io,,"$2,000,000",Seed,1,—,—
Pre Seed Round - Prophit.ai,Pre-Seed,Seed,"$25,000","Dec 9, 2019",Prophit.ai,"Prophit.ai prevents sales tax overpayments from happening in the first place, making reverse audits redundant.","Artificial Intelligence, Computer, Machine Learning, Software",—,"Cleveland, Ohio, United States, North America",prophit.ai/,,"$75,000",Seed,2,"gbeta, Innovation Fund Northeast Ohio",2
Seed Round - Computational Life,Seed,Seed,"€50,000","Jan 1, 2020",Computational Life,Computational Life is a digital avatar to design medical solutions.,"Health Care, Health Diagnostics, Medical, Medical Device, Simulation, Software",—,"Delaware, Ohio, United States, North America",www.computational-life.com,,"$1,711,509",Seed,11,—,—
Seed Round - Brewbike,Seed,Seed,"$2,000,000","Nov 13, 2019",Brewbike,Brewbike opens student-run coffee shops on college campuses to provide entrepreneurial experiences to the next generation of leaders.,"Communities, Food and Beverage",Women Led,"Austin, Texas, United States, North America",www.brewbike.com,,"$5,850,000",Seed,3,CEAS Investments,2
Pre Seed Round - ServiceGanja,Pre-Seed,Seed,"$100,000","Jan 7, 2020",ServiceGanja,ServiceGanja is a technology platform for Cannabis Dispensaries.,"Business Intelligence, Cannabis, Enterprise Software, Health Care, Point of Sale, Retail Technology, SaaS, Small and Medium Businesses, Software","Black / African American Founded, Black / African American Led","Dallas, Texas, United States, North America",serviceganja.com,,"$100,000",Seed,1,—,—
Seed Round - EvaBot,Seed,Seed,"$730,000","Dec 1, 2019",EvaBot,Eva is helping businesses build authentic relationships with their clients by making it easy to send personalized gifts.,"Artificial Intelligence, E-Commerce, Gift, Information Technology, Virtual Assistant","South Asian Founded, South Asian Led","San Mateo, California, United States, North America",www.evabot.ai/,,"$13,690,000",Early Stage Venture,10,—,1
Seed Round - Revibe Technologies,Seed,Seed,"$250,000","Jan 7, 2020",Revibe Technologies,FokusLabs creates cutting-edge smart wearables that leverage vibration technology to increase focus and productivity.,"Children, Education, Therapeutics",—,"Durham, North Carolina, United States, North America",revibetech.com/,,"$3,800,000",Seed,6,The Launch Place,1
Seed Round - Replicant,Seed,Seed,"$1,000,000","Jan 7, 2020",Replicant,Replicant is a contact center automation software that helps companies automate their most common customer service requests.,"Artificial Intelligence, Data Center Automation, Information Services, Information Technology, Machine Learning, Software",—,"San Francisco, California, United States, North America",www.replicant.ai/,,"$113,000,000",Early Stage Venture,4,Norwest Venture Partners,1
Seed Round - ShardSecure,Seed,Seed,"$2,000,000","Dec 12, 2019",ShardSecure,ShardSecure is a cloud data security software company that specializes in data security and privacy with Microshard technology.,"Cloud Security, Information Technology, Network Security",—,"New York, New York, United States, North America",www.shardsecure.com,,"$15,600,000",Early Stage Venture,5,SineWave Ventures,5
Seed Round - Growgenics,Seed,Seed,"$100,008","Nov 21, 2019",Growgenics,"Growgenics is a manufacturer and provider of advanced, customizable LED horticultural shape-lighting for indoor farming and cannabis.","Cannabis, Farming, Horticulture, Industrial, Manufacturing",—,"East Greenwich, Rhode Island, United States, North America",growgenics.net/,,"$520,008",Seed,3,—,—
"Seed Round - LetYouKnow, Inc.",Seed,Seed,"$1,500,000","Nov 25, 2019","LetYouKnow, Inc.",LetYouKnow is a highly innovative marketplace that empowers consumers to price bid on new cars with instant results!,"Automotive, E-Commerce, Marketplace, Online Auctions, Sales Automation",—,"Seattle, Washington, United States, North America",LetYouKnow.com/,,"$1,605,600",Seed,2,—,—
Seed Round - MyWorkChoice,Seed,Seed,"$3,000,000","Jan 10, 2020",MyWorkChoice,MyWorkChoice is a staffing and recruiting company.,"Recruiting, Staffing Agency","Women Founded, Women Led","Charlotte, North Carolina, United States, North America",myworkchoice.com,,"$3,000,000",Seed,1,—,1
Pre Seed Round - Aeros Network,Pre-Seed,Seed,"$105,000","Jan 1, 2020",Aeros Network,Aeros Network develops an application platform that offers travelers with reward currency that can be exchanged for flyer miles and points.,"B2C, Software, Virtual Currency",—,"Berkeley, California, United States, North America",aerosnetwork.com/,,"$105,000",Seed,1,—,1
Seed Round - CoolCorp,Seed,Seed,"$80,000","Dec 19, 2019",CoolCorp,CoolCorp offers mobile cryotherapy compression products.,"Fashion, Manufacturing",—,"Pierceton, Indiana, United States, North America",www.coolcorpinc.com/,,"$80,000",Seed,1,Elevate Ventures,1
Seed Round - ClashTV,Seed,Seed,"$1,750,000","Jan 1, 2020",ClashTV,Interactive live-streaming content-first social platform,"Gaming, Mobile Apps, Video Streaming",—,"New York, New York, United States, North America",www.clsh.tv,,"$1,750,000",Seed,1,—,—
Seed Round - Writing.io,Seed,Seed,"$200,000","Jan 1, 2020",Writing.io,Create stunning content with an AI-powered writing companion. Publish to a beautiful website or send directly to readers.,—,—,"Naples, Florida, United States, North America",www.writing.io,,"$200,000",Seed,1,—,—
Seed Round - Lalilo,Seed,Seed,"€5,000,000","Nov 18, 2019",Lalilo,Lalilo is a literacy web-based app for K-2 teachers willing to differentiate reading instructions.,"EdTech, Education, Reading Apps, Training",—,"San Francisco, California, United States, North America",www.lalilo.com,,"$7,336,749",M&A,3,"Citizen Capital, Educapital, French Partners, Partech",5
Seed Round - American Peat Technology,Seed,Seed,"$595,000","Jan 1, 2020",American Peat Technology,American Peat Technology is a research company that specializes in providing agri-tech industry.,"Agriculture, AgTech, Farming",—,"Aitkin, Minnesota, United States, North America",americanpeattech.com/,,"$2,118,500",Seed,4,—,—
Pre Seed Round - Pitchit.ai,Pre-Seed,Seed,"$35,000","Jan 1, 2020",Pitchit.ai,"AI Fundraising Assistant for Founders & Investors, SaaS",Sales Automation,—,"San Francisco, California, United States, North America",pitchit.ai/,,"$880,000",Seed,2,Thomson Nguyen,1
Seed Round - ActiveGraf,Seed,Seed,"€867,000","Jan 10, 2020",ActiveGraf,ActiveGraf is interactive scenario analysis and presentation software that enables graphic modeling of analysis in real time.,"Analytics, Business Intelligence, Data Visualization, Productivity Tools, Software",—,"Charlotte, North Carolina, United States, North America",activegraf.com/,,"€867,000",Seed,1,Hiventures,1
Seed Round - Adyton,Seed,Seed,"$4,164,000","Nov 25, 2019",Adyton,"Adyton provides mission-driven mobile technology to the defense, public safety & heavy industry.","Information Technology, Internet, Software",—,"Dallas, Texas, United States, North America",www.adyton.io/,,"$14,164,000",Early Stage Venture,2,—,—
Pre Seed Round - Surround Insurance,Pre-Seed,Seed,"$1,425,000","Dec 31, 2019",Surround Insurance,Surround Insurance is an insurance company that provides auto insurance and claims services.,"Financial Services, FinTech, InsurTech, Property Insurance","East Asian Founded, Women Founded, Women Led","Cambridge, Massachusetts, United States, North America",www.surroundinsurance.com,,"$5,735,000",Seed,6,—,7
Seed Round - Verb,Seed,Seed,"$6,485,000","Dec 13, 2019",Verb,Verb is a platform for leadership development that trains managers to meet the challenges of a constantly changing workplace.,"Corporate Training, Education, Personal Development","Women Founded, Women Led","Austin, Texas, United States, North America",goverb.com,,"$9,985,000",M&A,3,—,5
Pre Seed Round - ABCS Insights,Pre-Seed,Seed,"$900,000","Jan 8, 2020",ABCS Insights,Disrupting advertising effectiveness and activation.,"Ad Targeting, Advertising, Analytics, Big Data",—,"Orlando, Florida, United States, North America",www.abcsinsights.com,,"$1,000,000",Seed,2,—,—
Seed Round - Petrichor,Seed,Seed,"$375,000","Nov 15, 2019",Petrichor,Petrichor introduces the Cycle Platform - the easiest way for developers to deploy containers on bare-metal infrastructure.,"Cloud Infrastructure, Information Technology, Internet, Software",—,"Reno, Nevada, United States, North America",petrichor.io/,,"$1,205,000",Seed,6,—,—
Seed Round - Institutional Bond Network,Seed,Seed,"$600,000","Dec 19, 2019",Institutional Bond Network,IBN provides clients with a combination of investment and regulatory expertise in the public finance sector.,"Finance, Financial Services, Government",—,"Thousand Oaks, California, United States, North America",ibnbonds.com/,,"$600,000",Seed,1,—,—
Seed Round - Sitka,Seed,Seed,"$5,000,000","Dec 4, 2019",Sitka,Sitka is a customizable video software platform that connects primary care providers to the virtual specialty provider network.,"Health Care, Medical Device, Robotics, Software, Video","Women Founded, Women Led","San Francisco, California, United States, North America",www.trustsitka.com,,"$22,164,999",Early Stage Venture,3,—,—
Pre Seed Round - Partsimony,Pre-Seed,Seed,"$195,000","Dec 23, 2019",Partsimony,Your manufacturing supply chain superpower in a world of uncertainty.,"B2B, Hardware, Manufacturing, Predictive Analytics, Supply Chain Management",—,"New York, New York, United States, North America",www.partsimony.com/,,"$2,315,000",Seed,4,—,2
Seed Round - PerceptiLabs,Seed,Seed,"$2,000,000","Nov 29, 2019",PerceptiLabs,PerceptiLabs has developed a next-generation machine learning tool with a visual modeler that is a GUI for TensorFlow.,"Artificial Intelligence, Machine Learning, Software",—,"San Francisco, California, United States, North America",www.perceptilabs.com/,,"$2,000,000",Seed,2,—,1
Pre Seed Round - Punterclash,Pre-Seed,Seed,"$50,000","Nov 15, 2019",Punterclash,Punterclash is a peer to peer social sports betting platform.,"Fantasy Sports, Gaming, Sports",—,"Nashville, Tennessee, United States, North America",beta.punterclash.com,,"$50,000",Seed,1,—,—
Pre Seed Round - DigiShares,Pre-Seed,Seed,"$100,000","Jan 1, 2020",DigiShares,DigiShares is a provider of white-label platforms for tokenization of real estate and other assets.,"Blockchain, FinTech, Real Estate, Real Estate Investment",—,"Miami, Florida, United States, North America",digishares.io/,,"$2,000,000",Seed,6,—,—
Seed Round - Outpost,Seed,Seed,"$745,000","Dec 26, 2019",Outpost,Outpost is a platform that enables users to discover and connect with the right startups or investors.,"Finance, FinTech, Information Technology, Software",—,"Boulder, Colorado, United States, North America",sendoutpost.com,,"$820,000",Seed,3,—,—
Seed Round - BandPay.ME,Seed,Seed,"$2,000,000","Jan 1, 2020",BandPay.ME,BandPay.ME is a mobile application platform that allows artists and collaborators to manage their payments.,"FinTech, Music",—,"Aventura, Florida, United States, North America",bandpay.me,,"$2,000,000",Seed,1,—,—
Pre Seed Round - OpenBlender,Pre-Seed,Seed,"$16,000","Dec 18, 2019",OpenBlender,Self-service tool to create customizable dashboards and forecasts enriched with external data from any source to uncover new insights.,"Analytics, Artificial Intelligence, Big Data, Data Integration, Data Mining, Machine Learning, Natural Language Processing, Predictive Analytics, Software",—,"San Diego, California, United States, North America",www.openblender.io,,"$297,500",Seed,4,—,—
Seed Round - Greater Alabama Lithotripsy,Seed,Seed,"$225,818","Nov 14, 2019",Greater Alabama Lithotripsy,Greater Alabama Lithotripsy operates as a health care services provider.,Health Care,—,"Austin, Texas, United States, North America",,,"$1,381,922",Seed,7,—,—
Seed Round - Yardley Investment Resources,Seed,Seed,"$1,472,000","Nov 22, 2019",Yardley Investment Resources,Yardley Investment Resources is a Health Care comapany.,Health Care,—,"Yardley, Pennsylvania, United States, North America",,,"$1,472,000",Seed,1,—,—
Seed Round - Axiom,Seed,Seed,"£33,862","Jan 5, 2020",Axiom,"Axiom is a computer software company specializing in MicroStation, AutoCAD, and Civil 3D software.","Robotics, Software",—,"Clearwater, Florida, United States, North America",axiomint.com,,"£33,862",Seed,1,—,1
Seed Round - Vivun,Seed,Seed,"$3,000,000","Nov 26, 2019",Vivun,Vivun’s AI-powered platform lets any B2B business unlock the power of PreSales to grow revenue efficiently.,"Artificial Intelligence, B2B, CRM, Enterprise Software, Machine Learning, Sales, Sales Automation, Software","Women Founded, Women Led","Oakland, California, United States, North America",www.vivun.com,,"$131,000,000",Late Stage Venture,4,Unusual Ventures,2
Seed Round - internX,Seed,Seed,"$500,000","Dec 16, 2019",internX,internX is a platform that enables students to get internships and entry-level jobs.,—,—,"Indianapolis, Indiana, United States, North America",theinternx.com/,,"$500,000",Seed,1,—,1
Seed Round - dot.LA,Seed,Seed,"$4,000,000","Jan 9, 2020",dot.LA,Dot.LA is a digital newsroom covering L.A.'s startup and tech community.,"Digital Entertainment, Media and Entertainment, News",—,"Beverly Hills, California, United States, North America",dot.la,,"$4,000,000",Seed,1,—,61
Seed Round - SeaTrac Systems,Seed,Seed,"$900,000","Dec 13, 2019",SeaTrac Systems,SeaTrac Systems develops unmanned surface vehicles for persistent in-shore and open-ocean missions.,"Autonomous Vehicles, Marine Technology, Transportation",—,"Marblehead, Massachusetts, United States, North America",www.seatrac.com/,,"$2,900,000",—,3,—,—
Seed Round - Eve Financial,Seed,Seed,"$950,000","Dec 20, 2019",Eve Financial,Eve Financial offers point of sale financing solutions to service companies in the US.,"Commercial, Finance, Financial Services",—,"Lehi, Utah, United States, North America",www.eve.co/,,"$4,350,000",Seed,2,—,—
Seed Round - Leondrino,Seed,Seed,"$500,000","Dec 9, 2019",Leondrino,"Currency Management-as-a-Service, Issuer of private branded currencies for enterprises","Blockchain, Finance, Financial Services, FinTech, Loyalty Programs, Payments, Virtual Currency","Women Founded, Women Led","New York, New York, United States, North America",www.leondrino.com/,,"$1,750,000",Seed,8,—,1
Pre Seed Round - 4Blind,Pre-Seed,Seed,"$13,000","Dec 10, 2019",4Blind,Help to socialize and improve the health and well-being of people with visual disabilities with the help of technologies.,"Apps, Communication Hardware, Hardware, Health Care, iOS, Mechanical Engineering, Medical, Mobile Devices, Software, Technical Support",—,"Boston, Massachusetts, United States, North America",4blind.com/,,"$496,192",Seed,13,—,1
Seed Round - Arieca,Seed,Seed,"$100,000","Nov 18, 2019",Arieca,Arieca manufactures and distributes a thermally conductive rubber composite.,"Advanced Materials, Industrial, Manufacturing",—,"Pittsburgh, Pennsylvania, United States, North America",www.arieca.com,,"$7,530,986",Early Stage Venture,9,Innovation Works,1
Seed Round - Zan Compute,Seed,Seed,"$1,150,000","Dec 2, 2019",Zan Compute,Zan Compute is a smart facility management AI platform company,"Artificial Intelligence, Computer, Machine Learning, Smart Building, Software",—,"Santa Clara, California, United States, North America",www.zancompute.com/,,"$2,150,000",Seed,3,—,1
Seed Round - New Age Meats,Seed,Seed,"$2,740,000","Jan 9, 2020",New Age Meats,New Age Meats is a biotechnology company that develops healthy cultivated meat grown from animal cells instead of animal slaughter.,"Biotechnology, Food and Beverage",—,"Berkeley, California, United States, North America",www.newagemeats.com/,,"$31,990,000",Early Stage Venture,6,ff Venture Capital,8
Pre Seed Round - Roundpea,Pre-Seed,Seed,"$125,000","Jan 2, 2020",Roundpea,Roundpea is a marketplace for ethnic grocery.,"E-Commerce, Marketplace",—,"Morrisville, North Carolina, United States, North America",roundpea.com/,,"$125,000",Seed,1,—,—
Pre Seed Round - GujjuWeds,Pre-Seed,Seed,"$20,000","Jan 2, 2020",GujjuWeds,GujjuWeds is a matrimonial app for single Gujaratis to find a Gujarati who is looking for a date or marriage.,"Dating, Information Technology",—,"Jersey City, New Jersey, United States, North America",www.gujjuweds.com/,,"$20,000",Seed,1,—,—
Pre Seed Round - Plugger.ai,Pre-Seed,Seed,"$50,000","Jan 2, 2020",Plugger.ai,"Access AI models effortlessly at Plugger.ai. Hundreds of models for your use, online or via API integration for AI-powered solutions.","Artificial Intelligence, SaaS",—,"Wilmington, Delaware, United States, North America",www.plugger.ai,,"$470,000",Seed,4,—,—
Pre Seed Round - Gesto,Pre-Seed,Seed,"$318,000","Jan 1, 2020",Gesto,Humanizing Technology Interaction. Artificial Intelligence for Gesture Recognition through motion sensors or visual computing.,"Artificial Intelligence, Embedded Software, Fitness, Machine Learning, Software, Wearables",—,"San Jose, California, United States, North America",gesto.io,,"$328,000",Seed,2,—,3
Seed Round - Playtertainment,Seed,Seed,"$3,000,000","Jan 1, 2020",Playtertainment,"Playtertainment provides real live-streaming games, real prizes, and real fun.",Gaming,—,"Las Vegas, Nevada, United States, North America",playtertainment.com,,"$8,000,000",Early Stage Venture,2,—,—
