Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Seven Starling,Seed,Seed,"$2,900,000","Sep 21, 2021",Seven Starling,Seven Starling is a digital clinic uniquely focused on treating perinatal mental health conditions.,"Health Care, Wellness, Women's",—,"New York, New York, United States, North America",www.sevenstarling.com,,"$3,470,000",Seed,4,"Expa, Magnify Ventures",4
Seed Round - GelSana,Seed,Seed,"$1,350,000","Sep 17, 2021",GelSana,GelSana Therapeutics develops new products to heal wounds faster.,"Biotechnology, Medical Device","Women Founded, Women Led","Aurora, Colorado, United States, North America",gelsanatherapeutics.com,,"$1,760,000",Seed,4,—,—
Seed Round - Outfit,Seed,Seed,"$2,100,000","Sep 20, 2021",Outfit,Marketplace connecting top brands with influential voices for marketing amplification.,"Internet, Marketplace",—,"New York, New York, United States, North America",outfittalent.com/,,"$2,820,000",—,5,—,7
Seed Round - Remotely,Seed,Seed,"$1,479,000","Oct 4, 2021",Remotely,Remotely is a cloud-native remote monitoring and management platform built on Microsoft Azure.,"Information Technology, SaaS, Software",—,"Portsmouth, New Hampshire, United States, North America",www.remotelyrmm.com/,,"$2,006,514",Seed,2,—,—
Pre Seed Round - Replay,Pre-Seed,Seed,"$3,100,000","Sep 15, 2021",Replay,Replay is a browser that records all of the context you need to fix bugs faster.,"Developer Tools, Software",—,"San Francisco, California, United States, North America",www.replay.io,,"$21,800,002",—,3,Jesse Beyroutey,6
Seed Round - 1s1 Energy,Seed,Seed,"$1,000,000","Sep 30, 2021",1s1 Energy,1s1 Energy is developing material technology for PEM water electrolysis systems for green hydrogen production.,"Advanced Materials, Energy, Energy Management, Environmental Engineering, Fuel Cell, Manufacturing, Renewable Energy",—,"Portola Valley, California, United States, North America",www.1s1energy.com/,,"$3,150,000",Seed,2,CSN Inova,1
Seed Round - OK2StandUP,Seed,Seed,"$152,000","Sep 15, 2021",OK2StandUP,OK2StandUP develops an artificial intelligence-powered fall mitigation solution.,"Artificial Intelligence, Health Care, mHealth",—,"Bedford, Pennsylvania, United States, North America",www.ok2standup.com,,"$377,500",Seed,4,—,0
Seed Round - Transeo,Seed,Seed,"$4,000,000","Oct 6, 2021",Transeo,Transeo helps school districts prepare their students for life in an equitable and inclusive fashion.,"EdTech, Education, Software",—,"Hinsdale, Illinois, United States, North America",gotranseo.com,,"$4,000,000",Seed,2,Osage Venture Partners,1
Seed Round - CYTRIO,Seed,Seed,"$3,500,000","Oct 12, 2021",CYTRIO,CYTRIO develops data privacy rights management platform for security and privacy professionals.,"Analytics, Privacy, Security, Software",—,"Wayland, Massachusetts, United States, North America",cytrio.com,,"$3,500,000",Seed,1,—,6
Seed Round - Fellow Creatures,Seed,Seed,"£450,000","Oct 1, 2021",Fellow Creatures,Fellow Creatures is a manufacturer of chocolate.,Food and Beverage,—,"Scotland, Indiana, United States, North America",www.fellowcreatures.co.uk/,,"$822,631",Seed,2,—,1
Pre Seed Round - flywallet,Pre-Seed,Seed,"$200,000","Oct 1, 2021",flywallet,Web3 Save Now Buy Later for Travel,"Blockchain, FinTech, Travel",—,"Delaware City, Delaware, United States, North America",www.flywallet.io/,,"$401,242",Seed,7,—,1
Seed Round - Chargezoom,Seed,Seed,"$2,000,000","Sep 15, 2021",Chargezoom,Chargezoom is a B2B integrated payments platform.,"Accounting, Billing, E-Commerce Platforms, Financial Services, FinTech, Payments","American Indian / Alaska Native Led, Hispanic / Latine Founded","Irvine, California, United States, North America",chargezoom.com,,"$12,000,000",Early Stage Venture,2,Okapi Venture Capital,3
Seed Round - Everytale,Seed,Seed,"$1,000,000","Oct 1, 2021",Everytale,"Everytale is a virtual events platform that also offers event planning, promotion and production.","Education, Event Management, Event Promotion, Events, Human Resources, SaaS",—,"New York, New York, United States, North America",www.everytale.net,,"$3,750,000",Seed,5,—,1
Seed Round - Veracity,Seed,Seed,"$5,000,000","Sep 14, 2021",Veracity,Veracity sells women skincare products.,"Beauty, Health Care, Personal Health","Women Founded, Women Led","New York, New York, United States, North America",veracityselfcare.com,,"$5,900,000",Seed,2,Global Founders Capital,10
Seed Round - Welcome: Real time travel plans,Seed,Seed,"$3,500,000","Sep 23, 2021",Welcome: Real time travel plans,Welcome: Real time travel plans is a real-time travel plans powered by friends & Artificial Intelligence.,"Apps, Artificial Intelligence, GPS, Leisure, Travel",—,"Venice, California, United States, North America",welco.me/,,"$3,500,000",Seed,1,Accel,2
Pre Seed Round - Nemo,Pre-Seed,Seed,"$50,000","Sep 20, 2021",Nemo,Get more out of your virtual meetings – automatically,"Collaboration, Enterprise Applications, Internet, Software, Video Conferencing, Virtual Workforce",—,"San Francisco, California, United States, North America",www.usenemo.com,,"$985,000",Seed,5,—,1
Seed Round - HealthLX,Seed,Seed,"$600,000","Sep 29, 2021",HealthLX,HealthLX™ gives payers and providers an widely extensible interoperability engine designed specifically for cross organization data exchange,"Health Care, Information Technology, Medical, Software",—,"Grafton, Wisconsin, United States, North America",www.healthlx.com/,,"$4,005,000",Seed,4,—,—
Seed Round - Opala,Seed,Seed,"$7,600,000","Sep 27, 2021",Opala,Opala is the data automation partner that makes payer-provider collaboration radically easy.,"Health Care, Health Insurance, Software",—,"Seattle, Washington, United States, North America",www.opala.com,,"$7,600,000",Seed,1,—,—
Pre Seed Round - Dynam.AI,Pre-Seed,Seed,"$1,100,000","Oct 6, 2021",Dynam.AI,Vizlab AI Platform with Context Augmented Machine Learning,"Artificial Intelligence, Augmented Reality, Computer Vision, Consulting, Developer Platform, Developer Tools, Information Technology, Intelligent Systems, Machine Learning, PaaS",Women Led,"San Diego, California, United States, North America",dynam.ai,,"$4,166,992",Seed,4,"Ondas Holdings, Inc.,",1
"Pre Seed Round - Omnic Data, Inc.",Pre-Seed,Seed,"$120,000","Sep 14, 2021","Omnic Data, Inc.","Saas, Esports, Predictive Analytics","Artificial Intelligence, Gaming, Machine Learning, PC Games, Predictive Analytics, Software",—,"Harpswell, Maine, United States, North America",omnic.ai,,"$830,000",Seed,2,Techstars,1
Seed Round - Presidio Identity,Seed,Seed,"$3,450,000","Sep 28, 2021",Presidio Identity,"Presidio Identity is on a mission to eliminate identity and financial fraud, bringing trust and security to our digital interactions.","Cyber Security, Information Technology, Internet, Privacy, Security",—,"San Francisco, California, United States, North America",www.presidioidentity.com,,"$5,000,000",Seed,2,Pelion Venture Partners,7
Pre Seed Round - Creaton,Pre-Seed,Seed,"$1,100,000","Sep 13, 2021",Creaton,"Creaton is a Web3 Membership Platform that helps in engaging fans, creating ownership of content - with NFTs and earning real-time income.","Blockchain, Cryptocurrency",—,"Cheyenne, Wyoming, United States, North America",creaton.io/,,"$1,275,000",Seed,2,—,1
Pre Seed Round - Aclymate,Pre-Seed,Seed,"$120,000","Sep 13, 2021",Aclymate,"Aclymate makes net zero available to everyone across their life, individuals, businesses, and events.","Environmental Engineering, Small and Medium Businesses, Software",—,"Denver, Colorado, United States, North America",aclymate.com/,,"$132,500",Seed,3,Techstars,1
Pre Seed Round - CarmaCare,Pre-Seed,Seed,"$400,000","Oct 1, 2021",CarmaCare,CarmaCare is a subscription-based insurance platform that makes car repairs less expensive and more convenient.,"Auto Insurance, Automotive, InsurTech",—,"Chicago, Illinois, United States, North America",www.mycarmacare.com,,"$4,500,000",Seed,2,Revelry Venture Partners,2
Pre Seed Round - Pluto,Pre-Seed,Seed,"$225,000","Sep 20, 2021",Pluto,"Pluto is an investing platform for data-driven investors with over 10,000 members and over 25M investing decisions processed per month","Financial Services, FinTech",—,"Los Angeles, California, United States, North America",www.pluto.fi/,,"$4,225,000",Seed,2,at.inc/,2
Seed Round - Equity Shift,Seed,Seed,"$3,400,000","Sep 15, 2021",Equity Shift,Intelligent operations platform that helps private entities effortlessly manage corporate activities with digital efficiency.,"Blockchain, Finance, FinTech, Internet, Software",—,"Raleigh, North Carolina, United States, North America",equityshift.com,,"$3,400,000",Seed,2,—,—
Pre Seed Round - Pollen,Pre-Seed,Seed,"$1,500,000","Sep 27, 2021",Pollen,"Pollen unlocks 4bn pickups, between rideshare and food deliveries, for gig-networks through the modernization of the returns process.","E-Commerce, Retail, Software",—,"Atlanta, Georgia, United States, North America",pollenreturns.com/,,"$1,600,000",Seed,2,—,—
Seed Round - Rally,Seed,Seed,"$300,000","Oct 10, 2021",Rally,Rally is a hybrid social entertainment venue that offers a tech-enhanced pickleball experience with a craft food and beverage.,"Hospitality, Hotel, Restaurants",—,"Charlottesville, Virginia, United States, North America",,,"$300,000",Seed,1,—,—
Seed Round - Fusion Energy Solutions,Seed,Seed,"$8,561,871","Oct 8, 2021",Fusion Energy Solutions,Fusion Energy Solutions is a customizable research and development facility.,"Energy, Nuclear, Product Research",—,"Tempe, Arizona, United States, North America",www.fusionenergy.solutions/,,"$8,561,871",Seed,1,—,—
Seed Round - Akkio,Seed,Seed,"$3,000,000","Sep 27, 2021",Akkio,Akkio is an AI company that delivers generative analytics and machine learning to businesses.,"Analytics, Artificial Intelligence, Big Data, Business Intelligence, Cloud Data Services, Data Mining, Data Visualization, Machine Learning, Software",—,"Boston, Massachusetts, United States, North America",www.akkio.com,,"$18,000,000",Early Stage Venture,2,Bain Capital Ventures,1
Seed Round - 9am.health,Seed,Seed,"$3,700,000","Sep 20, 2021",9am.health,9am.health gives consumers access to healthcare that is easy and affordable.,"Health Care, Medical, Wellness",—,"Encinitas, California, United States, North America",www.9am.health,,"$19,700,000",Early Stage Venture,3,—,4
Seed Round - Adipo Therapeutic,Seed,Seed,"$100,000","Sep 22, 2021",Adipo Therapeutic,Adipo Therapeutic is a biotechnology company that develops polymer-based nanotherapeutics.,"Biotechnology, Health Care, Medical",—,"West Lafayette, Indiana, United States, North America",adipotherapeutics.com/,,"$1,350,000",Seed,2,Elevate Ventures,1
Seed Round - MapHabit,Seed,Seed,"$1,150,000","Sep 30, 2021",MapHabit,"MapHabit is a personalized, visual task mapping system that simplifies care management for payers and providers.",—,—,"Atlanta, Georgia, United States, North America",www.maphabit.com,,"$2,071,925",Seed,4,—,—
Seed Round - Inventure,Seed,Seed,"$1,000,000","Sep 29, 2021",Inventure,Inventure develops medical imaging devices designed to detect the disease of the patients.,"Health Care, Medical, Pharmaceutical",—,"Southbury, Connecticut, United States, North America",www.inventureimaging.com/,,"$5,099,000",—,6,—,—
Pre Seed Round - VerityXR,Pre-Seed,Seed,"$346,000","Oct 1, 2021",VerityXR,"Healthcare Technology, Virtual Reality, Artificial Intelligence","Artificial Intelligence, Health Care, Machine Learning, Medical, Software, Virtual Reality",—,"Chicago, Illinois, United States, North America",verityxr.com/,,"$346,000",Seed,1,—,—
Seed Round - Peel,Seed,Seed,"$5,260,000","Sep 30, 2021",Peel,SaaS product automating analysis and reporting of the most popular metrics for consumer businesses,"Analytics, Business Intelligence, E-Commerce, E-Commerce Platforms",Women Founded,"New York, New York, United States, North America",peelinsights.com/,,"$5,260,000",Seed,2,Lerer Hippeau,6
Pre Seed Round - WayFr,Pre-Seed,Seed,"₹2,500,000","Sep 25, 2021",WayFr,WayFr is a mobile application that instantly enables shippers and freight brokers to create their personalized load-board.,"Freight Service, Mobile Apps",—,"Austin, Texas, United States, North America",www.wayfr.co/,,"₹32,500,000",Seed,2,100X.VC,1
Seed Round - FlowEQ,Seed,Seed,"$3,895,000","Sep 17, 2021",FlowEQ,Automation with a Human Touch,"CRM, Productivity Tools, Software","Women Founded, Women Led","San Francisco, California, United States, North America",www.floweq.com,,"$4,020,000",Seed,2,—,4
Seed Round - WePlayed,Seed,Seed,"$2,000,000","Oct 6, 2021",WePlayed,WePlayed Sports' intelligent short-form video platform automatically converts full-length game film into ready-to-share highlights.,"CMS, Sports, Video",—,"Boston, Massachusetts, United States, North America",www.weplayed.com,,"$2,120,000",Seed,3,Ryan Moore,5
Seed Round - MarketPryce,Seed,Seed,"$3,099,993","Sep 13, 2021",MarketPryce,"MarketPryce is a wwo sided marketplace connecting professional athletes, student athletes & agents with brands for endorsement deals.","E-Commerce, Marketing, Marketplace, Sports",—,"Roslyn, New York, United States, North America",www.marketpryce.com,,"$3,361,993",Seed,2,—,—
Seed Round - inKind,Seed,Seed,"$2,433,178","Oct 1, 2021",inKind,"inKind finances restaurants by purchasing large amounts of food and beverage credits upfront, and then selling that F&B credit to consumers.","E-Commerce, FinTech, Food and Beverage, Gift Card, Local Business, Restaurants, Small and Medium Businesses",—,"Austin, Texas, United States, North America",inkind.com,,"$9,083,180",Seed,9,—,—
Pre Seed Round - Gardenio,Pre-Seed,Seed,"$200,000","Sep 13, 2021",Gardenio,Gardenio is a new kind of garden club membership for new food growers.,"CleanTech, Communities, Consumer, Consumer Electronics, E-Commerce, Home and Garden, Lifestyle, Sustainability","Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded","Austin, Texas, United States, North America",growgardenio.com/,,"$200,000",Seed,1,Techstars,5
Seed Round - Atom,Seed,Seed,"$3,449,997","Sep 16, 2021",Atom,Atom helps marketing and sales teams 10x their conversion by Automating the customer journey via Messaging,"Collaboration, E-Commerce Platforms, Messaging, Software, Unified Communications",—,"Simpsonville, South Carolina, United States, North America",atomchat.io/,,"$3,769,997",Seed,3,Mucker Capital,2
Seed Round - MyFRSH,Seed,Seed,"$175,000","Oct 1, 2021",MyFRSH,MyFRSH specializes in rebuilding our communities by combatting systemic discrimination.,"Apps, Employment",—,"Dallas, Texas, United States, North America",myfrsh.com,,"$175,000",Seed,1,—,—
Seed Round - SkyThread,Seed,Seed,"$600,000","Oct 1, 2021",SkyThread,SkyThread is an Enterprise Software-as-a-Service (SaaS) company.,"Aerospace, Information Technology, SaaS, Software, Travel",—,"Irvine, California, United States, North America",www.skythread.aero,,"$1,200,000",Seed,2,—,—
Seed Round - Odiggo,Seed,Seed,"$100,000","Sep 20, 2021",Odiggo,Car services in minutes,"Health Care, Software",—,"San Francisco, California, United States, North America",www.odiggo.ai,,"$3,041,000",—,7,Goodwater Capital,1
Pre Seed Round - Kintail,Pre-Seed,Seed,"$120,000","Sep 13, 2021",Kintail,Kintail is the no-code data platform for construction — where anyone can automate data and unify insights in minutes.,"Analytics, Business Intelligence, Construction, Data Integration, Data Visualization, Enterprise Software, SaaS, Software","Women Founded, Women Led","Indianapolis, Indiana, United States, North America",www.kintail.io,,"$170,000",Seed,2,—,1
Pre Seed Round - Ping Corporation,Pre-Seed,Seed,"$240,000","Oct 1, 2021",Ping Corporation,"B2B, SaaS, Mobile App, Wearables the connect the elderly with their families","Elder Care, Elderly, Electronics, Health Care, Home Health Care, Machine Learning",—,"Chicago, Illinois, United States, North America",www.pingcares.com/,,"$240,000",Seed,2,—,1
Seed Round - Busy Co.,Seed,Seed,"$3,857,399","Oct 11, 2021",Busy Co.,Busy Co. makes wipes that are better for you and the world.,"Beauty, Consumer Goods, Recycling, Shopping",—,"New York, New York, United States, North America",www.getbusy.co,,"$3,857,399",Seed,3,—,—
Seed Round - Aeldra,Seed,Seed,"$2,000,000","Sep 24, 2021",Aeldra,Aeldra is a silicon valley neo-bank fintech with a mission to become the world’s first truly global consumer bank.,"Banking, Financial Services, FinTech",South Asian Founded,"Palo Alto, California, United States, North America",www.aeldra.com/,,"$4,000,000",Early Stage Venture,3,Lorentzen Investments,1
Seed Round - EngFlow,Seed,Seed,"$3,700,000","Oct 12, 2021",EngFlow,EngFlow is an information technology company that helps to build software faster.,"Cloud Computing, Information Technology, Software","Women Founded, Women Led","New York, New York, United States, North America",www.engflow.com/,,"$21,700,000",Early Stage Venture,2,Andreessen Horowitz,12
Pre Seed Round - Empire,Pre-Seed,Seed,"$1,000,000","Sep 14, 2021",Empire,"Empire is a Delaware Corporation, which focuses on e-commerce, cloud computing, Social networking, and artificial intelligence.","E-Commerce, Internet, Retail",—,"Seattle, Washington, United States, North America",getempire.com,,"$3,500,000",Seed,3,—,—
Pre Seed Round - AROS,Pre-Seed,Seed,"$450,000","Sep 14, 2021",AROS,AROS is an online platform engaged in the retail of fashion and beauty products for men and women.,"E-Commerce, E-Commerce Platforms, Fashion, Retail, Social Media",—,"New York, New York, United States, North America",www.onearos.com,,"$450,000",Seed,1,—,—
Seed Round - Start9 Labs,Seed,Seed,"$1,200,000","Sep 14, 2021",Start9 Labs,"Start9 Labs develops EmbassyOS, a graphical operating system for running self-hosted software.","Consumer Electronics, Operating Systems, Software",—,"Denver, Colorado, United States, North America",start9labs.com/,,"$8,894,135",Early Stage Venture,4,Collider,3
Pre Seed Round - Base64.ai,Pre-Seed,Seed,"$320,000","Sep 25, 2021",Base64.ai,Intelligent document processing,"Artificial Intelligence, Document Management, Information Technology, Machine Learning, SaaS, Software",—,"New York, New York, United States, North America",base64.ai,,"$1,820,000",Seed,2,—,7
Seed Round - Prolific Brewing,Seed,Seed,"$50,000","Oct 12, 2021",Prolific Brewing,Prolific Brewing specializes in manufacturing and sales of craft beers.,"Brewing, Craft Beer, Sales",—,"Murrieta, California, United States, North America",prolificbrewingcompany.com/,,"$50,000",Seed,1,—,—
Seed Round - Immi,Seed,Seed,"$3,800,000","Sep 14, 2021",Immi,Immi is a food and beverage company that manufactures low net carb and high protein instant ramen.,"Food and Beverage, Manufacturing, Nutrition",—,"San Francisco, California, United States, North America",immieats.com,,"$13,800,000",Early Stage Venture,3,Siddhi Capital,10
Seed Round - Gameway,Seed,Seed,"$600,004","Sep 13, 2021",Gameway,Gameway offers a video game lounge that brings entertainment to airports.,"Digital Entertainment, Travel, Video Games",Women Founded,"Tigard, Oregon, United States, North America",www.airportgameway.com/,,"$1,322,064",Seed,3,—,—
Seed Round - Nowigence,Seed,Seed,"$105,000","Sep 20, 2021",Nowigence,"Nowigence provides AI and deep learning platform that delivers continuous monitoring, extraction, and trending for strategic decisions.","Apps, Artificial Intelligence, Information Technology, Machine Learning, Natural Language Processing, Risk Management, SaaS",—,"Charlotte, North Carolina, United States, North America",www.nowigence.com/,,"$2,977,325",Seed,6,—,—
Pre Seed Round - myAnIML,Pre-Seed,Seed,"$175,000","Oct 1, 2021",myAnIML,myAnIML uses AI to early predict diseases starting with cattle.,"AgTech, Artificial Intelligence, Software",South Asian Founded,"Overland Park, Kansas, United States, North America",myaniml.com,,"$295,000",Seed,2,—,2
Pre Seed Round - Solestial,Pre-Seed,Seed,"$900,000","Sep 30, 2021",Solestial,"Solestial, Inc. is the solar energy company for space.","Aerospace, National Security, Renewable Energy, Solar, Space Travel",—,"Tempe, Arizona, United States, North America",www.solestial.com/,,"$12,244,575",Seed,6,Jackson Moses,2
Seed Round - Mudstack,Seed,Seed,"$2,200,000","Sep 15, 2021",Mudstack,Digital Asset Management for Game Studios and Digital Artists,"Digital Entertainment, Digital Media, Enterprise Software, Gaming, Media and Entertainment, Software",—,"Roswell, Georgia, United States, North America",mudstack.com,,"$2,300,000",Seed,2,Hyperplane,3
Seed Round - Gate 5,Seed,Seed,"$650,000","Sep 15, 2021",Gate 5,"Environmental infrastructure company focused transforming sewage into renewable resources, protecting public health and the environment.","Clean Energy, CleanTech, Energy Management, Environmental Engineering, Professional Services, Sustainability, Waste Management",—,"Irvine, California, United States, North America",gate-5.com/,,"$6,955,000",Seed,8,Norman Powell,1
Seed Round - KitchenHub,Seed,Seed,"$500,000","Oct 1, 2021",KitchenHub,Kitchenhub helps restaurants to manage orders and menu from multiple delivery or online ordering services.,"B2B, E-Commerce Platforms, Food Delivery, Restaurants",—,"Wilmington, Delaware, United States, North America",trykitchenhub.com,,"$500,000",Seed,1,—,1
Pre Seed Round - Scholarships360,Pre-Seed,Seed,"$250,000","Oct 11, 2021",Scholarships360,"Scholarships360 is a platform connecting students to scholarships, financial aid resources, and education pathways.","EdTech, Education, Finance, FinTech",—,"Chapel Hill, North Carolina, United States, North America",www.scholarships360.org,,"$250,000",Seed,1,—,—
Seed Round - Slate Milk,Seed,Seed,"$3,300,000","Oct 4, 2021",Slate Milk,"Slate is a brand of lactose-free, all-natural, chocolate milks and lattes with decreased sugar and protein content.","Consumer Goods, Food and Beverage, Food Processing",—,"Boston, Massachusetts, United States, North America",www.slatemilk.com,,"$21,925,000",—,5,—,—
Pre Seed Round - Calin Coffee,Pre-Seed,Seed,"$10,000","Sep 28, 2021",Calin Coffee,"Latest Home-Brewing Techniques, Coffee, Coffee Makers and Accessories","Coffee, Consumer Electronics, Consumer Goods, Food and Beverage",Women Founded,"Wilmington, Delaware, United States, North America",www.calincoffee.com,,"$21,000",Seed,2,AmitKumar Gaud,1
Seed Round - Kinotek,Seed,Seed,"$2,100,000","Oct 6, 2021",Kinotek,Kinotek is a digital health platform revolutionizing musculoskeletal treatment and care.,"Education, Fitness, Health Care, Information Technology",—,"Portland, Maine, United States, North America",www.kinotek.com/,,"$3,462,000",Seed,5,Lake Nona Fund,3
Seed Round - RunX,Seed,Seed,"$4,100,000","Sep 28, 2021",RunX,RunX creates an automated Infra stack for developers to deploy cloud infrastructure.,—,—,"San Francisco, California, United States, North America",www.runx.dev/,,"$4,100,000",Seed,1,Unusual Ventures,2
Seed Round - Options AI,Seed,Seed,"$4,105,000","Oct 8, 2021",Options AI,Turn great ideas into smarter trades.,"Financial Services, FinTech",—,"New York, New York, United States, North America",www.optionsai.com/,,"$4,105,000",Seed,1,"Akuna Capital, Miami International Holdings, Optiver Principal Strategic Investments",4
Seed Round - Vetted Pet Health,Seed,Seed,"$1,500,000","Oct 11, 2021",Vetted Pet Health,"Mobile App, Pet Health and Wellness, Veterinary","Health Care, Personal Health, Pet, Subscription Service","Women Founded, Women Led","Chicago, Illinois, United States, North America",getvetted.io/,,"$1,500,000",Seed,1,—,—
Seed Round - UnifiHealth,Seed,Seed,"$5,400,000","Sep 22, 2021",UnifiHealth,UnifiHealth is reimagining how health benefits are built and delivered to small businesses.,"Employee Benefits, Health Care, Health Insurance, Information Technology",—,"Columbus, Ohio, United States, North America",www.unifihealth.com,,"$6,800,000",Seed,2,Anthemis Group,5
Seed Round - Peritus.ai,Seed,Seed,"$1,500,000","Sep 14, 2021",Peritus.ai,Peritus.ai is a machine learning recommendation engine for developer success,"Artificial Intelligence, Computer, Software",—,"Palo Alto, California, United States, North America",peritus.ai,,"$7,700,000",Seed,4,First Rays Venture Partners,1
Seed Round - New Apprenticeship,Seed,Seed,"$2,500,000","Sep 14, 2021",New Apprenticeship,New Apprenticeship is a transformative 15-month tech apprenticeship program designed to give recent grads,Education,—,"San Antonio, Texas, United States, North America",newapprenticeship.com/,,"$2,500,000",Seed,1,ECMC,4
Pre Seed Round - Flustr,Pre-Seed,Seed,"$370,000","Oct 10, 2021",Flustr,Gamifying the connection between creators and their fans | Android & iOS,"Content Creators, Content Discovery, Gaming, Mobile, Social Media, Video, Video Games, Video Streaming","East Asian Founded, Hispanic / Latine Founded, Women Founded","Los Angeles, California, United States, North America",www.flustr.com/,,"$520,000",Seed,2,—,—
Seed Round - Pluto Biosciences,Seed,Seed,"$1,000,000","Oct 12, 2021",Pluto Biosciences,"Pluto Biosciences develops a collaborative life sciences platform for biological data management, analysis, and visualization.","Analytics, Bioinformatics, Life Science, Machine Learning, SaaS","Women Founded, Women Led","Denver, Colorado, United States, North America",pluto.bio,,"$4,700,000",Seed,2,Christopher Glode,1
Pre Seed Round - Climatescape,Pre-Seed,Seed,"$120,000","Sep 14, 2021",Climatescape,"Climatescape operates a community platform helping people find opportunities to dive into climate through jobs, community, and investment.","Environmental Consulting, Environmental Engineering, Sustainability",—,"Walnut, California, United States, North America",climatescape.org/,,"$120,000",Seed,1,—,1
Pre Seed Round - RIFGO,Pre-Seed,Seed,"$200,000","Sep 20, 2021",RIFGO,Streaming platform for creators of educational content.,"Continuing Education, EdTech, Education, Edutainment",—,"Wilmington, Delaware, United States, North America",rifgo.com/,,"$200,000",Seed,1,—,2
Seed Round - Convesio,Seed,Seed,"$750,000","Sep 28, 2021",Convesio,"Convesio is the first self-healing, autoscaling, platform-as-a-service for creating and managing WordPress websites.","Information Technology, SaaS, Software, Web Development, Web Hosting",Women Founded,"San Francisco, California, United States, North America",convesio.com/,,"$1,636,900",Seed,3,—,—
Seed Round - Tinyman,Seed,Seed,"$2,500,000","Oct 7, 2021",Tinyman,Tinyman is an automated market maker (AMM) on the Algorand blockchain.,"Blockchain, Financial Services",—,"Boston, Massachusetts, United States, North America",tinyman.org/,,"$2,500,000",Seed,2,—,10
Seed Round - Association for Enterprise Growth,Seed,Seed,"$50,000","Oct 1, 2021",Association for Enterprise Growth,"Association for Enterprise Growth helps owners of midmarket companies grow value, exit on their terms, and build personal wealth.","Advice, Consulting, Management Consulting",—,"Gaithersburg, Maryland, United States, North America",enterprisegrowth.com/,,"$350,000",Seed,4,Lynda Ellis,1
Pre Seed Round - Liveblocks,Pre-Seed,Seed,"$1,400,000","Sep 16, 2021",Liveblocks,Build amazing real-time collaborative products in minutes,—,—,"Wilmington, Delaware, United States, North America",liveblocks.io,,"$6,400,000",Seed,2,"boldstart ventures, Seedcamp",3
Seed Round - Three Good,Seed,Seed,"$2,500,000","Sep 27, 2021",Three Good,Three Good is a workplace wellness SaaS platform that offers insights and analytics on team mental health and wellbeing,"Analytics, Human Resources, SaaS, Software, Wellness",—,"Los Angeles, California, United States, North America",www.threegood.com/,,"$3,075,000",Seed,4,—,2
Seed Round - Curastory,Seed,Seed,"$2,100,000","Sep 14, 2021",Curastory,"Curastory allows anyone to shoot and edit high-quality video, monetize shows, and distribute to all of their video channels, 100% free.","Advertising, Content, Media and Entertainment, Video","Black / African American Founded, Black / African American Led, Women Founded, Women Led","New York, New York, United States, North America",www.curastory.co,,"$2,305,000",Seed,3,—,9
Seed Round - Summit Access,Seed,Seed,"$500,000","Sep 27, 2021",Summit Access,"Summit Acces is to commercialize simple, innovative solutions for improved efficiency and safety in interventional practices.","Commercial, Education, Innovation Management",—,"Englewood, Colorado, United States, North America",www.summit-access.com,,"$2,135,248",Seed,4,—,—
Pre Seed Round - tapouts,Pre-Seed,Seed,"$1,600,000","Oct 1, 2021",tapouts,Mobile Mental Health Care,"Apps, Health Care, mHealth, Mobile, Mobile Apps, Personal Health",—,"Venice, California, United States, North America",www.tapouts.com,,"$1,600,000",Seed,1,M Venture Partners (MVP),2
Pre Seed Round - Group B Labs,Pre-Seed,Seed,"$120,000","Sep 13, 2021",Group B Labs,"Designing the ideal parent experience, while putting child wellness first.","Baby, Family, Hardware, Health Care, Home Health Care, mHealth, Parenting, Personal Health, Wellness",—,"Seattle, Washington, United States, North America",www.bubbebottle.com,,"$120,000",Seed,1,Techstars,1
Seed Round - Focused Energy,Seed,Seed,"$15,000,000","Sep 23, 2021",Focused Energy,Focused Energy is a laser fusion startup dedicated to developing fusion as a means of generating clean alternative energy.,"Energy, Laser",—,"Austin, Texas, United States, North America",www.focused-energy.world/,,"$79,000,000",Early Stage Venture,4,Prime Movers Lab,4
Seed Round - Augment Therapy,Seed,Seed,"$1,350,000","Sep 22, 2021",Augment Therapy,Augment Therapy is an interactive software that uses the medium of AR to provide virtual pediatric rehab and remote patient monitoring.,"Health Care, Hospital, Software, Therapeutics","Women Founded, Women Led","Chagrin Falls, Ohio, United States, North America",augmenttherapy.com,,"$4,379,000",—,5,BlueTree Allied Angels,4
Seed Round - Geopipe,Seed,Seed,"$2,400,000","Sep 27, 2021",Geopipe,"Geopipe builds immersive digital twins of the real world for gaming, simulation, architecture, and beyond using machine learning.","Architecture, Autonomous Vehicles, Machine Learning, Video Games",—,"New York, New York, United States, North America",geopi.pe/,,"$4,544,009",Seed,6,Village Global,5
