Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Pre Seed Round - Soko,Pre-Seed,Seed,"$120,000","Jan 27, 2022",Soko,Social marketplace connecting Black talent to the hottest tech startups,"Internet, Marketplace",—,"Boston, Massachusetts, United States, North America",www.joinsoko.com,,"$120,000",Seed,1,Techstars,1
Seed Round - Videate,Seed,Seed,"$2,800,000","Jan 3, 2022",Videate,From Script to Screen with No In Between.,"Artificial Intelligence, Digital Media, Media and Entertainment, Product Management, Software, Software Engineering, Technical Support, Training",—,"Austin, Texas, United States, North America",videate.io,,"$2,800,000",Seed,1,S3 Ventures,3
Seed Round - Mindsets Learning,Seed,Seed,"A$100,000","Dec 14, 2021",Mindsets Learning,Mindsets is an instructional platform which teaches math and science through real-world problem solving and entrepreneurship.,"E-Learning, Education, Real Time",—,"Boston, Massachusetts, United States, North America",www.mindsets.com,,"A$100,000",Seed,2,Skalata,1
Seed Round - Donor Three Sixty,Seed,Seed,"$750,000","Jan 1, 2022",Donor Three Sixty,"Revolutionizing philanthropy with ethical e-commerce, AI-driven donor insights, and purposeful consumerism on a single platform","E-Commerce, Funding Platform, Software",—,"Austin, Texas, United States, North America",www.donorthreesixty.com/,,"$1,250,000",Seed,2,—,—
Seed Round - Ally Waste Services,Seed,Seed,"$100,000","Jan 13, 2022",Ally Waste Services,Ally Waste Services operates as a valet trash and recycling service provider.,"Environmental Engineering, Recycling, Residential, Service Industry, Waste Management",—,"Mesa, Arizona, United States, North America",allywaste.com,,"$100,000",—,2,—,1
Seed Round - Ordinatrum,Seed,Seed,"$200,000","Jan 1, 2022",Ordinatrum,Expert Healthcare Software Company with Critical Care Information System and Hospital Business Intelligence Solutions,"Electronic Health Record (EHR), Health Care, Internet of Things, Medical Device, mHealth, Software",—,"Lewes, Delaware, United States, North America",www.ordinatrumhealth.com,,"$400,000",Seed,2,—,—
Seed Round - ReviR Therapeutics,Seed,Seed,"$20,000,000","Jan 17, 2022",ReviR Therapeutics,ReviR Therapeutics is a genomics-based platform that develops novel medicines targeting human RNAs.,"Alternative Medicine, Biotechnology, Genetics",—,"San Francisco, California, United States, North America",www.revirtx.com,,"$20,000,000",Seed,1,"5Y Capital, CDH Investments",5
Seed Round - Simply Bread Co.,Seed,Seed,"$1,200,000","Dec 15, 2021",Simply Bread Co.,Simply Bread enables anyone to become a local artisan bakery providing income and building community,Software,—,"Irvine, California, United States, North America",simply-bread.co,,"$1,200,000",Seed,1,—,2
Seed Round - Zafrens,Seed,Seed,"$6,000,000","Dec 27, 2021",Zafrens,"Zafrens specializes in developing tools and generating insights at the interface of biology, chemistry, and engineering.","Biotechnology, Chemical Engineering, Life Science",—,"San Diego, California, United States, North America",www.zafrens.com/,,"$6,000,000",Seed,2,Alix Ventures,2
Seed Round - Unblocked,Seed,Seed,"$10,000,000","Jan 28, 2022",Unblocked,Unblocked focuses on transforming the future of music and entertainment.,"Blockchain, Internet, Media and Entertainment, Music",—,"Los Angeles, California, United States, North America",onunblocked.com,,"$15,000,000",Seed,2,"Penske Media Corporation, Tiger Global Management",20
Seed Round - Aigen,Seed,Seed,"$7,000,000","Jan 3, 2022",Aigen,"Robotics, Agriculture, Climate","Agriculture, Hardware, Robotics, Software","East Asian Founded, East Asian Led","Kirkland, Washington, United States, North America",aigen.io,,"$10,000,000",Seed,2,New Enterprise Associates,8
Seed Round - Atomic Form,Seed,Seed,"$4,500,000","Jan 25, 2022",Atomic Form,Window to the metaverse. Hardware and software solutions for NFTs.,"Cryptocurrency, Hardware, Software",—,"Middletown, Delaware, United States, North America",atomicform.com/,,"$4,500,000",Seed,1,—,11
Pre Seed Round - Highlights App,Pre-Seed,Seed,"$700,000","Jan 15, 2022",Highlights App,Catch the best moments,"Media and Entertainment, Mobile Apps, Sports",—,"Miami, Florida, United States, North America",www.thehighlightsapp.com/,,"$1,100,000",Seed,2,—,2
Pre Seed Round - Optimized Foods,Pre-Seed,Seed,"$275,000","Jan 1, 2022",Optimized Foods,"create better, more sustainable foods for the future, starting with cell-cultured caviar","Biotechnology, Food and Beverage, Food Processing",—,"Davis, California, United States, North America",optimizedfoods.com/,,"$275,000",Seed,1,—,1
Seed Round - Black Sheep Foods,Seed,Seed,"$5,250,000","Jan 27, 2022",Black Sheep Foods,Black Sheep Foods is a plant-based meat company that produces animal meats for the lamb alternative.,"Food and Beverage, Nutrition, Organic Food",—,"San Francisco, California, United States, North America",www.blacksheepfoods.com,,"$17,750,000",Early Stage Venture,3,Bessemer Venture Partners,8
Pre Seed Round - Thrive!,Pre-Seed,Seed,"$660,000","Jan 1, 2022",Thrive!,Thrive! is a NPO that provides training to local govt contractors & community-based organizations on implementing poverty-reducing programs,"Non Profit, Social Assistance",—,"Washington, District of Columbia, United States, North America",www.equitywillthrive.com,,"$660,000",Seed,2,—,—
Pre Seed Round - CF Foods Group,Pre-Seed,Seed,"$200,000","Jan 1, 2022",CF Foods Group,CF Foods Group develops alt-proteins intended to serve agribusiness sectors.,—,—,"Redondo Beach, California, United States, North America",www.cffoodsgroup.com/,,"$200,000",Seed,1,—,1
Pre Seed Round - Kitchenery,Pre-Seed,Seed,"$120,000","Jan 21, 2022",Kitchenery,"Kitchenery is a startup that combines hardware, software, and data.","Hardware, Software",—,"Tampa, Florida, United States, North America",www.kitchenery.net,,"$120,000",Seed,1,Techstars,1
Pre Seed Round - Frich,Pre-Seed,Seed,"$650,000","Dec 14, 2021",Frich,First Social Finance App for Gen Z,FinTech,—,"New York, New York, United States, North America",getfrich.com/,,"$660,000",Seed,3,—,5
Pre Seed Round - Instinct,Pre-Seed,Seed,"$20,000","Dec 17, 2021",Instinct,Instinct develops environmental monitoring solutions that revolutionize the protection of forests and natural resources.,"Information Technology, Natural Resources, Security",—,"Hillsboro, Oregon, United States, North America",instinctenvironmental.com/,,"$20,000",Seed,2,Techstars,1
Seed Round - Sparrow Software,Seed,Seed,"$2,500,000","Jan 15, 2022",Sparrow Software,"Sparrow.AI offers a no-code, AI-accessible software automation studio for healthcare systems and medical device companies.","Artificial Intelligence, Health Care, Information Technology, Medical Device, Software",—,"Austin, Texas, United States, North America",sparrow.ai/,,"$3,500,000",Seed,2,—,1
Pre Seed Round - Karman+,Pre-Seed,Seed,"$1,000,000","Jan 1, 2022",Karman+,"We want to mine space resources from near-Earth asteroids to provide abundant, sustainable energy and resources in space and for Earth.","Aerospace, Robotics",—,"Denver, Colorado, United States, North America",karmanplus.com,,"$26,000,000",Seed,2,—,—
Pre Seed Round - AIM7,Pre-Seed,Seed,"$600,000","Jan 1, 2022",AIM7,AIM7 is an app that turns wearable data into personalized health and fitness plan.,Health Care,—,"Houston, Texas, United States, North America",aim7.com,,"$1,900,000",Seed,2,—,2
Seed Round - Cal.com,Seed,Seed,"$7,400,000","Dec 16, 2021",Cal.com,Scheduling infrastructure for absolutely everyone.,Software,—,"San Francisco, California, United States, North America",cal.com/,,"$32,400,000",Early Stage Venture,2,Joseph Jacks,19
Seed Round - Neighborhood Heroes Foundation,Seed,Seed,"$10,000,000","Jan 3, 2022",Neighborhood Heroes Foundation,Non-Profit Organization Empowering & Collaborating with Everyday Heroes!,"Charity, Non Profit, Sports",—,"Chicago, Illinois, United States, North America",myneighborhoodheroes.org/,,"$10,000,000",Seed,1,—,—
Pre Seed Round - Voythos,Pre-Seed,Seed,"$100,000","Jan 1, 2022",Voythos,Voythos creates and develops digital and online tools to assist healthcare workers with managing medical records.,"Health Care, Information Technology, Management Information Systems, Medical, mHealth",—,"Houston, Texas, United States, North America",voythos.io/,,"$100,000",Seed,1,—,1
Pre Seed Round - Mohm Health,Pre-Seed,Seed,"$100,000","Jan 1, 2022",Mohm Health,Mohm Health develops a digital platform and organizes an online community for new parents and health concerns for their children.,"Child Care, Health Care, Online Forums, Parenting, Wellness",—,"New York, New York, United States, North America",www.mohmhealth.com/,,"$100,000",Seed,1,—,1
Pre Seed Round - Building Swell,Pre-Seed,Seed,"$100,000","Jan 1, 2022",Building Swell,Building Swell develops and creates digital and online tools to help manage services and data of businesses from the construction industry.,"Construction, Enterprise Software, Information Technology, Real Estate, Software",—,"San Francisco, California, United States, North America",www.buildingswell.com/,,"$3,130,998",—,2,—,1
Pre Seed Round - Skali,Pre-Seed,Seed,"$100,000","Jan 1, 2022",Skali,Skali develops and creates an online platform that manages emergency medical requests from various locations.,"Emergency Medicine, Health Care, Information Technology, Medical, mHealth",—,"San Francisco, California, United States, North America",www.skalillc.com/,,"$100,000",Seed,1,—,1
Pre Seed Round - Toothpillow,Pre-Seed,Seed,"$1,080,000","Jan 1, 2022",Toothpillow,Helping humanity live healthier by making airway treatments more accessible via tele-health and in-pracitce care.,"Dental, Health Care, Mobile",—,"Salt Lake City, Utah, United States, North America",toothpillow.com,,"$1,080,000",Seed,1,—,—
Seed Round - The Vets,Seed,Seed,"$40,000,000","Jan 27, 2022",The Vets,The Vets is a technology platform providing Pet Owners Home Pet Care.,"Health Care, Pet, Veterinary",—,"New York, New York, United States, North America",thevets.com,,"$42,000,000",Seed,2,"Bolt Ventures, Pico Venture Partners, Target Global",3
Pre Seed Round - Wafi,Pre-Seed,Seed,"$100,000","Jan 1, 2022",Wafi,"Wafi provides businesses with a simple API to process bank payments in a fast, secure and cost effective way.","Developer APIs, Finance, Financial Services, FinTech, Information Technology",—,"Dublin, California, United States, North America",www.wafi.cash/,,"$175,000",Seed,2,—,1
Pre Seed Round - Ned,Pre-Seed,Seed,"$100,000","Jan 1, 2022",Ned,Ned develops and creates a platform that provides revenue based financing solutions and services.,"Finance, Financial Services, FinTech, Information Technology, Software",—,"New York, New York, United States, North America",www.nedhelps.com/,,"$100,000",Seed,2,—,1
Seed Round - Turing College,Seed,Seed,"€400,000","Jan 1, 2022",Turing College,Turing College is a web3 coding school.,"EdTech, Education, Higher Education",—,"Wilmington, Delaware, United States, North America",www.turingcollege.com/en,,"€2,775,000",Seed,5,—,—
Seed Round - Reharvest Provisions,Seed,Seed,"$1,500,000","Jan 6, 2022",Reharvest Provisions,Reharvest Provisions produces plant-based smoothie pops.,"Food and Beverage, Food Processing, Nutrition",Women Led,"Denver, Colorado, United States, North America",reharvest.co/,,"$1,500,000",Seed,1,True Wealth Ventures,6
Seed Round - Ray Therapeutics,Seed,Seed,"$6,000,000","Jan 4, 2022",Ray Therapeutics,Ray Therapeutics is a biotech company developing optogenetic gene therapies for patients with blinding diseases.,"Biotechnology, Health Care, Therapeutics",—,"San Diego, California, United States, North America",raytherapeutics.com,,"$110,000,000",Early Stage Venture,3,4BIO Capital,1
Pre Seed Round - Utility Ranger,Pre-Seed,Seed,"$250,000","Dec 28, 2021",Utility Ranger,Utility Ranger develops a platform designed for apartment owners to bill their tenants for their utilities.,"Billing, Payments, Rental Property, SaaS",—,"Miami, Florida, United States, North America",utilityranger.com/,,"$625,000",Seed,2,—,—
Pre Seed Round - Benjamin,Pre-Seed,Seed,"$200,000","Jan 12, 2022",Benjamin,Financial Technology Mobile App,"Artificial Intelligence, Banking, Credit Cards, Debit Cards, FinTech, Mobile Apps, Software",—,"New York, New York, United States, North America",www.benjaminone.com,,"$850,000",Seed,2,"Antler, EXPERT DOJO",2
Pre Seed Round - Spair,Pre-Seed,Seed,"$100,000","Jan 1, 2022",Spair,The easiest way to add student loan repayment to any employee benefits package.,"Apps, Crowdfunding, Financial Services, FinTech, Human Resources, Software",—,"Patchogue, New York, United States, North America",spair.tech/,,"$100,000",Seed,2,—,1
Seed Round - Miso Robotics,Seed,Seed,"$541,872","Dec 14, 2021",Miso Robotics,Miso Robotics provides robotics and intelligent automation solutions to the commercial foodservice industry.,"Artificial Intelligence, Consumer Electronics, Machine Learning, Robotics",—,"Pasadena, California, United States, North America",misorobotics.com,,"$96,299,425",—,11,—,1
Seed Round - Kayhan Space,Seed,Seed,"$3,700,000","Dec 14, 2021",Kayhan Space,Kayhan Space ensures satellite operators maintain situational awareness of their space assets,Aerospace,—,"Boulder, Colorado, United States, North America",kayhan.space,,"$4,270,000",Seed,3,"Initialized Capital, Root Ventures",6
Pre Seed Round - Lodgable,Pre-Seed,Seed,"$500,000","Jan 5, 2022",Lodgable,Lodgable is a service distribution and channel management software for your vacation rentals and B&Bs.,"Information Technology, Internet, Software",—,"Draper, Utah, United States, North America",lodgable.com,,"$500,000",Seed,1,—,1
Seed Round - Laskie,Seed,Seed,"$6,000,000","Dec 16, 2021",Laskie,"Laskie provides sales funnel analysis, react website construction, email outreach, Facebook ads campaigns, and other services.","Information Technology, Marketing, Product Design, Product Management, Professional Networking, Recruiting, SaaS, Sales, Software, Software Engineering",—,"San Francisco, California, United States, North America",laskie.com,,"$6,000,000",M&A,2,"Bloomberg Beta, Peak State Ventures",6
Seed Round - Thin/Air™,Seed,Seed,"$3,240,000","Dec 15, 2021",Thin/Air™,Next-Gen Media Platform for Creators and Global Youth Culture,"Advertising, Apps, Artificial Intelligence, Media and Entertainment, Mobile, Software, Video Streaming","Women Founded, Women Led","Los Angeles, California, United States, North America",www.thinair.ai,,"$3,240,000",Seed,1,—,3
Seed Round - Honeycomb,Seed,Seed,"$4,000,000","Dec 13, 2021",Honeycomb,Social app for saving family memories,"Consumer, Family, Media and Entertainment, Social Media, Software","Women Founded, Women Led","San Mateo, California, United States, North America",joinhoneycomb.com/,,"$4,000,000",Seed,1,Stellation Capital,9
Seed Round - AnswerBite,Seed,Seed,"$120,000","Jan 2, 2022",AnswerBite,Attract and convert greater qualified leads by automatically repurposing your text and video content into engaging video teasers quickly.,"Advertising, Marketing, Software","Hispanic / Latine Founded, Hispanic / Latine Led","Redwood City, California, United States, North America",www.answerbite.com,,"$220,000",Seed,2,Techstars,3
Pre Seed Round - E-liza Dolls,Pre-Seed,Seed,"$100,000","Jan 1, 2022",E-liza Dolls,"E-liza Dolls, a Berkeley-based startup, is aiming to challenge the gender gap in STEM by helping young girls learn to code using dolls.","Apps, Information Technology, Software",—,"Berkeley, California, United States, North America",www.elizadolls.com/,,"$100,000",Seed,1,—,4
Seed Round - B9,Seed,Seed,"$500,000","Jan 30, 2022",B9,Payroll solution platform,Information Technology,—,"San Francisco, California, United States, North America",bnine.com,,"$11,150,000",Seed,5,—,1
Pre Seed Round - Doifoo,Pre-Seed,Seed,"$62,000","Dec 31, 2021",Doifoo,Doifoo is an AI-powered travel profile app that helps users manage their travel preferences and bookings across multiple brands & platforms.,"Apps, Artificial Intelligence, Information Technology, Internet, Leisure, Mobile Apps, Software, Tourism, Travel",—,"San Francisco, California, United States, North America",doifoo.com,,"$62,000",Seed,1,Richards Louis,1
Seed Round - True,Seed,Seed,"$3,200,000","Jan 5, 2022",True,Private Group Sharing,"Communities, Internet, iOS, Mobile, News, PaaS, Social Media",—,"San Francisco, California, United States, North America",trytrue.com,,"$21,200,000",Seed,2,Paul Maritz,1
Pre Seed Round - Sero,Pre-Seed,Seed,"$500,000","Jan 10, 2022",Sero,Embeddable customer onboarding,"Customer Service, SaaS",—,"Chicago, Illinois, United States, North America",www.sero.so/,,"$500,000",Seed,1,Y Combinator,1
Seed Round - VirTech Bio,Seed,Seed,"$6,700,000","Jan 1, 2022",VirTech Bio,VirTech Bio is a provider of a healthcare research technology platform,"Health Care, Information Technology",—,"Beverly, Massachusetts, United States, North America",virtechbio.com/,,"$20,400,000",Seed,2,—,—
Seed Round - Ascent Integrated Tech,Seed,Seed,"$1,200,000","Jan 31, 2022",Ascent Integrated Tech,"Ascent has developed the unifying dashboard to improve the safety of firefighters, special forces, and SWAT.","Government, Public Safety, SaaS",—,"Chicago, Illinois, United States, North America",ascentitech.com/,,"$1,600,000",Seed,2,—,7
Pre Seed Round - Nexity Network,Pre-Seed,Seed,"$865,000","Jan 15, 2022",Nexity Network,Blockchain-Enabled Circular Supply Chain,"Blockchain, Cryptocurrency, E-Commerce, Information Technology, Internet, Software, Supply Chain Management, Sustainability",—,"Los Angeles, California, United States, North America",nexitynetwork.org/,,"$933,500",Seed,2,—,3
Pre Seed Round - M2N | Minority Moves Network Inc.,Pre-Seed,Seed,"$415,000","Jan 1, 2022",M2N | Minority Moves Network Inc.,M2N | Minority Moves Network Inc. is a workforce equity development company.,—,—,"Carmel, Indiana, United States, North America",www.m2n.us,,"$415,000",Seed,1,—,—
Pre Seed Round - Heirloom Cloud Corporation,Pre-Seed,Seed,"$300,000","Jan 1, 2022",Heirloom Cloud Corporation,Celebrate all memories using connective artificial intelligence.,"Artificial Intelligence, Cloud Storage, Private Social Networking",—,"Charleston, South Carolina, United States, North America",www.heirloom.cloud,,"$300,000",Seed,2,—,—
Pre Seed Round - ElectricFish,Pre-Seed,Seed,"$380,000","Dec 19, 2021",ElectricFish,"We build resilient and flexible EV charging infrastructure to accelerate decarbonization, and support community adaptation to climate risks.","Clean Energy, Electric Vehicle, Energy Management, Energy Storage, Power Grid","Black / African American Led, East Asian Led, Hispanic / Latine Led, South Asian Led, Women Founded","Fremont, California, United States, North America",www.electricfish.co,,"$2,626,000",Seed,8,—,—
Seed Round - Bend Health,Seed,Seed,"$5,000,000","Jan 24, 2022",Bend Health,Family Healthcare Provider,Health Care,—,"Madison, Wisconsin, United States, North America",www.bendhealth.com,,"$32,000,000",Early Stage Venture,2,WVV Capital,2
Pre Seed Round - Whizz,Pre-Seed,Seed,"$1,000,000","Jan 10, 2022",Whizz,Whizz offers an e-bike subscription service for delivery drivers.,"Delivery, Electric Vehicle, Rental, Subscription Service",—,"New York, New York, United States, North America",www.getwhizz.com,,"$4,400,000",Seed,2,TMT Investments,2
Seed Round - Huddle,Seed,Seed,"$3,300,000","Dec 31, 2021",Huddle,Huddle connects startups with skilled creators to design and build anything from pitch decks to branding to mobile apps.,"Freelance, Product Design, Product Management, Web Development","Hispanic / Latine Founded, Women Founded","Miami, Florida, United States, North America",www.huddle.works,,"$3,300,000",Seed,1,"Outlander VC, Wave Capital",10
Seed Round - Continual,Seed,Seed,"$4,000,000","Dec 16, 2021",Continual,Continual is a next-generation AI platform for the modern data stack powered by end-to-end automation and a declarative workflow.,"Artificial Intelligence, Machine Learning",—,"San Francisco, California, United States, North America",continual.ai/,,"$18,500,000",Early Stage Venture,2,Amplify Partners,6
Pre Seed Round - Caremiles,Pre-Seed,Seed,"$295,000","Jan 1, 2022",Caremiles,Sustainability-as-a-Service Platform,"Mobile Apps, Sustainability",—,"San Francisco, California, United States, North America",www.caremiles.app,,"$295,000",Seed,1,—,—
Pre Seed Round - Elorea,Pre-Seed,Seed,"$750,000","Jan 1, 2022",Elorea,Elorea is a K-Beauty Fragrance brand.,"Cosmetics, Retail",—,"New York, New York, United States, North America",elorea.com,,"$2,750,000",Seed,2,—,—
Seed Round - DomiDocs,Seed,Seed,"$3,250,000","Jan 1, 2022",DomiDocs,HomeOwner Enablement Platform for residential real estate ownership and management,"Property Management, Real Estate, Software",—,"Stuart, Florida, United States, North America",domidocs.com,,"$4,250,000",—,5,—,—
Seed Round - Nucleus,Seed,Seed,"$3,500,000","Dec 15, 2021",Nucleus,Nucleus combines genetic and non-genetic information and calculates the absolute risk scores for people for disease.,"Biotechnology, Health Care",—,"New York, New York, United States, North America",mynucleus.com/,,"$17,500,000",Seed,2,Founders Fund,20
Pre Seed Round - Outlines,Pre-Seed,Seed,"$1,000,000","Jan 12, 2022",Outlines,Outlines designs and manufactures home essentials.,"Consumer Goods, Green Consumer Goods, Manufacturing, Sustainability","Women Founded, Women Led","New York, New York, United States, North America",www.livingoutlines.com,,"$1,000,000",Seed,2,Social Impact Capital,4
Seed Round - Roam,Seed,Seed,"$10,600,000","Jan 1, 2022",Roam,Roam is a cloud HQ designed to bring together scattered remote businesses.,"Cloud Infrastructure, Productivity Tools, Software, Web Development",—,"Brooklyn, New York, United States, North America",ro.am,,"$51,200,000",Early Stage Venture,2,Howard Lerman,1
Seed Round - Crafted,Seed,Seed,"$100,000","Jan 10, 2022",Crafted,Crafted is a livestreaming platform for foodies where food content creators host intimate live cookalongs for their superfans.,—,—,"New York, New York, United States, North America",www.cookwithcrafted.com/,,"$100,000",Seed,2,—,2
Pre Seed Round - Tagg,Pre-Seed,Seed,"$2,000,000","Dec 17, 2021",Tagg,Tagg lets content-creators earn crypto for being engaging.,"Content Creators, Internet",—,"Palo Alto, California, United States, North America",www.tagg.id/,,"$2,000,000",Seed,2,—,6
Seed Round - Wide Awake VR,Seed,Seed,"$250,000","Dec 29, 2021",Wide Awake VR,Wide Awake VR provides a safer way for people to experience surgical procedures without the need for general anesthesia.,"Medical, Medical Device, Virtual Reality",—,"Ann Arbor, Michigan, United States, North America",www.wideawakevr.com/,,"$250,000",Seed,1,—,1
Seed Round - Float,Seed,Seed,"$7,000,000","Jan 17, 2022",Float,Float is a global banking and treasury platform for businesses.,"Accounting, B2B, Banking, Finance, Financial Services, FinTech, Payments",—,"New York, New York, United States, North America",www.float.co,,"$17,150,000",Seed,5,"JAM Fund, Justin Mateen, Tiger Global Management",16
Pre Seed Round - Un1Feed,Pre-Seed,Seed,"₹75,000,000","Jan 13, 2022",Un1Feed,Un1Feed provides full control of the user's social feeds.,"Information Services, Software",—,"San Francisco, California, United States, North America",www.un1feed.com,,"₹75,000,000",Seed,1,Neo,7
Pre Seed Round - Pigeon,Pre-Seed,Seed,"$400,000","Dec 17, 2021",Pigeon,"Pigeon is a peer-to-peer lending platform that facilitates loans between family, friends, and loved ones.","Finance, Financial Services, FinTech, Payments","Black / African American Founded, Black / African American Led, Women Founded","Miami, Florida, United States, North America",www.usepigeon.io/,,"$2,900,000",Seed,4,—,4
Seed Round - UPTIQ,Seed,Seed,"$12,000,000","Jan 4, 2022",UPTIQ,UPTIQ's connects wealth advisors and their clients to a comprehensive set of financial services products.,"Financial Services, FinTech, Lending, Wealth Management",—,"Plano, Texas, United States, North America",www.uptiq.ai,,"$12,000,000",Seed,2,"645 Ventures, Green Visor Capital",8
Seed Round - Elemeno Health,Seed,Seed,"$6,025,692","Dec 17, 2021",Elemeno Health,Elemeno Health is a team-based medical information platform—a personal assistant for doctors and nurses.,"Emergency Medicine, Health Care, Medical, Software","Native Hawaiian / Pacific Islander Founded, South Asian Founded, South Asian Led","Oakland, California, United States, North America",www.elemenohealth.com/,,"$18,990,692",Early Stage Venture,8,ONE WORLD Impact Investments LLC,1
Pre Seed Round - Cadynce,Pre-Seed,Seed,"$300,000","Jan 15, 2022",Cadynce,Cadynce helps businesses work smarter by making processes run better,"Business Development, Productivity Tools, Software",—,"Dallas, Texas, United States, North America",cadynce.com,,"$450,000",Seed,2,—,—
Seed Round - Routefusion,Seed,Seed,"$10,500,000","Jan 19, 2022",Routefusion,"Routefusion is an API first, global product expansion platform built for product teams","Finance, Financial Services, FinTech, Payments",—,"Austin, Texas, United States, North America",routefusion.com,,"$14,150,000",Seed,5,"Canvas Ventures, Silverton Partners",6
Seed Round - Ambient Scientific,Seed,Seed,"$10,000,000","Dec 31, 2021",Ambient Scientific,Ambient Scientific is a semiconductor solution company for battery-powered endpoint and edge AI.,"Artificial Intelligence, Machine Learning, Software",—,"Santa Clara, California, United States, North America",www.ambientscientific.ai,,"$10,000,000",Seed,1,Private Investors,1
Seed Round - Segmed,Seed,Seed,"$2,065,000","Jan 19, 2022",Segmed,Medical AI development from start to finish,"Artificial Intelligence, Cloud Data Services, Health Care, Machine Learning, Medical, Software",Women Founded,"Stanford, California, United States, North America",www.segmed.ai,,"$10,020,000",Seed,5,—,2
Pre Seed Round - Konbit,Pre-Seed,Seed,"$50,000","Dec 18, 2021",Konbit,Konbit is a Climate Action public benefit corporation catalyzing food and energy sovereignty through setup of dual-purpose micro-farms.,"Agriculture, Farming, Food Processing",—,"Boulder, Colorado, United States, North America",konbit.farm/,,"$50,000",Seed,1,—,1
Pre Seed Round - Revenue Roll,Pre-Seed,Seed,"$1,500,000","Jan 15, 2022",Revenue Roll,"Revenue Roll expands firms by providing them with the analytics, tools, and opportunity to fulfill their maximum revenue potential.","Advertising, Analytics, Financial Services, Information Technology, Marketing",—,"New York, New York, United States, North America",www.revenueroll.com,,"$4,042,500",—,2,irrvntVC,2
Pre Seed Round - ‍Enspice,Pre-Seed,Seed,"$250,000","Dec 17, 2021",‍Enspice,‍Enspice creates seasonings blended with plant-based vitamins and minerals.,"Consumer Goods, Food and Beverage, Food Processing",—,"Chicago, Illinois, United States, North America",www.enspice.com/,,"$250,000",Seed,1,—,1
Pre Seed Round - Refinably,Pre-Seed,Seed,"$250,000","Dec 31, 2021",Refinably,Refinably helps sales and revenue operations leaders to resolve user issues in revenue tech stack.,Software,—,"Austin, Texas, United States, North America",www.refinably.com/,,"$250,000",M&A,1,—,1
Pre Seed Round - ImmunoMind,Pre-Seed,Seed,"$150,000","Jan 1, 2022",ImmunoMind,Multi-Omics Driven Development of Effective Cell Therapies,"Artificial Intelligence, Bioinformatics, Biotechnology, Genetics, Therapeutics",—,"Berkeley, California, United States, North America",immunomind.com,,"$755,000",Seed,4,—,—
Pre Seed Round - H+Trace,Pre-Seed,Seed,"$300,000","Jan 1, 2022",H+Trace,AI-powered insights for better logistics.,"Health Care, Logistics, Supply Chain Management","Hispanic / Latine Founded, Hispanic / Latine Led","Miami, Florida, United States, North America",h-trace.com/,,"$300,000",Seed,1,—,—
Pre Seed Round - Awesomic,Pre-Seed,Seed,"$2,000,000","Dec 17, 2021",Awesomic,Get design tasks done,E-Commerce,—,"San Francisco, California, United States, North America",www.awesomic.com,,"$2,800,000",Seed,4,"10x Value Partners, Flyer One Ventures, Pretiosum Ventures, Y Combinator",17
Seed Round - USCIS News,Seed,Seed,"$3,000,000","Jan 16, 2022",USCIS News,Our mission is to help individuals and families navigate the complex and often confusing process of immigrating to the United States.,—,—,"New York, New York, United States, North America",uscisnews.com,,"$3,000,000",Seed,1,—,—
Seed Round - Stream Sage,Seed,Seed,"$1,000,000","Dec 30, 2021",Stream Sage,We help content creators offer interactive live video stream experiences amplified by data-driven engagement features and shopping.,"Analytics, eSports, Information Technology, Machine Learning, Software, Video Streaming",—,"Charlottesville, Virginia, United States, North America",streamsage.io,,"$3,400,000",Seed,3,Acrobator Ventures | Acrobator.vc,1
Pre Seed Round - Oval Finance,Pre-Seed,Seed,"$925,000","Jan 31, 2022",Oval Finance,"Oval Finance is a financial service gateway for fintech, institutions, and enterprises.","Finance, FinTech, Information Technology",—,"Dover, Delaware, United States, North America",ovalfi.com,,"$3,675,000",Seed,2,—,—
Seed Round - Comprehensive,Seed,Seed,"$6,000,000","Jan 1, 2022",Comprehensive,All-in-one employee compensation platform that helps companies make better pay decisions – without requiring a thousand spreadsheets,"Human Resources, Software",—,"San Francisco, California, United States, North America",www.comprehensive.io,,"$6,000,000",Seed,1,Inspired Capital Partners,4
Seed Round - Letterdrop,Seed,Seed,"$700,000","Jan 1, 2022",Letterdrop,Letterdrop helps B2B companies create and distribute content.,"Content Marketing, Email Marketing, Marketing Automation, Sales Automation, SEO, Software",—,"San Francisco, California, United States, North America",letterdrop.com,,"$850,000",Seed,2,—,—
Seed Round - MemoryFox,Seed,Seed,"$380,000","Jan 1, 2022",MemoryFox,MemoryFox is a storytelling platform that helps organizations collect and leverage community-generated content.,"Brand Marketing, Cloud Storage, Content, Content Marketing, Event Management, Social Media Marketing, Software",—,"Buffalo, New York, United States, North America",www.memoryfox.io,,"$1,955,000",Seed,5,—,—
Seed Round - Virb,Seed,Seed,"$3,000,000","Jan 2, 2022",Virb,Providing a global supply of Clinical Research talent at scale with proprietary training and up-skilling,"Clinical Trials, Recruiting, SaaS, Training",—,"Brookline, Massachusetts, United States, North America",www.virb.io/,,"$3,000,000",Seed,1,Magnetar Capital,1
