Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Bridgeport Financial Technology,Seed,Seed,"$1,500,000","Sep 17, 2020",Bridgeport Financial Technology,"Bridgeport Financial Technology is modernizing private funds to bring centralization, fluidity, and liquidity to key industry constituents.","Financial Services, FinTech, Information Services, Information Technology",—,"San Diego, California, United States, North America",www.bridgeportft.com/,,"$4,000,000",Seed,3,—,—
Seed Round - Index,Seed,Seed,"$2,600,000","Oct 20, 2020",Index,Index wants companies to use its no-code dashboard builder to help visualize their KPIs and track performance.,"Information Technology, Internet, SaaS, Software",Hispanic / Latine Founded,"San Francisco, California, United States, North America",tryindex.com,,"$2,600,000",Seed,2,"Abstract Ventures, David O. Sacks",6
Pre Seed Round - AIHunters,Pre-Seed,Seed,"$720,000","Oct 1, 2020",AIHunters,AI for video post-processing and editing. Human-like video understanding.,"Artificial Intelligence, Cloud Computing, Computer Vision, Image Recognition, Intelligent Systems, Machine Learning, Media and Entertainment, Software, Video, Video Editing",—,"Las Vegas, Nevada, United States, North America",cognitivemill.com,,"$1,080,000",Seed,2,—,—
Seed Round - Diamond State Lithotripsy,Seed,Seed,"$54,211","Oct 1, 2020",Diamond State Lithotripsy,Diamond State Lithotripsy is a health care company.,"Health Care, Medical",—,"Austin, Texas, United States, North America",,,"$237,149",Seed,4,—,—
Seed Round - SaiOx,Seed,Seed,"$205,000","Sep 14, 2020",SaiOx,SaiOx is a developer of a non-invasive ventilator system designed to help treat patients with respiratory conditions.,"Health Care, Medical, Medical Device",—,"Tucson, Arizona, United States, North America",saiox.com,,"$205,000",Seed,1,—,—
Seed Round - Doppler,Seed,Seed,"$2,300,000","Oct 6, 2020",Doppler,The #1 SecretOps Platform built for DevSecOps. Collaboratively manage your team’s secrets across environments and devices at scale.,"Apps, Information Technology, Productivity Tools, Software",—,"San Francisco, California, United States, North America",doppler.com,,"$28,800,000",Early Stage Venture,4,Sequoia Capital,15
Seed Round - FloatMe,Seed,Seed,"$3,700,000","Oct 16, 2020",FloatMe,FloatMe is a mobile application that offers financial services.,"Financial Services, FinTech, Mobile Apps",—,"San Antonio, Texas, United States, North America",www.floatme.com,,"$48,875,000",Early Stage Venture,8,—,—
Seed Round - NutriSense,Seed,Seed,"$2,500,000","Oct 30, 2020",NutriSense,NutriSense is a metabolic health platform that combines real-time monitoring with personalized dietitian coaching.,"Apps, Fitness, Health Care, Personal Health, Real Time, Wellness",—,"Chicago, Illinois, United States, North America",www.nutrisense.io,,"$31,450,000",Early Stage Venture,7,—,5
Seed Round - Animal ID,Seed,Seed,"$150,000","Sep 18, 2020",Animal ID,Animal ID it’s a b2b2c platform for pet owners and manufacturers of pet products.,"Big Data, Identity Management, Information Technology, Mobile Apps, Pet, SaaS",—,"Dallas, Texas, United States, North America",animal-id.net/,,"$700,000",Seed,3,—,1
Pre Seed Round - Talentdrop,Pre-Seed,Seed,"$655,000","Sep 15, 2020",Talentdrop,Your personal hiring page.,"Professional Networking, Recruiting, SaaS, Software","Southeast Asian Founded, Southeast Asian Led, Women Founded, Women Led","Menlo Park, California, United States, North America",www.talentdrop.com,,"$2,106,940",Seed,3,—,5
Seed Round - PSYKHE AI,Seed,Seed,"$1,700,000","Sep 28, 2020",PSYKHE AI,PSYKHE AI is a personalization platform for ecommerce that uses ML and psychology for AI-merchandising.,"Artificial Intelligence, Consumer, E-Commerce, Machine Learning, Personalization, Psychology, Retail, Retail Technology",—,"New York, New York, United States, North America",www.psykhe.com,,"$1,960,000",Seed,3,SLS Journey,4
Pre Seed Round - Light Line Delivery,Pre-Seed,Seed,"$67,000","Sep 25, 2020",Light Line Delivery,Last 500ft of package delivery in apartments using autonomous robots.,"Autonomous Vehicles, E-Commerce, Last Mile Transportation, Property Management, Real Estate, Robotics",—,"Boston, Massachusetts, United States, North America",www.lightlinedelivery.com/,,"$400,000",Seed,5,—,—
Pre Seed Round - PredictNow.ai Inc.,Pre-Seed,Seed,"$750,000","Nov 1, 2020",PredictNow.ai Inc.,Correcting human and algorithmic errors with AI,"Artificial Intelligence, Cryptocurrency, Machine Learning, Predictive Analytics, SaaS",—,"Ontario, California, United States, North America",www.predictnow.ai/,,"$750,000",Seed,1,—,—
Seed Round - ARIN Technologies,Seed,Seed,"$25,000","Sep 29, 2020",ARIN Technologies,Safety of humans working in hazardous environments can be improved dramatically through the knowledge of all moving equipment in the region.,"Industrial Automation, Logistics, Manufacturing, Public Safety, SaaS, Software",—,"Pittsburgh, Pennsylvania, United States, North America",arintech.us,,"$125,000",Seed,5,Innovation Works,1
Pre Seed Round - Biometry,Pre-Seed,Seed,"$50,000","Oct 21, 2020",Biometry,Biometry is a predictive analytics and clinical oversight to manage asthma.,"Analytics, Artificial Intelligence, Biotechnology, Health Care, Medical Device, Software",—,"Boston, Massachusetts, United States, North America",www.mybiometry.com/,,"$50,000",Seed,3,MassChallenge,1
Pre Seed Round - Insured Nomads,Pre-Seed,Seed,"$1,233,146","Oct 16, 2020",Insured Nomads,Provider of advanced-tech enabled protection for the future of work and travel.,"Financial Services, FinTech, Insurance, InsurTech","Hispanic / Latine Led, Women Founded","Birmingham, Alabama, United States, North America",www.insurednomads.com,,"$3,234,896",Seed,3,"BP Capital Management, Mucker Capital",17
Pre Seed Round - Spicy Organic,Pre-Seed,Seed,"$150,000","Oct 18, 2020",Spicy Organic,Spicy Organic brings you the top pick and high quality organic spices and herbs.,"Food and Beverage, Shopping",—,"Mckinney, Texas, United States, North America",spicyorganic.com/,,"$350,000",Seed,3,—,—
Seed Round - Blaze Global,Seed,Seed,"$226,000","Nov 1, 2020",Blaze Global,"SaaS platform that simplifies, activates and measure social and emotional development among students, teachers and parents.","Education, Family, SaaS, Social Impact, Software, Web Apps",—,"Chicago, Illinois, United States, North America",blaze.school,,"$526,000",Seed,3,—,—
Seed Round - Alexis,Seed,Seed,"$2,000,000","Oct 12, 2020",Alexis,"Alexis is an AI as a service platform that offers elite consulting services in machine learning, big data, analytics, and blockchain.","Analytics, Artificial Intelligence, Machine Learning, Software",—,"Holmdel, New Jersey, United States, North America",alexisnetworks.com,,"$2,000,000",Seed,1,Arushi Ventures,1
Seed Round - Athena Alliance,Seed,Seed,"$1,000,000","Nov 1, 2020",Athena Alliance,Digital Community Platform - Subscription Membership + Executive Development,Communities,"Women Founded, Women Led","Moss Beach, California, United States, North America",athenaalliance.com/,,"$3,000,000",Seed,2,—,1
Pre Seed Round - Sidewalk,Pre-Seed,Seed,"$230,000","Oct 31, 2020",Sidewalk,"Sidewalk is an e-commerce platform, which allows consumers to search and shop from local stores.","E-Commerce, E-Commerce Platforms, Retail, Shopping, Small and Medium Businesses",—,"Denver, Colorado, United States, North America",www.shopsidewalk.com/,,"$230,000",Seed,1,—,—
Seed Round - Altinity,Seed,Seed,"$4,000,000","Oct 1, 2020",Altinity,Altinity is the real-time data company helping Enterprises build innovative ClickHouse-based analytic applications.,"Analytics, Big Data, Business Intelligence, Data Visualization, Database, Enterprise Software, Open Source, Software",—,"Berkeley, California, United States, North America",www.altinity.com/,,"$4,000,000",Seed,1,Accel,1
Pre Seed Round - Matchbook AI,Pre-Seed,Seed,"$155,000","Oct 1, 2020",Matchbook AI,Enterprise SaaS and Master Data Software,"Information Technology, SaaS, Software",South Asian Founded,"Los Angeles, California, United States, North America",www.matchbookai.com,,"$1,710,995",Seed,4,—,—
Seed Round - Explo,Seed,Seed,"$2,300,000","Nov 10, 2020",Explo,Explo operates a data exploration and analysis platform to connect directly to database or warehouse sources.,"Analytics, Big Data, Data Visualization, Database, SaaS",—,"San Francisco, California, United States, North America",explo.co/,,"$14,450,000",Early Stage Venture,3,—,5
Pre Seed Round - NEER,Pre-Seed,Seed,"$200,000","Oct 6, 2020",NEER,Redefining Water Infrastructure Modeling and Asset Management through Machine Learning,"Asset Management, Machine Learning, Predictive Analytics, Smart Cities, Software, Water",—,"Kansas City, Missouri, United States, North America",www.neer.ai/,,"$350,000",Seed,4,—,1
Seed Round - HDT Bio,Seed,Seed,"$4,000,000","Oct 5, 2020",HDT Bio,HDT Bio is a developer of RNA vaccines and therapeutics based on LION formulation technology.,"Biopharma, Biotechnology, Pharmaceutical",—,"Seattle, Washington, United States, North America",www.hdt.bio,,"$68,950,000",Seed,6,Zoic Capital,2
Pre Seed Round - PatentPal,Pre-Seed,Seed,"$250,000","Oct 1, 2020",PatentPal,PatentPal uses machine learning and natural language processing to autogenerate patent applications.,"Artificial Intelligence, Enterprise Software, Legal Tech, Machine Learning, Natural Language Processing, SaaS",—,"Foster City, California, United States, North America",patentpal.com,,"$250,000",Seed,1,Foothill Ventures,1
Pre Seed Round - Workfrom,Pre-Seed,Seed,"$50,000","Oct 6, 2020",Workfrom,"Gather live every day to focus, be productive, and work remotely together","Digital Media, Online Portals, Social Media, Software","Black / African American Founded, Black / African American Led, Women Founded","Portland, Oregon, United States, North America",workfrom.co,,"$170,000",Seed,3,—,1
Seed Round - Plexis,Seed,Seed,"$310,000","Nov 1, 2020",Plexis,Plexis is a social engagement and event management app focused on discovering virtual and in-person events.,"Mobile Apps, Social Media, Software",—,"Lititz, Pennsylvania, United States, North America",plexis.app,,"$310,000",Seed,1,—,—
Seed Round - Skyfire Digital,Seed,Seed,"$20,000","Sep 23, 2020",Skyfire Digital,Skyfire Digital offers digital solutions for businesses.,"Advertising, Digital Marketing, SEO, Social Media Marketing",—,"Frisco, Texas, United States, North America",skyfiredigital.com/,,"$20,000",Seed,1,—,—
Seed Round - Stocksnips,Seed,Seed,"$925,000","Oct 9, 2020",Stocksnips,StockSnips's AI based platform quantifies investor sentiment that generates alpha,"Analytics, Artificial Intelligence, Finance, Financial Services, FinTech, Machine Learning",—,"Pittsburgh, Pennsylvania, United States, North America",stocksnips.net/,,"$2,150,000",Seed,5,—,1
Pre Seed Round - Focus-X Therapeutics,Pre-Seed,Seed,"$1,500,000","Sep 22, 2020",Focus-X Therapeutics,Focus-X Therapeutics is a preclinical-stage biotechnology company focused on the radiopharmaceutical pipeline.,Biotechnology,—,"Sammamish, Washington, United States, North America",www.focus-xtx.com/,,"$1,500,000",M&A,1,—,—
Seed Round - Previse,Seed,Seed,"$1,300,000","Sep 16, 2020",Previse,Previse is a life sciences company focused on the development and commercialization of diagnostic tests for cancer prevention.,"Biotechnology, Medical, Medical Device",—,"Baltimore, Maryland, United States, North America",previsedx.com/,,"$4,450,000",Seed,3,—,4
Seed Round - Queue,Seed,Seed,"$1,200,000","Sep 16, 2020",Queue,The operating system for agencies,"B2B, Collaboration, Consumer, Internet, SaaS, Software",—,"San Francisco, California, United States, North America",usequeue.com,,"$2,069,829",Seed,4,—,9
Pre Seed Round - Freedom Company,Pre-Seed,Seed,"$1,100,000","Oct 3, 2020",Freedom Company,American Luxury Clothing Brand,"E-Commerce, Fashion, Retail",—,"Franklin, Tennessee, United States, North America",freedomcompany.co/,,"$1,850,000",Seed,2,—,—
"Seed Round - Cuddlynest, Inc",Seed,Seed,"$6,000,000","Oct 23, 2020","Cuddlynest, Inc","World's premier booking platform offering all accommodations for all types of traveler, anywhere in the world, for the best price.","Adventure Travel, Business Travel, Travel Accommodations",—,"Orlando, Florida, United States, North America",www.cuddlynest.com,,"$14,000,000",Seed,3,—,—
Seed Round - Rare Edition,Seed,Seed,"$1,500,000","Nov 1, 2020",Rare Edition,"Rare Edition is a collectible space for users to buy, sell, grade, and vault consumer's collectibles.","Consumer Goods, E-Commerce, Retail",—,"New York, New York, United States, North America",www.rareedition.com,,"$1,500,000",—,2,—,2
Seed Round - Sora Schools,Seed,Seed,"$2,700,000","Oct 2, 2020",Sora Schools,"A live, virtual middle & high school designed to accelerate your student toward their wildest dreams.",Education,—,"Atlanta, Georgia, United States, North America",soraschools.com,,"$23,524,978",—,3,Union Square Ventures,6
Pre Seed Round - Invisit,Pre-Seed,Seed,"$135,000","Sep 21, 2020",Invisit,Loginhood is a privacy management software for e-commerce companies.,"E-Commerce, Information Technology, Internet, Software",—,"Brooklyn, New York, United States, North America",loginhood.io,,"$135,000",Seed,1,XRC Ventures,1
Pre Seed Round - SpairTime,Pre-Seed,Seed,"$65,000","Nov 1, 2020",SpairTime,Social-networking services platform for green gigs and sustainable services,"CleanTech, Internet, Service Industry, Sharing Economy, Social Media, Social Network, Sustainability",—,"Chittenango, New York, United States, North America",SpairTime.com/,,"$65,000",Seed,1,—,—
Seed Round - IsoTruss Industries LLC,Seed,Seed,"$3,000,000","Oct 14, 2020",IsoTruss Industries LLC,"IsoTruss® structures offer a lightweight and efficient alternative to traditional wood, steel, aluminum and composite structures.","Architecture, Clean Energy, CleanTech, Manufacturing",—,"Orem, Utah, United States, North America",www.isotruss.com,,"$9,724,000",Early Stage Venture,5,Sojitz,1
Seed Round - EKTO VR,Seed,Seed,"$50,000","Oct 20, 2020",EKTO VR,EKTO VR develops wearable robotic boots that allow for locomotion in virtual reality environments.,"Hardware, Robotics, Training, Virtual Reality, Wearables",—,"Pittsburgh, Pennsylvania, United States, North America",ektovr.com,,"$440,000",Seed,3,—,1
Pre Seed Round - StockStory,Pre-Seed,Seed,"$700,000","Sep 29, 2020",StockStory,StockStory algorithmically generates written reports providing investment advice for individual stock investors.,"Finance, Financial Services, Information Technology",—,"Middletown, Delaware, United States, North America",stockstory.org/,,"$700,000",Seed,1,Credo Ventures,1
Seed Round - Edlyft,Seed,Seed,"$1,400,000","Oct 28, 2020",Edlyft,"We're Edlyft- enterprises like Google, Dropbox, and LinkedIn use our software to offer job training programs to college CS students.","Education, Human Resources, SaaS, Software, Training","Black / African American Founded, Black / African American Led, Women Founded, Women Led","San Francisco, California, United States, North America",edlyft.com/,,"$1,550,000",Seed,3,—,8
Seed Round - PickUp,Seed,Seed,"$600,000","Oct 29, 2020",PickUp,PickUp is a fan opinion platform that makes content interactive by letting publishers embed contextual and shareable editorial.,"Gaming, Media and Entertainment, News, Publishing, Sports",—,"Brooklyn, New York, United States, North America",www.PlayPickUp.com,,"$5,080,000",—,4,—,—
Seed Round - Collective,Seed,Seed,"$8,650,000","Sep 29, 2020",Collective,"Collective offers financial solutions designed for self-employed business owners such as company formation, tax, accounting, & bookkeeping.","Finance, Financial Services, FinTech",—,"San Francisco, California, United States, North America",www.collective.com,,"$78,650,000",Early Stage Venture,4,"General Catalyst, QED Investors",14
Seed Round - TaskPlanner,Seed,Seed,"$950,000","Nov 3, 2020",TaskPlanner,TaskPanner is the easiest way to manage your projects and tasks at scale,Software,—,"San Diego, California, United States, North America",www.taskplanner.app,,"$950,000",Seed,1,—,—
Seed Round - Kindest,Seed,Seed,"CZK37,000,000","Nov 10, 2020",Kindest,"SaaS, Crowdfunding, Events, FinTech, Non Profit","Crowdfunding, Email Marketing, FinTech, Internet, Non Profit, SaaS, Software",Women Founded,"Santa Monica, California, United States, North America",www.kindest.com,,"$2,355,288",Seed,4,—,3
Seed Round - Cloud Dentistry,Seed,Seed,"$1,799,997","Oct 27, 2020",Cloud Dentistry,Cloud Dentistry is an online interactive platform for dental offices to connect with dental staff in real-time.,"Dental, Real Time, Recruiting, SaaS, Staffing Agency",—,"Houston, Texas, United States, North America",www.clouddentistry.com,,"$4,226,739",Seed,5,—,—
Pre Seed Round - RoundlyX,Pre-Seed,Seed,"$120,000","Sep 15, 2020",RoundlyX,RoundlyX helps users auto invest their spare change in bitcoin and other digital assets when making everyday purchases.,"Bitcoin, Cryptocurrency, FinTech",—,"Richmond, Virginia, United States, North America",roundlyx.com,,"$3,035,000",Seed,8,—,—
Seed Round - Dapi,Seed,Seed,"$400,000","Oct 8, 2020",Dapi,Dapi is a platform that enables any application to accept payments instantly at near to 0 fees directly from bank accounts.,"Banking, Financial Services, FinTech, Payments",—,"San Francisco, California, United States, North America",dapi.co,,"$5,155,000",Seed,9,—,1
Pre Seed Round - bowr,Pre-Seed,Seed,"$60,000","Oct 12, 2020",bowr,"Marketplace, Saas, DTC, Supplychain","E-Commerce, Furniture, Home Decor, Internet, Marketplace",—,"Sheridan, Wyoming, United States, North America",bowr.co,,"$60,000",Seed,1,—,—
Seed Round - Shotcall,Seed,Seed,"$2,200,000","Oct 28, 2020",Shotcall,Shotcall is the platform and marketplace for fans to join the game or content with their favorite people.,"Digital Entertainment, eSports, Gamification, Gaming, Marketplace, Media and Entertainment, Video Streaming",—,"Atlanta, Georgia, United States, North America",shotcall.gg/,,"$2,320,000",Seed,2,"Initial Capital, New Stack Ventures",3
Seed Round - TheraB Medical,Seed,Seed,"$350,000","Oct 1, 2020",TheraB Medical,TheraB Medical is a medical device company that promotes holistic treatment for infant jaundice.,"Biotechnology, Hospital, Medical","Women Founded, Women Led","East Lansing, Michigan, United States, North America",www.therabmedical.com/,,"$1,200,000",Seed,12,—,—
Seed Round - Nastro Technologies,Seed,Seed,"$1,000,000","Oct 7, 2020",Nastro Technologies,Nastro Technologies is a tech startup company that specializes in asset-tracking technology.,"Asset Management, Information Technology, Manufacturing",—,"San Antonio, Texas, United States, North America",,,"$2,201,371",—,2,—,—
Seed Round - Fluid Efficiency,Seed,Seed,"$500,000","Sep 14, 2020",Fluid Efficiency,Fluid Efficiency provides single-injection DRAs for crude oil and refined pipelines.,"Chemical, Manufacturing, Oil and Gas",Women Founded,"Pasadena, California, United States, North America",fluidefficiency.com,,"$7,958,578",—,4,—,—
Seed Round - Spree3D,Seed,Seed,"$500,000","Oct 13, 2020",Spree3D,Spree3D revolutionizes the way people interact with fashion in a digital form.,"Digital Entertainment, Fashion, Software","Women Founded, Women Led","Incline Village, Nevada, United States, North America",spree3d.com/,,"$7,500,000",—,2,—,—
Pre Seed Round - Disco,Pre-Seed,Seed,"$500,000","Oct 1, 2020",Disco,Disco develops an AI-driven partnership platform that makes recommendations to consumers across brands.,"Artificial Intelligence, Brand Marketing, CRM, E-Commerce",—,"San Francisco, California, United States, North America",www.disconetwork.com/,,"$25,800,000",Early Stage Venture,4,—,1
Pre Seed Round - Caria,Pre-Seed,Seed,"$200,000","Sep 25, 2020",Caria,AI-powered platform for women's health,"Health Care, Women's","South Asian Founded, South Asian Led, Women Founded, Women Led","San Francisco, California, United States, North America",hellocaria.com,,"$200,000",Seed,2,—,1
Seed Round - Perch,Seed,Seed,"$123,500,000","Oct 20, 2020",Perch,Perch is a technology-driven company that acquires direct-to-consumer businesses that are selling on Amazon and growing their operations.,"Consumer Goods, E-Commerce, Retail",—,"Boston, Massachusetts, United States, North America",www.perchhq.com,,"$908,750,000",Early Stage Venture,4,Spark Capital,4
Seed Round - Arcani Coil Care,Seed,Seed,"$350,000","Sep 24, 2020",Arcani Coil Care,"Arcani Coil Care is dedicated to helping women and children, of every curl type, embrace their natural texture.","Beauty, Personal Health",—,"Ohio, Illinois, United States, North America",www.arcanicoilcare.com,,"$350,000",Seed,1,—,—
Pre Seed Round - NewSpace Networks,Pre-Seed,Seed,"$3,131","Oct 19, 2020",NewSpace Networks,NewSpace Networks develops software products for space-based systems.,"Aerospace, Military, Software",—,"San Jose, California, United States, North America",www.newspacenetworks.com/,,"$3,131",M&A,2,—,—
Seed Round - X-COR Therapeutics,Seed,Seed,"$2,600,000","Nov 12, 2020",X-COR Therapeutics,X-COR Therapeutics is a medical device company creating the first commercially available CO2 removal device.,"Biotechnology, Health Care, Medical Device",—,"Allston, Massachusetts, United States, North America",xcortherapeutics.com/,,"$2,800,000",Seed,5,Alira Health Ventures,3
Seed Round - Highwing,Seed,Seed,"$4,000,000","Nov 10, 2020",Highwing,Highwing is an insurance technology company that develops an open-data platform for commercial insurance brokers and carriers.,"Analytics, Insurance, InsurTech, Software",—,"Denver, Colorado, United States, North America",highwing.io,,"$7,250,000",Seed,2,"BrokerTech Ventures, BRP Group",11
Seed Round - PAYMYNT Financial,Seed,Seed,"$250,000","Oct 14, 2020",PAYMYNT Financial,"PAYMYNT is a financial growth app that combines mobile commerce, investing, cash and crypto rewards all in one digital wallet.","Cryptocurrency, E-Commerce, FinTech, Mobile, Mobile Payments",—,"Boston, Massachusetts, United States, North America",paymynt.money,,"$1,100,000",Seed,5,—,—
Seed Round - Heila Technologies,Seed,Seed,"$2,500,000","Oct 21, 2020",Heila Technologies,Heila Technologies is a provider of a decentralized optimization system that reduces system complexity and cost.,"Energy, Industrial Engineering, Renewable Energy",—,"Somerville, Massachusetts, United States, North America",heilatech.com,,"$4,070,074",M&A,6,—,1
Seed Round - DataFleets,Seed,Seed,"$4,500,000","Oct 26, 2020",DataFleets,"DataFleets is a privacy-preserving data engine that unifies distributed data for rapid access, agile analytics, and automated compliance.","Analytics, Big Data, Developer APIs, Enterprise Software, Machine Learning, Privacy, Security, Software",—,"Palo Alto, California, United States, North America",www.datafleets.com,,"$4,500,000",M&A,1,"AME Cloud Ventures, Morado Ventures",9
Seed Round - PoolTogether,Seed,Seed,"$1,000,000","Oct 25, 2020",PoolTogether,"PoolTogether is a no-loss, audited savings game powered by blockchain technology.",Blockchain,—,"Brooklyn, New York, United States, North America",www.pooltogether.com/,,"$8,000,000",Early Stage Venture,3,ParaFi Capital,6
Pre Seed Round - Storybook,Pre-Seed,Seed,"$100,000","Oct 15, 2020",Storybook,"STORYBOOK is the only app to combine infant massage, bedtime stories and music to help children relax and sleep better.","Apps, Baby, Family, Parenting, Wellness","Hispanic / Latine Founded, Women Led","Miami, Florida, United States, North America",storybook-app.com/,,"$900,000",Seed,5,LAUNCH,1
Pre Seed Round - Casting Depot,Pre-Seed,Seed,"$300,000","Oct 12, 2020",Casting Depot,Casting Depot is a professional network for on-camera gigs in the media and entertainment industry.,"Media and Entertainment, Music, Video","Women Founded, Women Led","New York, New York, United States, North America",www.castingdepot.com/,,"$300,000",Seed,1,Antler,1
Pre Seed Round - ImmunoMind,Pre-Seed,Seed,"$500,000","Sep 25, 2020",ImmunoMind,Multi-Omics Driven Development of Effective Cell Therapies,"Artificial Intelligence, Bioinformatics, Biotechnology, Genetics, Therapeutics",—,"Berkeley, California, United States, North America",immunomind.com,,"$755,000",Seed,4,—,—
Seed Round - Shipa,Seed,Seed,"$3,750,000","Oct 8, 2020",Shipa,Shipa is an Application Management Framework for Cloud Native Applications.,"Software, Web Development",—,"Santa Clara, California, United States, North America",shipa.io/,,"$3,750,000",M&A,1,"Engineering Capital, Jump Capital",2
Seed Round - Stairwell,Seed,Seed,"$4,520,000","Oct 28, 2020",Stairwell,Stairwell is a cybersecurity company that offers an Automated Threat Detection and Response platform that attackers can’t detect or evade.,"Cyber Security, Information Technology, Network Security, Security, Software",—,"Mountain View, California, United States, North America",www.stairwell.com,,"$69,520,000",Early Stage Venture,5,Accel,4
Seed Round - Massive Bio,Seed,Seed,"$2,817,500","Nov 3, 2020",Massive Bio,Massive Bio is an AI powered oncology platform that connects patients to clinical trials while enabling pharma to get access to patients.,"Artificial Intelligence, Big Data, Biotechnology, Clinical Trials, Health Care, Machine Learning, Medical, Natural Language Processing, Pharmaceutical, Therapeutics","Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led","New York, New York, United States, North America",massivebio.com/,,"$23,317,500",Early Stage Venture,6,Revo Capital,3
Seed Round - Pro Football Doc,Seed,Seed,"$1,000,000","Oct 8, 2020",Pro Football Doc,Pro Football Doc is a subscription service that gives bettors and fantasy players the injury information.,"Sports, Subscription Service",—,"San Diego, California, United States, North America",profootballdoc.com/,,"$1,000,000",Seed,1,—,—
Seed Round - Melixir,Seed,Seed,"$1,000,000","Oct 12, 2020",Melixir,Melixir is a cult beauty brand rooted in Korean skincare rituals backed by science.,"Beauty, Consumer, Consumer Goods, Lifestyle, Retail, Sustainability","East Asian Founded, East Asian Led, Women Founded, Women Led","San Francisco, California, United States, North America",www.melixirskincare.com,,"$1,150,000",Seed,3,Dunamu & Partners,2
Pre Seed Round - KinergyCare,Pre-Seed,Seed,"$75,000","Sep 16, 2020",KinergyCare,"KinergyCare is a patient-centric, technology-enabled health care services company.",Health Care,"Women Founded, Women Led","Mclean, Virginia, United States, North America",kinergycare.com/,,"$75,000",Seed,2,The Launch Place,1
Pre Seed Round - Lantern,Pre-Seed,Seed,"$200,000","Nov 11, 2020",Lantern,Options insights for the retail trader,Consumer Software,—,"New York, New York, United States, North America",uselantern.com,,"$200,000",Seed,1,Antler,1
Seed Round - Rarebird,Seed,Seed,"$3,000,000","Sep 15, 2020",Rarebird,Rarebird is a coffee company featuring Arabica coffee beans that deliver improved mental wellness outcomes.,"Coffee, E-Commerce, Food and Beverage",—,"San Leandro, California, United States, North America",www.rarebird.coffee/,,"$3,397,585",—,4,—,5
Seed Round - DiRx Health,Seed,Seed,"$5,000,000","Sep 18, 2020",DiRx Health,"DiRx is a digital pharmacy that offers safe, affordable, in-home delivery of generic medications to US consumers with no insurance needed.","Fitness, Health Care, Pharmaceutical, Wellness",—,"East Brunswick, New Jersey, United States, North America",dirxhealth.com,,"$15,000,000",Early Stage Venture,3,—,—
Pre Seed Round - NeuraLoom,Pre-Seed,Seed,"$100,000","Oct 20, 2020",NeuraLoom,NeuraLoom is a synthetic media platform for producing and distributing synthetic video content.,"Artificial Intelligence, Machine Learning, Video, Video Streaming, Virtual Assistant",—,"New York, New York, United States, North America",neuraloom.ai,,"$1,150,000",Seed,7,Starta VC,2
Seed Round - Beam Coffee,Seed,Seed,"$110,000","Oct 1, 2020",Beam Coffee,Beam builds cafes that offers an app-driven coffee shop experience.,"Food and Beverage, Hardware, Mobile, Retail",—,"New York, New York, United States, North America",www.beamcoffee.io/,,"$110,000",Seed,1,Starta VC,1
Seed Round - JobGet,Seed,Seed,"$2,100,000","Oct 12, 2020",JobGet,"JobGet is a marketplace where employers and job seekers can instantly message each other, schedule meetings, or video interview.","Human Resources, Information Technology, Marketplace, Mobile Apps, Recruiting",—,"Boston, Massachusetts, United States, North America",www.jobget.com/,,"$54,350,000",Early Stage Venture,5,Pillar VC,6
Pre Seed Round - The Catamount - Reboot (Formerly - Stylemaar) Revived - The Never Ending Journey,Pre-Seed,Seed,"₹1,440,000","Oct 30, 2020",The Catamount - Reboot (Formerly - Stylemaar) Revived - The Never Ending Journey,India's Fastest Growing Footwear Brand Turned - The Catamount - Reboot,"E-Commerce, Fashion, Internet, Lifestyle, Marketing, Retail",—,"India, Pennsylvania, United States, North America",stylemaar.com/,,"₹1,440,000",Seed,1,Axis Bank,1
Pre Seed Round - Pliant.io,Pre-Seed,Seed,"$2,600,000","Sep 15, 2020",Pliant.io,The Orchestration & Automation Platform for the Digital Enterprise,"Information Technology, IT Infrastructure, IT Management, Software",—,"Boston, Massachusetts, United States, North America",www.pliant.io,,"$15,000,000",Early Stage Venture,3,"Gutbrain Ventures, Tim McSweeney​",7
Seed Round - Demand Sage,Seed,Seed,"$3,000,000","Sep 17, 2020",Demand Sage,Demand Sage is a sales & marketing intelligence SaaS solution,"Information Services, Information Technology, SaaS",—,"Boston, Massachusetts, United States, North America",www.demandsage.com/,,"$3,000,000",M&A,1,"Eniac Ventures, Underscore VC",2
Seed Round - Stretch Out Studios,Seed,Seed,"$25,000","Sep 17, 2020",Stretch Out Studios,Stretch Out Studios is a retailing company.,Retail,—,"Norwalk, Connecticut, United States, North America",,,"$1,270,000",Seed,2,—,—
Pre Seed Round - Firstbase.io,Pre-Seed,Seed,"$200,000","Oct 1, 2020",Firstbase.io,"FirstBase.io is a startup that helps founders and entrepreneurs launch, manage, and grow a business online.","Business Development, FinTech, Legal, Legal Tech, Software",—,"New York, New York, United States, North America",firstbase.io,,"$3,375,000",Early Stage Venture,6,—,—
