Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Pre Seed Round - Boostopia,Pre-Seed,Seed,"$100,000","Jan 14, 2021",Boostopia,Boostopia helps companies understand and improve their support departments.,"B2B, Business Intelligence, Call Center, Customer Service, E-Commerce, Enterprise Software, SaaS, Software, Technical Support",—,"Durham, North Carolina, United States, North America",boostopia.com,,"$100,000",M&A,1,—,1
Pre Seed Round - Gales,Pre-Seed,Seed,"$120,000","Jan 25, 2021",Gales,"Gales manufactures footwear for healthcare professionals, delivering comfort, support, and protection.","Consumer Goods, Fashion, Health Care, Manufacturing, Retail",—,"Malibu, California, United States, North America",www.weargales.com,,"$4,776,392",Early Stage Venture,4,Techstars,1
Pre Seed Round - Pipedream Labs,Pre-Seed,Seed,"$120,000","Jan 25, 2021",Pipedream Labs,Pipedream Labs is a hyper logistics company that provides underground tunnel and tube works.,"Artificial Intelligence, Delivery, Logistics, Robotics",—,"Austin, Texas, United States, North America",pipedreamlabs.co,,"$120,000",Seed,4,Techstars,1
Seed Round - GoodJob Software,Seed,Seed,"$3,000,000","Jan 28, 2021",GoodJob Software,GoodJob is a SaaS / AI platform that provides deep matching of jobs and candidates.,"Artificial Intelligence, Human Resources, Machine Learning, Recruiting, SaaS, Software",—,"Birmingham, Alabama, United States, North America",www.goodjob.io,,"$8,910,000",Early Stage Venture,3,—,—
Pre Seed Round - 2BeLive,Pre-Seed,Seed,"$1,500,000","Jan 20, 2021",2BeLive,"Interactive Education Platform - Teaching anything to anyone, anytime, anyplace. A one-stop-shop solution for schools, teachers and students","Education, Information Technology, Software",—,"Dover, Delaware, United States, North America",www.2belive.net,,"$1,500,000",Seed,2,—,—
Pre Seed Round - Text Blaze,Pre-Seed,Seed,"$125,000","Jan 24, 2021",Text Blaze,Personal workflow automation. Save programmable snippets and insert them anywhere on the web.,"Information Technology, Productivity Tools, SaaS, Software",—,"Oakland, California, United States, North America",blaze.today,,"$3,425,000",Seed,2,Y Combinator,2
Pre Seed Round - Debtle,Pre-Seed,Seed,"$100,000","Jan 15, 2021",Debtle,"Debtle helps resolve financial obligations in a quick, transparent, and frictionless manner.","Finance, Financial Services, FinTech, Lending",—,"Sheboygan, Wisconsin, United States, North America",app.debtle.com/,,"$100,000",Seed,2,Forum Ventures,2
Seed Round - Coeptis Pharmaceuticals,Seed,Seed,"$597,000","Jan 28, 2021",Coeptis Pharmaceuticals,Coeptis Pharmaceuticals is a pharmaceutical company which focuses on developing and marketing branded and generic pharmaceuticals.,"Marketing, Pharmaceutical",—,"Wexford, Pennsylvania, United States, North America",coeptispharma.com/,,"$1,514,500",Seed,2,—,—
Pre Seed Round - Unknot.id,Pre-Seed,Seed,"$163,000","Jan 25, 2021",Unknot.id,Revolutionizing the tracking and monitoring of everything mobile,Artificial Intelligence,"Women Founded, Women Led","Orlando, Florida, United States, North America",www.unknot.id,,"$1,856,368",Seed,5,U.S. Army Combat Capabilities Development Command DEVCOM Soldier Center,1
Seed Round - Rubix LS,Seed,Seed,"$1,250,000","Feb 9, 2021",Rubix LS,"Rubix LS primary goal is to eradicate rare diseases through transformative research and development, breakthroughs in engineering.","Biopharma, Biotechnology, Consulting, Health Care, Life Science, Medical Device","Black / African American Founded, Black / African American Led","Lawrence, Massachusetts, United States, North America",www.rubixls.com,,"$1,900,000",Seed,3,—,—
Seed Round - WealthBlock,Seed,Seed,"$250,000","Feb 12, 2021",WealthBlock,WealthBlock is a technology firm that helps people take control of their financial future.,"Artificial Intelligence, Blockchain, Financial Services, FinTech, Information Technology","Black / African American Founded, Black / African American Led","Chicago, Illinois, United States, North America",wealthblock.ai,,"$250,000",Seed,2,—,—
Pre Seed Round - Aux,Pre-Seed,Seed,"$200,000","Feb 1, 2021",Aux,A platform that utilizes the natural process of media sharing within peer-to-peer networks regardless of streaming service affiliation.,"Media and Entertainment, Mobile, Social Media, Software",—,"Cupertino, California, United States, North America",www.auxtunes.com/,,"$200,000",Seed,1,—,—
Pre Seed Round - OpenAxis,Pre-Seed,Seed,"$120,000","Jan 25, 2021",OpenAxis,OpenAxis is a data visualization platform,"Analytics, Data Visualization, Journalism, Social Impact, Software",—,"New York, New York, United States, North America",www.openaxis.com,,"$1,620,000",Seed,2,Techstars,1
Pre Seed Round - Contora,Pre-Seed,Seed,"$100,000","Jan 30, 2021",Contora,Contora is an off-chain data provider for cryptocurrency and offers crypto trading with alternative data about cryptocurrencies and tokens.,"Analytics, Big Data, Cryptocurrency, Database, Finance",—,"San Francisco, California, United States, North America",contora.ai,,"$100,000",Seed,1,—,—
Seed Round - Reflect,Seed,Seed,"$1,700,000","Jan 22, 2021",Reflect,Reflect is an automated web testing tool for developers to test their web app without writing a line of code.,"Developer Tools, Productivity Tools, Software",—,"Philadelphia, Pennsylvania, United States, North America",reflect.run,,"$1,850,000",Seed,2,—,4
Seed Round - Pasithea Therapeutics,Seed,Seed,"$250,000","Jan 26, 2021",Pasithea Therapeutics,Pasithea Therapeutics is a biotechnology company that seeks to solve clinical problems such as mental health.,"Biotechnology, Health Care, Therapeutics",—,"Venice, California, United States, North America",pasitheaclinics.com/,,"$31,325,616",IPO,3,—,—
Seed Round - intenseye,Seed,Seed,"$4,000,000","Feb 11, 2021",intenseye,Intenseye is an AI-powered workplace safety platform that helps large enterprises to scale employee health and safety across their facility.,"Analytics, Artificial Intelligence, Computer Vision, Software, Video",—,"New York, New York, United States, North America",intenseye.com,,"$29,100,000",Early Stage Venture,3,"Air Street Capital, Point Nine",4
Seed Round - sovaSage,Seed,Seed,"$50,000","Jan 20, 2021",sovaSage,SovaSage is a digital healthcare platform used to come up with the treatment of sleep apnea patients and other chronic conditions.,"Health Care, Medical, Medical Device",—,"Pittsburgh, Pennsylvania, United States, North America",www.sovasage.com/,,"$5,100,000",—,3,—,2
Seed Round - Fashinza,Seed,Seed,"$2,600,000","Jan 20, 2021",Fashinza,Fashinza is a B2B marketplace that solves trend forecasting and sourcing for fashion brands and retailers.,"B2B, Fashion, Marketplace",—,"New York, New York, United States, North America",fashinza.com,,"$152,616,326",Early Stage Venture,6,"Accel, Elevation Capital",5
Seed Round - PT&C Group,Seed,Seed,"$750,000","Feb 3, 2021",PT&C Group,PT&C Group,—,—,"Salt Lake City, Utah, United States, North America",,,"$2,250,000",Seed,2,—,—
Seed Round - Quiver Quantitative,Seed,Seed,"$525,000","Jan 28, 2021",Quiver Quantitative,Quiver Quantitative is an alternative data platform designed for retail investors.,"Data Visualization, FinTech, Hedge Funds",—,"Spring Green, Wisconsin, United States, North America",www.quiverquant.com,,"$2,625,000",Seed,3,—,1
Seed Round - Incolo,Seed,Seed,"$1,500,000","Jan 25, 2021",Incolo,"Incolo, helps founders build Investable businesses through a platform of education, experts, and community","Communities, Consulting, Crowdfunding, Media and Entertainment",—,"Raleigh, North Carolina, United States, North America",www.incolo.io,,"$1,500,000",Seed,1,—,—
Seed Round - Zadar Labs,Seed,Seed,"$5,600,000","Jan 29, 2021",Zadar Labs,Zadar Labs brings radar intelligence to autonomous systems,"Artificial Intelligence, Autonomous Vehicles, Machine Learning, Robotics, Sensor",—,"San Jose, California, United States, North America",www.zadarlabs.com/,,"$5,600,000",Seed,3,Tim Kentley-Klay,5
Seed Round - AceUp,Seed,Seed,"$8,500,000","Jan 30, 2021",AceUp,"AceUp empowers individuals, teams, and organizations to lead through change.","EdTech, Education, Human Resources, SaaS, Software, Training, Virtual Workforce",—,"Boston, Massachusetts, United States, North America",www.aceup.com,,"$10,950,000",Seed,4,French Partners,2
Seed Round - Scope,Seed,Seed,"$2,250,000","Feb 9, 2021",Scope,Scope is an Implementation-as-a-Service platform that scales and reduces the cost of implementations.,"Information Services, Information Technology, Software",—,"San Francisco, California, United States, North America",www.scopeinc.com,,"$3,350,000",Seed,2,Indicator Ventures,3
Seed Round - Elite HRV,Seed,Seed,"$3,000,000","Feb 1, 2021",Elite HRV,"Elite HRV delivers real-time biomarker insights for stress, fitness, wellness, health, gaming, productivity, and more.","Digital Entertainment, Fitness, Health Care, Internet, Software",—,"Asheville, North Carolina, United States, North America",elitehrv.com,,"$9,877,989",Seed,4,Boston Seed Capital,2
Seed Round - PT Genie,Seed,Seed,"$150,000","Feb 5, 2021",PT Genie,PT Genie is a wearable gadget that allows patients to stay in touch with their physical therapist while doing home exercises.,Personal Health,—,"Orlando, Florida, United States, North America",ptgenie.com/,,"$150,000",Seed,1,—,—
Pre Seed Round - JusticeText,Pre-Seed,Seed,"$120,000","Jan 25, 2021",JusticeText,JusticeText is strengthening the ability of public defenders to analyze this crucial data with their evidence management software.,"Audio, Software, Video","Women Founded, Women Led","Irvine, California, United States, North America",justicetext.com,,"$2,420,000",Seed,5,Cox Enterprises Social Impact Accelerator powered by Techstars,2
Seed Round - Quilt,Seed,Seed,"$3,500,000","Feb 10, 2021",Quilt,Quilt is a feminine-forward audio social network.,"Communities, Environmental Consulting, Online Portals","Women Founded, Women Led","Los Angeles, California, United States, North America",www.beta.wearequilt.com,,"$8,335,492",Seed,6,Mayfield Fund,8
Pre Seed Round - Spaceship,Pre-Seed,Seed,"$300,000","Feb 1, 2021",Spaceship,Spaceship is a Continuous Delivery platform used to get applications up and running with zero hassle on any cloud.,"Cloud Infrastructure, Developer Tools, Information Technology, PaaS, Software",—,"Atlanta, Georgia, United States, North America",spaceship.run/,,"$830,000",Seed,4,—,—
Seed Round - Mentore.ai,Seed,Seed,"$1,200,000","Jan 26, 2021",Mentore.ai,Mentore is a connected training platform that helps employers train and retain new employees using AI,"Analytics, Artificial Intelligence, Industrial Manufacturing, Machine Learning, Productivity Tools, Virtual Workforce",—,"Boston, Massachusetts, United States, North America",www.mentore.ai/,,"$2,725,000",—,8,Monozukuri Ventures,2
Seed Round - Infinite Objects,Seed,Seed,"$480,000","Jan 14, 2021",Infinite Objects,"Infinite Objects offers consumer display products for personal, entertainment, art, and NFT content.","Blockchain, Consumer Electronics, E-Commerce, Video","Hispanic / Latine Founded, Hispanic / Latine Led","Brooklyn, New York, United States, North America",infiniteobjects.com,,"$8,080,000",Seed,3,—,6
Seed Round - Office Hours,Seed,Seed,"$5,000,000","Feb 1, 2021",Office Hours,Get paid to share what you know.,"Communities, Marketplace, Software",—,"San Francisco, California, United States, North America",www.officehours.com/,,"$5,000,000",Seed,1,—,8
Pre Seed Round - Localight,Pre-Seed,Seed,"$250,000","Jan 19, 2021",Localight,Shop Local. Earn Rewards. Repeat.,"Apps, FinTech, Mobile, Retail",—,"Long Beach, California, United States, North America",join.localight.com/,,"$250,000",Seed,1,—,—
Seed Round - Proper Good,Seed,Seed,"$750,000","Jan 29, 2021",Proper Good,Proper Good offers 90-second tasty meals with clean ingredients delivered directly to the customer's door.,"Food and Beverage, Food Delivery, Food Processing, Gift Card, Nutrition, Wholesale",—,"Bozeman, Montana, United States, North America",eatpropergood.com/,,"$5,000,000",Seed,3,XRC Ventures,3
Seed Round - Second Front Systems,Seed,Seed,"$2,100,000","Jan 28, 2021",Second Front Systems,Second Front Systems accelerates the delivery of mission-critical software-as-a-service (SaaS) solutions to the government.,"Information Services, Information Technology, National Security, SaaS, Software",—,"Wilmington, Delaware, United States, North America",secondfront.com/,,"$42,100,000",Early Stage Venture,5,Artis Ventures (AV),6
Seed Round - SpIntellx,Seed,Seed,"$260,000","Feb 2, 2021",SpIntellx,Shaping the Future of Spatially Intelligent Biology,"Artificial Intelligence, Biopharma, Biotechnology, Life Science, Machine Learning",—,"Pittsburgh, Pennsylvania, United States, North America",www.spintellx.com/,,"$1,673,256",Seed,9,—,—
Seed Round - Pizza Club Games,Seed,Seed,"$1,500,000","Feb 9, 2021",Pizza Club Games,Pizza Club Games operates as a mobile game studio.,"Gaming, Video Games",—,"Foster City, California, United States, North America",pizzaclubgames.com/,,"$1,500,000",Seed,2,—,—
Seed Round - Lemonada Media,Seed,Seed,"$1,000,000","Feb 11, 2021",Lemonada Media,Lemonada Media is a podcast network that shares the unfiltered version of the human experience.,"Content, Media and Entertainment, Podcast","Women Founded, Women Led","Minneapolis, Minnesota, United States, North America",www.lemonadamedia.com/,,"$10,500,000",Early Stage Venture,3,—,—
Pre Seed Round - Window,Pre-Seed,Seed,"$500,000","Jan 15, 2021",Window,Construction-only Social Content Platform to share what's being built - project by project.,"Construction, Content Discovery, Mobile Apps, SaaS, Social Media, Social Media Marketing, Social Network",—,"Brooklyn, New York, United States, North America",www.windowapp.com,,"$500,000",Seed,1,—,—
Seed Round - Fusebit,Seed,Seed,"$3,500,000","Jan 15, 2021",Fusebit,The first integration platform designed for developer joy,"Information Technology, Internet, Software",—,"Redmond, Washington, United States, North America",fusebit.io,,"$3,500,000",Seed,1,Four Rivers Group,2
Pre Seed Round - Pulley.ai,Pre-Seed,Seed,"$322,500","Jan 29, 2021",Pulley.ai,"AI that grows your online store. Connect your shop, email, and ad platforms, and get daily personalized steps to grow sales. No code needed.","Analytics, E-Commerce, Marketing, SaaS, Software",—,"Claymont, Delaware, United States, North America",www.pulley.ai/,,"$442,500",Seed,2,—,—
Seed Round - Urban SDK,Seed,Seed,"$1,600,000","Feb 2, 2021",Urban SDK,Urban SDK is a data analytics and visualization software that transforms data from the physical world and turns it into intelligence.,"Analytics, Civil Engineering, Government, Law Enforcement, Public Transportation, SaaS, Smart Cities, Software, Transportation",—,"Jacksonville, Florida, United States, North America",urbansdk.com,,"$4,570,000",Seed,4,"DeepWork Capital, Florida Opportunity Fund",3
Seed Round - plumedot,Seed,Seed,"$150,000","Jan 25, 2021",plumedot,Enterprise SaaS,Software,—,"San Francisco, California, United States, North America",www.plumedot.com,,"$150,000",Seed,1,Quake Capital Partners,1
Pre Seed Round - MODICA Microindustries,Pre-Seed,Seed,"$120,000","Jan 27, 2021",MODICA Microindustries,MODICA Microindustries provides automation machinery manufacturing services.,"Industrial Automation, Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Service Industry",—,"Seattle, Washington, United States, North America",www.mmicroindustries.com/,,"$120,000",Seed,1,Techstars,1
Seed Round - SemiCab,Seed,Seed,"$850,000","Jan 13, 2021",SemiCab,SemiCab Inc.offers technology platforms to logistics providers.,Software,—,"Atlanta, Georgia, United States, North America",www.semicab.com/freight-marketplace,,"$850,000",Seed,1,—,—
Seed Round - CytoAgents,Seed,Seed,"$50,000","Jan 20, 2021",CytoAgents,"CytoAgents is a biotechnology company focused on the the treatment of COVID-19, Influenza, and other viral infectious diseases.","Biotechnology, Health Care, Medical","Women Founded, Women Led","Pittsburgh, Pennsylvania, United States, North America",www.cytoagents.com/,,"$17,206,500",Early Stage Venture,10,—,2
Pre Seed Round - Arch,Pre-Seed,Seed,"$810,000","Jan 28, 2021",Arch,Arch - Build your DeFi portfolio with confidence,"Cryptocurrency, Financial Services",—,"Brooklyn, New York, United States, North America",www.arch.finance,,"$5,810,000",Seed,2,Techstars,2
Seed Round - Propel,Seed,Seed,"$4,593,000","Feb 1, 2021",Propel,Propel is a serverless analytics platform to power customer-facing web and mobile applications.,Analytics,—,"San Francisco, California, United States, North America",www.propeldata.com,,"$4,593,000",Seed,1,Matrix Partners,1
Seed Round - ReadySet Technology,Seed,Seed,"$4,900,000","Feb 11, 2021",ReadySet Technology,"ReadySet is a distributed SQL cache that helps developers build scalable, real-time applications without code or database changes.","Database, Developer Tools, Information Services, Information Technology, Software","Women Founded, Women Led","Beverly Hills, California, United States, North America",readyset.io/,,"$28,900,000",Early Stage Venture,2,Amplify Partners,1
Pre Seed Round - Codiga,Pre-Seed,Seed,"$120,000","Jan 25, 2021",Codiga,"Help developers write better code, faster","Developer Tools, Software, Software Engineering",—,"Denver, Colorado, United States, North America",www.codiga.io,,"$2,220,000",M&A,2,Techstars,1
Pre Seed Round - Rejoy,Pre-Seed,Seed,"$560,000","Feb 11, 2021",Rejoy,Plant-based functional drinks to ease body & mind,"Cannabis, Food and Beverage, Nutrition",—,"Key Biscayne, Florida, United States, North America",www.drinkrejoy.com,,"$1,060,000",Seed,2,—,—
Seed Round - SupplyHive,Seed,Seed,"$1,850,000","Jan 15, 2021",SupplyHive,SupplyHive™ Supplier Performance Software,"Artificial Intelligence, Information Services, Software, Supply Chain Management","Hispanic / Latine Founded, South Asian Led","Chicago, Illinois, United States, North America",supplyhive.com,,"$5,860,000",Seed,5,LOUD Capital,5
Seed Round - Realformity Solutions,Seed,Seed,"$350,000","Feb 8, 2021",Realformity Solutions,Realformity Solutions is a developer of legal office management software designed to help law firms run efficiently.,"Legal, Legal Tech, Software",—,"Little River, South Carolina, United States, North America",www.realformity.com/,,"$350,000",Seed,1,—,—
Seed Round - Quesba,Seed,Seed,"$400,000","Feb 1, 2021",Quesba,Quesba is a doubt clarification platform for College and university students.,"E-Learning, EdTech, Education, Messaging, Mobile Apps, Software",—,"San Francisco, California, United States, North America",www.quesba.com/,,"$400,000",Seed,1,"Kunal Bahl, Rohit Bansal",4
Seed Round - Brighthouse Energy Group,Seed,Seed,"$150,000","Feb 5, 2021",Brighthouse Energy Group,Brighthouse Energy Group is a one-stop resource design for utility clients and prime contractors.,"Clean Energy, Energy, Renewable Energy",—,"Canton, Michigan, United States, North America",www.brighthouseegpthe.com,,"$150,000",Seed,1,—,—
Seed Round - Lumeda,Seed,Seed,"$2,750,187","Feb 1, 2021",Lumeda,Lumeda is a biotechnology company that enables practical intraoperative photodynamic therapy for treating lung cancer.,"Biotechnology, Health Care, Life Science",—,"Rocky Hill, Connecticut, United States, North America",lumedainc.com/,,"$7,350,187",Early Stage Venture,3,—,—
Seed Round - TalentHack,Seed,Seed,"$4,700,000","Jan 26, 2021",TalentHack,TalentHack is a health platform that connects directly with the fitness professionals and industry.,"Education, Fitness, Health Care, Wellness","Women Founded, Women Led","New York, New York, United States, North America",www.thetalenthack.com/,,"$21,700,000",Early Stage Venture,3,Global Founders Capital,10
Seed Round - VoluMetrix,Seed,Seed,"$50,000","Jan 29, 2021",VoluMetrix,VoluMetrix is dedicated to developing breakthrough monitoring technologies to enhance people's well-being.,"Health Care, Medical Device, Wellness",—,"Nashville, Tennessee, United States, North America",www.volumetrix.com/,,"$3,275,000",Seed,4,—,—
Pre Seed Round - Collimator,Pre-Seed,Seed,"$2,000,000","Feb 1, 2021",Collimator,Collimator is a developer of modern cloud-native engineering modeling and simulation software.,"Communication Hardware, Information Technology, Machine Learning, Software",—,"Seattle, Washington, United States, North America",www.collimator.ai/,,"$7,000,000",Seed,2,S28 Capital,1
Seed Round - Dame Products,Seed,Seed,"$4,000,000","Feb 3, 2021",Dame Products,Dame Products is a sexual wellness brand with the purpose of making phenomenal sex toys.,"Consumer Goods, Sex Tech, Toys","Women Founded, Women Led","Brooklyn, New York, United States, North America",www.dameproducts.com,,"$11,000,000",Early Stage Venture,3,Listen,4
Seed Round - Home Lending Pal,Seed,Seed,"$900,000","Jan 15, 2021",Home Lending Pal,Home Lending Pal is revolutionizing access to home buying assistance for underserved communities by providing lenders fairness SaaS products,"Advertising, Artificial Intelligence, Financial Services, FinTech, Real Estate, Software","Black / African American Founded, Black / African American Led, Hispanic / Latine Founded, Hispanic / Latine Led","Orlando, Florida, United States, North America",www.homelendingpal.com,,"$4,565,000",Seed,8,Bluewave Investment Partners,5
Seed Round - Personal AI,Seed,Seed,"$5,900,000","Jan 13, 2021",Personal AI,Personal AI is an AI messaging application for augmenting human connection and memory recall.,"Artificial Intelligence, Consumer, Messaging",Women Founded,"New York, New York, United States, North America",personal.ai,,"$8,400,000",Seed,4,"Differential Ventures, Suman Kanuganti",10
Seed Round - Latitude,Seed,Seed,"$3,300,000","Feb 4, 2021",Latitude,Latitude develops AI-powered games designed for player freedom and self-expression.,"Artificial Intelligence, Software, Video Games",—,"Provo, Utah, United States, North America",latitude.io,,"$4,050,000",Seed,3,NFX,3
Seed Round - Genity,Seed,Seed,"$6,250,000","Feb 6, 2021",Genity,"PaaS, Saas, Cloud Computing, Serverless, Cybersecurity, Digital Identity","Cloud Computing, Cyber Security, Data Storage, IaaS, Identity Management, PaaS",—,"Chicago, Illinois, United States, North America",Genity.com,,"$7,250,000",Seed,2,—,—
Seed Round - Vue Storefront,Seed,Seed,"$1,500,000","Jan 14, 2021",Vue Storefront,Frontend as a Service for Composable Commerce,"E-Commerce, E-Commerce Platforms, Retail, Retail Technology, Software",—,"San Francisco, California, United States, North America",www.vuestorefront.io,,"$58,901,000",Early Stage Venture,6,"Movens Capital, SMOK Ventures",2
Pre Seed Round - UNPACKING,Pre-Seed,Seed,"$120,000","Jan 25, 2021",UNPACKING,"Unpacking is a gamified learning platform for diversity, equity, and inclusion.","Corporate Training, E-Learning, Education, Enterprise Software, Gamification, Gaming, Human Resources, Training, Virtual Workforce","Black / African American Founded, Black / African American Led, Women Founded, Women Led","Atlanta, Georgia, United States, North America",www.unpacking.co,,"$220,000",Seed,2,Cox Enterprises Social Impact Accelerator powered by Techstars,2
Seed Round - Parting Stone,Seed,Seed,"$675,000","Feb 1, 2021",Parting Stone,Parting Stone develops a new form of human and animal remains called solidified remains.,"Customer Service, Funerals, Service Industry",—,"Santa Fe, New Mexico, United States, North America",partingstone.com/,,"$4,186,669",—,4,—,1
Pre Seed Round - Pebble,Pre-Seed,Seed,"$200,000","Feb 8, 2021",Pebble,Pebble helps shelters save money on drugs by connecting them directly to manufacturers.,"Dietary Supplements, Manufacturing, Pharmaceutical, Wholesale",—,"Moss Beach, California, United States, North America",pebblenaturals.com,,"$200,000",Seed,1,Leap Venture Studio,1
Seed Round - DUOS,Seed,Seed,"$6,050,000","Feb 5, 2021",DUOS,DUOS connects Medicare beneficiaries with the services that help them thrive.,"Health Care, Personal Health",—,"Minneapolis, Minnesota, United States, North America",www.getduos.com,,"$31,050,000",—,3,Forerunner Ventures,1
Seed Round - Landed,Seed,Seed,"$1,400,000","Feb 2, 2021",Landed,Landed improves the hiring process for hourly employers and job applicants.,"Recruiting, Software","Women Founded, Women Led","San Francisco, California, United States, North America",www.gotlanded.com/,,"$8,400,000",Seed,3,Javelin Venture Partners,3
Pre Seed Round - Channel19,Pre-Seed,Seed,"$50,000","Jan 15, 2021",Channel19,Channel19 is a personalized digital freight aggregation platform helping to make life easier for freight trucking industry.,"Freight Service, Logistics, Software, Supply Chain Management",—,"Fremont, California, United States, North America",www.channel19.io,,"$2,750,000",Seed,2,Forum Ventures,2
Seed Round - Millions,Seed,Seed,"$3,000,000","Feb 2, 2021",Millions,Millions operates as a fintech company.,"Financial Services, FinTech",—,"New York, New York, United States, North America",millions.app,,"$3,000,000",Seed,1,Giant Ventures,22
Seed Round - KuKu Meal,Seed,Seed,"$187,500","Feb 8, 2021",KuKu Meal,We are introducing a new platform that will allow you to cook vegan and baked goods for people in your neighborhood from your home kitchen.,"Food and Beverage, Food Delivery, Restaurants",—,"Dallas, Texas, United States, North America",kukumeal.com,,"$187,500",Seed,1,Isaac Stern,2
Seed Round - Verdata,Seed,Seed,"$800,000","Feb 12, 2021",Verdata,The merchant data and insight network that helps companies identify and mediate risk.,"Finance, Financial Services, FinTech, Fraud Detection",—,"Atlanta, Georgia, United States, North America",verdata.com,,"$3,800,000",Seed,2,—,—
Pre Seed Round - Govrn,Pre-Seed,Seed,"$120,000","Jan 25, 2021",Govrn,"Easily track, record, and own your DAO and Community Contributions.","Blockchain, Internet, Politics",—,"San Francisco, California, United States, North America",www.govrn.io/,,"$120,000",Seed,1,Cox Enterprises Social Impact Accelerator powered by Techstars,2
Seed Round - Abound,Seed,Seed,"$6,000,000","Jan 28, 2021",Abound,Abound automates the 1099 process at scale,"Apps, Developer APIs, Finance, Financial Services, FinTech, Payments",—,"San Francisco, California, United States, North America",www.withabound.com,,"$6,650,000",Seed,3,Point72 Ventures,1
Seed Round - Nextuple,Seed,Seed,"$2,400,000","Jan 22, 2021",Nextuple,"Nextuple Inc is on a mission to level the technology field, unleash the power of fulfillment networks & create a more sustainable future.","Enterprise Software, Retail, SaaS, Software Engineering, Supply Chain Management",—,"Andover, Massachusetts, United States, North America",nextuple.com/,,"$3,900,000",Seed,2,—,—
Seed Round - Bevana,Seed,Seed,"$2,500,000","Feb 9, 2021",Bevana,Bevana is a platform that connects artisan beverage makers with the eager consumers they would otherwise be unable to reach.,"Brewing, Food and Beverage, Small and Medium Businesses",—,"Newton, North Carolina, United States, North America",www.bevana.com/,,"$2,500,000",Seed,1,—,—
Seed Round - MessyWeekend,Seed,Seed,"$1,070,000","Feb 1, 2021",MessyWeekend,MessyWeekend is a sunglasses brand dedicated to offering high-quality products and to keeping the oceans clean.,"Eyewear, Fashion, Retail",—,"Denmark, South Carolina, United States, North America",messyweekend.com/,,"$1,340,000",Seed,2,Blazar Capital,1
Pre Seed Round - Cleanster.com,Pre-Seed,Seed,"$125,000","Feb 2, 2021",Cleanster.com,"Cleanster connects property managers to top-rated cleaners, and we also ensure the perfect guest experience!","Apps, Home Services, Internet, Marketplace, Vacation Rental","Women Founded, Women Led","Austin, Texas, United States, North America",cleanster.com,,"$1,550,000",Seed,5,Sputnik ATX,2
Pre Seed Round - NewHomesMate (formerly Propertymate),Pre-Seed,Seed,"$1,120,000","Jan 28, 2021",NewHomesMate (formerly Propertymate),"NewHomesMate is a marketplace to find, compare, and buy new construction homes.","Information Services, Information Technology, Property Development, Real Estate, Software","Black / African American Led, Women Founded, Women Led","New York, New York, United States, North America",newhomesmate.com/,,"$6,740,000",Seed,4,Pragmatech Ventures,2
Seed Round - Esportz Entertainment Corp,Seed,Seed,"$500,000","Jan 20, 2021",Esportz Entertainment Corp,Global Esports News and Media Company - Reuters Global Partner for Esports Reporting,"Console Games, eSports, Gaming, Media and Entertainment, News, Online Games, PC Games, Sports, Video Games",—,"Irvine, California, United States, North America",www.esportznetwork.com,,"$522,658",Seed,2,—,—
Seed Round - Routefusion,Seed,Seed,"$3,600,000","Feb 2, 2021",Routefusion,"Routefusion is an API first, global product expansion platform built for product teams","Finance, Financial Services, FinTech, Payments",—,"Austin, Texas, United States, North America",routefusion.com,,"$14,150,000",Seed,5,Silverton Partners,4
Pre Seed Round - LifeLegacy,Pre-Seed,Seed,"$625,000","Feb 1, 2021",LifeLegacy,Making estate planning and philanthropy accessible to over one hundred million middle-income Americans.,"Charity, Insurance, InsurTech, Internet, Legal, Legal Tech",—,"New York, New York, United States, North America",lifelegacy.io/,,"$625,000",Seed,1,—,—
Seed Round - Anthill,Seed,Seed,"$1,240,000","Feb 2, 2021",Anthill,"Solutions for employees that don't sit at a desk. Enables open, ongoing communication through the most inclusive technology: text messaging.","Human Resources, Software, Virtual Workforce","Women Founded, Women Led","Chicago, Illinois, United States, North America",www.anthill.co,,"$7,360,000",Seed,4,Origin Ventures,1
Pre Seed Round - Revioly,Pre-Seed,Seed,"$300,000","Feb 10, 2021",Revioly,Revioly is an AI shopping assistant that helps consumers make informed purchasing decisions.,"Artificial Intelligence, Big Data, Consumer Reviews, Consumer Software, E-Commerce, Machine Learning, Marketing, Natural Language Processing",—,"San Mateo, California, United States, North America",revioly.com,,"$785,000",Seed,4,—,1
Seed Round - Vested Finance,Seed,Seed,"$3,600,000","Feb 4, 2021",Vested Finance,Vested Finance is an online investment platform that develops an avenue for Indian investors to invest in the U.S. stock market.,"Financial Services, FinTech, Stock Exchanges, Trading Platform",—,"Berkeley, California, United States, North America",vested.co.in/,,"$16,420,000",Early Stage Venture,5,—,6
